Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 26/ene/2020
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 26/ene/2020 08:00:04 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,             0.3960,
BCA,EOLICA,2,             0.3960,
BCA,EOLICA,3,             0.3960,
BCA,EOLICA,4,             0.3960,
BCA,EOLICA,5,             0.3960,
BCA,EOLICA,6,             0.3960,
BCA,EOLICA,7,             0.3960,
BCA,EOLICA,8,             4.1610,
BCA,EOLICA,9,             4.1610,
BCA,EOLICA,10,             4.1610,
BCA,EOLICA,11,             7.6510,
BCA,EOLICA,12,             7.6520,
BCA,EOLICA,13,             7.6780,
BCA,EOLICA,14,            10.1030,
BCA,EOLICA,15,            10.3460,
BCA,EOLICA,16,            10.5710,
BCA,EOLICA,17,            10.6450,
BCA,EOLICA,18,            10.6860,
BCA,EOLICA,19,            10.6570,
BCA,EOLICA,20,            10.7970,
BCA,EOLICA,21,            10.9520,
BCA,EOLICA,22,            10.8970,
BCA,EOLICA,23,             6.7140,
BCA,EOLICA,24,             6.4580,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             0.0000,
BCA,FOTOVOLTAICA,7,             0.6000,
BCA,FOTOVOLTAICA,8,            12.5500,
BCA,FOTOVOLTAICA,9,            32.4900,
BCA,FOTOVOLTAICA,10,            41.7200,
BCA,FOTOVOLTAICA,11,            40.6100,
BCA,FOTOVOLTAICA,12,            38.5800,
BCA,FOTOVOLTAICA,13,            38.4000,
BCA,FOTOVOLTAICA,14,            39.5200,
BCA,FOTOVOLTAICA,15,            39.8400,
BCA,FOTOVOLTAICA,16,            29.4100,
BCA,FOTOVOLTAICA,17,             8.8900,
BCA,FOTOVOLTAICA,18,             0.0000,
BCA,FOTOVOLTAICA,19,             0.0000,
BCA,FOTOVOLTAICA,20,             0.0000,
BCA,FOTOVOLTAICA,21,             0.0000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
BCS,FOTOVOLTAICA,2,             0.0000,
BCS,FOTOVOLTAICA,3,             0.0000,
BCS,FOTOVOLTAICA,4,             0.0000,
BCS,FOTOVOLTAICA,5,             0.0000,
BCS,FOTOVOLTAICA,6,             0.0000,
BCS,FOTOVOLTAICA,7,             0.0000,
BCS,FOTOVOLTAICA,8,             1.0750,
BCS,FOTOVOLTAICA,9,            15.0640,
BCS,FOTOVOLTAICA,10,            35.0830,
BCS,FOTOVOLTAICA,11,            46.1000,
BCS,FOTOVOLTAICA,12,            49.1000,
BCS,FOTOVOLTAICA,13,            49.0900,
BCS,FOTOVOLTAICA,14,            48.0760,
BCS,FOTOVOLTAICA,15,            44.0500,
BCS,FOTOVOLTAICA,16,            33.0190,
BCS,FOTOVOLTAICA,17,            17.0600,
BCS,FOTOVOLTAICA,18,             2.4000,
BCS,FOTOVOLTAICA,19,             0.0000,
BCS,FOTOVOLTAICA,20,             0.0000,
BCS,FOTOVOLTAICA,21,             0.0000,
BCS,FOTOVOLTAICA,22,             0.0000,
BCS,FOTOVOLTAICA,23,             0.0000,
BCS,FOTOVOLTAICA,24,             0.0000,
SIN,EOLICA,1,          1009.2270,
SIN,EOLICA,2,          1018.9920,
SIN,EOLICA,3,           994.5140,
SIN,EOLICA,4,           944.2070,
SIN,EOLICA,5,           849.2990,
SIN,EOLICA,6,           743.7480,
SIN,EOLICA,7,           648.0420,
SIN,EOLICA,8,           570.3420,
SIN,EOLICA,9,           498.7550,
SIN,EOLICA,10,           450.0150,
SIN,EOLICA,11,           474.0400,
SIN,EOLICA,12,           536.4320,
SIN,EOLICA,13,           634.9540,
SIN,EOLICA,14,           764.9660,
SIN,EOLICA,15,           862.8310,
SIN,EOLICA,16,           895.4630,
SIN,EOLICA,17,           832.6960,
SIN,EOLICA,18,           734.5720,
SIN,EOLICA,19,           643.8130,
SIN,EOLICA,20,           576.4520,
SIN,EOLICA,21,           547.1260,
SIN,EOLICA,22,           528.1210,
SIN,EOLICA,23,           497.4020,
SIN,EOLICA,24,           469.7300,
SIN,FOTOVOLTAICA,1,             0.0000,
SIN,FOTOVOLTAICA,2,             0.0000,
SIN,FOTOVOLTAICA,3,             0.0000,
SIN,FOTOVOLTAICA,4,             0.0000,
SIN,FOTOVOLTAICA,5,             0.0000,
SIN,FOTOVOLTAICA,6,             0.0000,
SIN,FOTOVOLTAICA,7,             0.3660,
SIN,FOTOVOLTAICA,8,            56.5190,
SIN,FOTOVOLTAICA,9,           927.0340,
SIN,FOTOVOLTAICA,10,          2225.5580,
SIN,FOTOVOLTAICA,11,          3218.0690,
SIN,FOTOVOLTAICA,12,          3406.5900,
SIN,FOTOVOLTAICA,13,          3376.1160,
SIN,FOTOVOLTAICA,14,          3363.8510,
SIN,FOTOVOLTAICA,15,          3309.9850,
SIN,FOTOVOLTAICA,16,          3182.0190,
SIN,FOTOVOLTAICA,17,          2696.6800,
SIN,FOTOVOLTAICA,18,          1497.0590,
SIN,FOTOVOLTAICA,19,           187.0050,
SIN,FOTOVOLTAICA,20,             0.0000,
SIN,FOTOVOLTAICA,21,             0.0000,
SIN,FOTOVOLTAICA,22,             0.0000,
SIN,FOTOVOLTAICA,23,             0.0000,
SIN,FOTOVOLTAICA,24,             0.0000,


