Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 18/ene/2020
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 18/ene/2020 08:00:03 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,             1.5750,
BCA,EOLICA,2,             1.6580,
BCA,EOLICA,3,             1.6930,
BCA,EOLICA,4,             1.6470,
BCA,EOLICA,5,             1.4980,
BCA,EOLICA,6,             1.2540,
BCA,EOLICA,7,             0.9520,
BCA,EOLICA,8,             0.6400,
BCA,EOLICA,9,             0.3580,
BCA,EOLICA,10,             0.1370,
BCA,EOLICA,11,             0.4370,
BCA,EOLICA,12,             0.4230,
BCA,EOLICA,13,             0.4130,
BCA,EOLICA,14,             0.4350,
BCA,EOLICA,15,             0.4800,
BCA,EOLICA,16,             0.5030,
BCA,EOLICA,17,             0.4950,
BCA,EOLICA,18,             0.4610,
BCA,EOLICA,19,             0.4170,
BCA,EOLICA,20,             0.0020,
BCA,EOLICA,21,             0.0020,
BCA,EOLICA,22,             0.0010,
BCA,EOLICA,23,             0.0020,
BCA,EOLICA,24,             0.0040,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             0.0000,
BCA,FOTOVOLTAICA,7,             0.6300,
BCA,FOTOVOLTAICA,8,            11.4500,
BCA,FOTOVOLTAICA,9,            29.3900,
BCA,FOTOVOLTAICA,10,            37.9600,
BCA,FOTOVOLTAICA,11,            37.3800,
BCA,FOTOVOLTAICA,12,            36.0000,
BCA,FOTOVOLTAICA,13,            36.0600,
BCA,FOTOVOLTAICA,14,            37.4400,
BCA,FOTOVOLTAICA,15,            37.3900,
BCA,FOTOVOLTAICA,16,            26.0900,
BCA,FOTOVOLTAICA,17,             7.2800,
BCA,FOTOVOLTAICA,18,             0.0000,
BCA,FOTOVOLTAICA,19,             0.0000,
BCA,FOTOVOLTAICA,20,             0.0000,
BCA,FOTOVOLTAICA,21,             0.0000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
BCS,FOTOVOLTAICA,2,             0.0000,
BCS,FOTOVOLTAICA,3,             0.0000,
BCS,FOTOVOLTAICA,4,             0.0000,
BCS,FOTOVOLTAICA,5,             0.0000,
BCS,FOTOVOLTAICA,6,             0.0000,
BCS,FOTOVOLTAICA,7,             0.0000,
BCS,FOTOVOLTAICA,8,             1.8750,
BCS,FOTOVOLTAICA,9,            15.0950,
BCS,FOTOVOLTAICA,10,            31.1000,
BCS,FOTOVOLTAICA,11,            51.7170,
BCS,FOTOVOLTAICA,12,            52.1150,
BCS,FOTOVOLTAICA,13,            53.1250,
BCS,FOTOVOLTAICA,14,            53.6650,
BCS,FOTOVOLTAICA,15,            50.9470,
BCS,FOTOVOLTAICA,16,            39.7850,
BCS,FOTOVOLTAICA,17,            19.9520,
BCS,FOTOVOLTAICA,18,             2.3790,
BCS,FOTOVOLTAICA,19,             0.0000,
BCS,FOTOVOLTAICA,20,             0.0000,
BCS,FOTOVOLTAICA,21,             0.0000,
BCS,FOTOVOLTAICA,22,             0.0000,
BCS,FOTOVOLTAICA,23,             0.0000,
BCS,FOTOVOLTAICA,24,             0.0000,
SIN,EOLICA,1,          2864.5640,
SIN,EOLICA,2,          2782.3120,
SIN,EOLICA,3,          2697.7790,
SIN,EOLICA,4,          2643.0730,
SIN,EOLICA,5,          2592.0400,
SIN,EOLICA,6,          2540.7250,
SIN,EOLICA,7,          2493.7820,
SIN,EOLICA,8,          2433.3990,
SIN,EOLICA,9,          2381.7910,
SIN,EOLICA,10,          2421.1740,
SIN,EOLICA,11,          2496.4060,
SIN,EOLICA,12,          2557.6860,
SIN,EOLICA,13,          2592.4400,
SIN,EOLICA,14,          2603.7680,
SIN,EOLICA,15,          2646.8500,
SIN,EOLICA,16,          2690.8500,
SIN,EOLICA,17,          2714.5990,
