Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 31/oct/2019
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 31/oct/2019 08:00:04 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,             4.1600,
BCA,EOLICA,2,             4.1600,
BCA,EOLICA,3,             0.3950,
BCA,EOLICA,4,             0.3950,
BCA,EOLICA,5,             0.3950,
BCA,EOLICA,6,             0.3950,
BCA,EOLICA,7,             0.3950,
BCA,EOLICA,8,             0.3950,
BCA,EOLICA,9,             0.3950,
BCA,EOLICA,10,             0.3950,
BCA,EOLICA,11,             0.3950,
BCA,EOLICA,12,             7.6500,
BCA,EOLICA,13,             7.6500,
BCA,EOLICA,14,             7.6500,
BCA,EOLICA,15,             7.6500,
BCA,EOLICA,16,             7.6500,
BCA,EOLICA,17,             7.6500,
BCA,EOLICA,18,             4.1600,
BCA,EOLICA,19,             4.1600,
BCA,EOLICA,20,             4.1600,
BCA,EOLICA,21,             0.0000,
BCA,EOLICA,22,             0.0000,
BCA,EOLICA,23,             0.0000,
BCA,EOLICA,24,             0.0000,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             0.0000,
BCA,FOTOVOLTAICA,7,             0.0000,
BCA,FOTOVOLTAICA,8,             8.4100,
BCA,FOTOVOLTAICA,9,            31.5900,
BCA,FOTOVOLTAICA,10,            38.3400,
BCA,FOTOVOLTAICA,11,            38.4000,
BCA,FOTOVOLTAICA,12,            38.3800,
BCA,FOTOVOLTAICA,13,            38.3600,
BCA,FOTOVOLTAICA,14,            38.3300,
BCA,FOTOVOLTAICA,15,            38.2600,
BCA,FOTOVOLTAICA,16,            38.1700,
BCA,FOTOVOLTAICA,17,            29.5900,
BCA,FOTOVOLTAICA,18,             6.4600,
BCA,FOTOVOLTAICA,19,             0.0000,
BCA,FOTOVOLTAICA,20,             0.0000,
BCA,FOTOVOLTAICA,21,             0.0000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
BCS,FOTOVOLTAICA,2,             0.0000,
BCS,FOTOVOLTAICA,3,             0.0000,
BCS,FOTOVOLTAICA,4,             0.0000,
BCS,FOTOVOLTAICA,5,             0.0000,
BCS,FOTOVOLTAICA,6,             0.0000,
BCS,FOTOVOLTAICA,7,             0.9800,
BCS,FOTOVOLTAICA,8,            14.6580,
BCS,FOTOVOLTAICA,9,            32.1480,
BCS,FOTOVOLTAICA,10,            44.7930,
BCS,FOTOVOLTAICA,11,            52.6020,
BCS,FOTOVOLTAICA,12,            54.8250,
BCS,FOTOVOLTAICA,13,            55.1110,
BCS,FOTOVOLTAICA,14,            53.6060,
BCS,FOTOVOLTAICA,15,            48.5660,
BCS,FOTOVOLTAICA,16,            35.7330,
BCS,FOTOVOLTAICA,17,            18.9010,
BCS,FOTOVOLTAICA,18,             2.6860,
BCS,FOTOVOLTAICA,19,             0.0000,
BCS,FOTOVOLTAICA,20,             0.0000,
BCS,FOTOVOLTAICA,21,             0.0000,
BCS,FOTOVOLTAICA,22,             0.0000,
BCS,FOTOVOLTAICA,23,             0.0000,
BCS,FOTOVOLTAICA,24,             0.0000,
SIN,EOLICA,1,          1726.5250,
SIN,EOLICA,2,          1689.7080,
SIN,EOLICA,3,          1661.7360,
SIN,EOLICA,4,          1655.1010,
SIN,EOLICA,5,          1674.0330,
SIN,EOLICA,6,          1711.3700,
SIN,EOLICA,7,          1739.9120,
SIN,EOLICA,8,          1801.5370,
SIN,EOLICA,9,          1905.1140,
SIN,EOLICA,10,          2070.1380,
SIN,EOLICA,11,          2234.7280,
SIN,EOLICA,12,          2521.3230,
SIN,EOLICA,13,          2593.4470,
SIN,EOLICA,14,          2584.3400,
SIN,EOLICA,15,          2546.1420,
SIN,EOLICA,16,          2531.4360,
SIN,EOLICA,17,          2528.4950,
SIN,EOLICA,18,          2533.0260,
SIN,EOLICA,19,          2530.1000,
SIN,EOLICA,20,          2541.1790,
SIN,EOLICA,21,          2672.7830,
SIN,EOLICA,22,          2670.4810,
SIN,EOLICA,23,          2643.5510,
SIN,EOLICA,24,          2572.9730,
SIN,FOTOVOLTAICA,1,             0.0000,
SIN,FOTOVOLTAICA,2,             0.0000,
SIN,FOTOVOLTAICA,3,             0.0000,
SIN,FOTOVOLTAICA,4,             0.0000,
SIN,FOTOVOLTAICA,5,             0.0000,
SIN,FOTOVOLTAICA,6,             0.0060,
SIN,FOTOVOLTAICA,7,            55.9990,
SIN,FOTOVOLTAICA,8,           475.5180,
SIN,FOTOVOLTAICA,9,          1421.6770,
SIN,FOTOVOLTAICA,10,          2406.8050,
SIN,FOTOVOLTAICA,11,          2793.5870,
SIN,FOTOVOLTAICA,12,          2780.8260,
SIN,FOTOVOLTAICA,13,          2784.9320,
SIN,FOTOVOLTAICA,14,          2798.0460,
SIN,FOTOVOLTAICA,15,          2745.5320,
SIN,FOTOVOLTAICA,16,          2672.0330,
SIN,FOTOVOLTAICA,17,          1963.6990,
SIN,FOTOVOLTAICA,18,           770.5400,
SIN,FOTOVOLTAICA,19,           117.5420,
SIN,FOTOVOLTAICA,20,             9.2370,
SIN,FOTOVOLTAICA,21,             0.0000,
SIN,FOTOVOLTAICA,22,             0.0000,
SIN,FOTOVOLTAICA,23,             0.0000,
SIN,FOTOVOLTAICA,24,             0.0000,


