Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 05/nov/2019
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 05/nov/2019 08:00:18 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,             0.0000,
BCA,EOLICA,2,             0.0000,
BCA,EOLICA,3,             0.0000,
BCA,EOLICA,4,             0.0000,
BCA,EOLICA,5,             0.0000,
BCA,EOLICA,6,             0.0000,
BCA,EOLICA,7,             0.0000,
BCA,EOLICA,8,             0.0000,
BCA,EOLICA,9,             0.0000,
BCA,EOLICA,10,             0.0000,
BCA,EOLICA,11,             0.0000,
BCA,EOLICA,12,             0.0000,
BCA,EOLICA,13,             0.0000,
BCA,EOLICA,14,             0.0000,
BCA,EOLICA,15,             0.3950,
BCA,EOLICA,16,             0.3950,
BCA,EOLICA,17,             0.3950,
BCA,EOLICA,18,             0.0000,
BCA,EOLICA,19,             0.0000,
BCA,EOLICA,20,             0.0000,
BCA,EOLICA,21,             0.0000,
BCA,EOLICA,22,             0.0000,
BCA,EOLICA,23,             0.0000,
BCA,EOLICA,24,             0.0000,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             0.0000,
BCA,FOTOVOLTAICA,7,             3.8600,
BCA,FOTOVOLTAICA,8,            21.1200,
BCA,FOTOVOLTAICA,9,            34.4700,
BCA,FOTOVOLTAICA,10,            34.8300,
BCA,FOTOVOLTAICA,11,            34.8900,
BCA,FOTOVOLTAICA,12,            36.3200,
BCA,FOTOVOLTAICA,13,            36.3000,
BCA,FOTOVOLTAICA,14,            36.2500,
BCA,FOTOVOLTAICA,15,            39.7300,
BCA,FOTOVOLTAICA,16,            28.1800,
BCA,FOTOVOLTAICA,17,             4.4200,
BCA,FOTOVOLTAICA,18,             0.9200,
BCA,FOTOVOLTAICA,19,             0.0000,
BCA,FOTOVOLTAICA,20,             0.0000,
BCA,FOTOVOLTAICA,21,             0.0000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
BCS,FOTOVOLTAICA,2,             0.0000,
BCS,FOTOVOLTAICA,3,             0.0000,
BCS,FOTOVOLTAICA,4,             0.0000,
BCS,FOTOVOLTAICA,5,             0.0000,
BCS,FOTOVOLTAICA,6,             0.0000,
BCS,FOTOVOLTAICA,7,             0.9800,
BCS,FOTOVOLTAICA,8,            14.6580,
BCS,FOTOVOLTAICA,9,            32.1480,
BCS,FOTOVOLTAICA,10,            44.7930,
BCS,FOTOVOLTAICA,11,            52.5370,
BCS,FOTOVOLTAICA,12,            54.8080,
BCS,FOTOVOLTAICA,13,            55.0910,
BCS,FOTOVOLTAICA,14,            53.5880,
BCS,FOTOVOLTAICA,15,            48.5520,
BCS,FOTOVOLTAICA,16,            35.7260,
BCS,FOTOVOLTAICA,17,            18.8970,
BCS,FOTOVOLTAICA,18,             2.6860,
BCS,FOTOVOLTAICA,19,             0.0000,
BCS,FOTOVOLTAICA,20,             0.0000,
BCS,FOTOVOLTAICA,21,             0.0000,
BCS,FOTOVOLTAICA,22,             0.0000,
BCS,FOTOVOLTAICA,23,             0.0000,
BCS,FOTOVOLTAICA,24,             0.0000,
SIN,EOLICA,1,          2384.9650,
SIN,EOLICA,2,          2292.2030,
SIN,EOLICA,3,          2191.6510,
SIN,EOLICA,4,          2131.3100,
SIN,EOLICA,5,          2076.1000,
SIN,EOLICA,6,          2070.5900,
SIN,EOLICA,7,          2031.1490,
SIN,EOLICA,8,          2013.2250,
SIN,EOLICA,9,          2096.7920,
SIN,EOLICA,10,          2236.5010,
SIN,EOLICA,11,          2483.6910,
SIN,EOLICA,12,          2623.5070,
SIN,EOLICA,13,          2728.6540,
SIN,EOLICA,14,          2797.8120,
SIN,EOLICA,15,          2846.8920,
SIN,EOLICA,16,          2878.9200,
SIN,EOLICA,17,          2929.6230,
SIN,EOLICA,18,          3005.2430,
SIN,EOLICA,19,          3068.6570,
SIN,EOLICA,20,          3044.7690,
SIN,EOLICA,21,          3084.1590,
SIN,EOLICA,22,          3019.7460,
SIN,EOLICA,23,          2982.5130,
SIN,EOLICA,24,          2991.4510,
SIN,FOTOVOLTAICA,1,             0.0000,
SIN,FOTOVOLTAICA,2,             0.0000,
SIN,FOTOVOLTAICA,3,             0.0000,
SIN,FOTOVOLTAICA,4,             0.0000,
SIN,FOTOVOLTAICA,5,             0.0000,
SIN,FOTOVOLTAICA,6,             0.3510,
SIN,FOTOVOLTAICA,7,            56.0420,
SIN,FOTOVOLTAICA,8,           448.0980,
SIN,FOTOVOLTAICA,9,          1311.4740,
SIN,FOTOVOLTAICA,10,          2292.1740,
SIN,FOTOVOLTAICA,11,          2815.5300,
SIN,FOTOVOLTAICA,12,          2882.6130,
SIN,FOTOVOLTAICA,13,          2998.8870,
SIN,FOTOVOLTAICA,14,          2948.2710,
SIN,FOTOVOLTAICA,15,          2695.2560,
SIN,FOTOVOLTAICA,16,          2408.5980,
SIN,FOTOVOLTAICA,17,          1684.5230,
SIN,FOTOVOLTAICA,18,           567.9080,
SIN,FOTOVOLTAICA,19,            63.9210,
SIN,FOTOVOLTAICA,20,             0.1400,
SIN,FOTOVOLTAICA,21,             0.0000,
SIN,FOTOVOLTAICA,22,             0.0000,
SIN,FOTOVOLTAICA,23,             0.0000,
SIN,FOTOVOLTAICA,24,             0.0000,


