Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 17/dic/2019
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 17/dic/2019 08:00:04 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,             4.1600,
BCA,EOLICA,2,             7.6500,
BCA,EOLICA,3,             7.6500,
BCA,EOLICA,4,             7.6500,
BCA,EOLICA,5,             2.7500,
BCA,EOLICA,6,             2.7500,
BCA,EOLICA,7,             2.7500,
BCA,EOLICA,8,             7.6500,
BCA,EOLICA,9,             7.6500,
BCA,EOLICA,10,             7.6500,
BCA,EOLICA,11,             4.1600,
BCA,EOLICA,12,             4.1600,
BCA,EOLICA,13,             4.1600,
BCA,EOLICA,14,             4.1600,
BCA,EOLICA,15,             4.1600,
BCA,EOLICA,16,             4.1600,
BCA,EOLICA,17,             2.7500,
BCA,EOLICA,18,             2.7500,
BCA,EOLICA,19,             2.7500,
BCA,EOLICA,20,             0.0000,
BCA,EOLICA,21,             0.0000,
BCA,EOLICA,22,             0.0000,
BCA,EOLICA,23,             0.0000,
BCA,EOLICA,24,             0.0000,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             0.0000,
BCA,FOTOVOLTAICA,7,             0.0700,
BCA,FOTOVOLTAICA,8,             1.8300,
BCA,FOTOVOLTAICA,9,             3.2400,
BCA,FOTOVOLTAICA,10,             6.8900,
BCA,FOTOVOLTAICA,11,            27.1400,
BCA,FOTOVOLTAICA,12,            27.1100,
BCA,FOTOVOLTAICA,13,            27.0600,
BCA,FOTOVOLTAICA,14,            27.0100,
BCA,FOTOVOLTAICA,15,            26.9600,
BCA,FOTOVOLTAICA,16,            13.3500,
BCA,FOTOVOLTAICA,17,             0.9600,
BCA,FOTOVOLTAICA,18,             0.0000,
BCA,FOTOVOLTAICA,19,             0.0000,
BCA,FOTOVOLTAICA,20,             0.0000,
BCA,FOTOVOLTAICA,21,             0.0000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
BCS,FOTOVOLTAICA,2,             0.0000,
BCS,FOTOVOLTAICA,3,             0.0000,
BCS,FOTOVOLTAICA,4,             0.0000,
BCS,FOTOVOLTAICA,5,             0.0000,
BCS,FOTOVOLTAICA,6,             0.0000,
BCS,FOTOVOLTAICA,7,             0.0150,
BCS,FOTOVOLTAICA,8,             4.6790,
BCS,FOTOVOLTAICA,9,            24.7340,
BCS,FOTOVOLTAICA,10,            40.6630,
BCS,FOTOVOLTAICA,11,            49.2860,
BCS,FOTOVOLTAICA,12,            51.6250,
BCS,FOTOVOLTAICA,13,            52.0410,
BCS,FOTOVOLTAICA,14,            50.9340,
BCS,FOTOVOLTAICA,15,            46.2030,
BCS,FOTOVOLTAICA,16,            34.6830,
BCS,FOTOVOLTAICA,17,            14.5800,
BCS,FOTOVOLTAICA,18,             1.1250,
BCS,FOTOVOLTAICA,19,             0.0000,
BCS,FOTOVOLTAICA,20,             0.0000,
BCS,FOTOVOLTAICA,21,             0.0000,
BCS,FOTOVOLTAICA,22,             0.0000,
BCS,FOTOVOLTAICA,23,             0.0000,
BCS,FOTOVOLTAICA,24,             0.0000,
SIN,EOLICA,1,          1643.0390,
SIN,EOLICA,2,          1660.5670,
SIN,EOLICA,3,          1673.1040,
SIN,EOLICA,4,          1717.3770,
SIN,EOLICA,5,          1772.4630,
SIN,EOLICA,6,          1801.1000,
SIN,EOLICA,7,          1753.2990,
SIN,EOLICA,8,          1785.8970,
SIN,EOLICA,9,          1856.0680,
SIN,EOLICA,10,          2036.5040,
SIN,EOLICA,11,          2562.7650,
SIN,EOLICA,12,          3050.4440,
SIN,EOLICA,13,          3274.7980,
SIN,EOLICA,14,          3380.9370,
SIN,EOLICA,15,          3418.9920,
SIN,EOLICA,16,          3566.9020,
SIN,EOLICA,17,          3560.1450,
SIN,EOLICA,18,          3539.8190,
SIN,EOLICA,19,          3563.9710,
SIN,EOLICA,20,          3616.3510,
SIN,EOLICA,21,          3650.2720,
SIN,EOLICA,22,          3652.4340,
SIN,EOLICA,23,          3628.9700,
SIN,EOLICA,24,          3583.4210,
SIN,FOTOVOLTAICA,1,             0.0000,
SIN,FOTOVOLTAICA,2,             0.0000,
SIN,FOTOVOLTAICA,3,             0.0000,
SIN,FOTOVOLTAICA,4,             0.0000,
SIN,FOTOVOLTAICA,5,             0.0000,
SIN,FOTOVOLTAICA,6,             0.0000,
SIN,FOTOVOLTAICA,7,             0.7430,
SIN,FOTOVOLTAICA,8,           179.3710,
SIN,FOTOVOLTAICA,9,          1140.7150,
SIN,FOTOVOLTAICA,10,          2296.3780,
SIN,FOTOVOLTAICA,11,          2980.7600,
SIN,FOTOVOLTAICA,12,          3048.3810,
SIN,FOTOVOLTAICA,13,          3017.6360,
SIN,FOTOVOLTAICA,14,          2989.2710,
SIN,FOTOVOLTAICA,15,          2964.6520,
SIN,FOTOVOLTAICA,16,          2831.4590,
SIN,FOTOVOLTAICA,17,          2257.5960,
SIN,FOTOVOLTAICA,18,           754.2400,
SIN,FOTOVOLTAICA,19,            72.6520,
SIN,FOTOVOLTAICA,20,             0.0000,
SIN,FOTOVOLTAICA,21,             0.0000,
SIN,FOTOVOLTAICA,22,             0.0000,
SIN,FOTOVOLTAICA,23,             0.0000,
SIN,FOTOVOLTAICA,24,             0.0000,


