Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 10/oct/2019
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 10/oct/2019 08:00:03 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,             1.6750,
BCA,EOLICA,2,             0.3950,
BCA,EOLICA,3,             0.3950,
BCA,EOLICA,4,             0.0000,
BCA,EOLICA,5,             0.0000,
BCA,EOLICA,6,             0.0000,
BCA,EOLICA,7,             0.0000,
BCA,EOLICA,8,             0.9050,
BCA,EOLICA,9,             2.7500,
BCA,EOLICA,10,             4.1600,
BCA,EOLICA,11,             5.8750,
BCA,EOLICA,12,             5.8750,
BCA,EOLICA,13,             5.8750,
BCA,EOLICA,14,             7.6500,
BCA,EOLICA,15,             5.8750,
BCA,EOLICA,16,             5.8750,
BCA,EOLICA,17,             5.8750,
BCA,EOLICA,18,             4.1600,
BCA,EOLICA,19,             2.7500,
BCA,EOLICA,20,             1.6750,
BCA,EOLICA,21,             1.6750,
BCA,EOLICA,22,             0.9050,
BCA,EOLICA,23,             1.6750,
BCA,EOLICA,24,             1.6750,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             0.0000,
BCA,FOTOVOLTAICA,7,             0.0800,
BCA,FOTOVOLTAICA,8,            13.1900,
BCA,FOTOVOLTAICA,9,            32.8600,
BCA,FOTOVOLTAICA,10,            38.7700,
BCA,FOTOVOLTAICA,11,            38.8400,
BCA,FOTOVOLTAICA,12,            38.6800,
BCA,FOTOVOLTAICA,13,            38.5100,
BCA,FOTOVOLTAICA,14,            38.3400,
BCA,FOTOVOLTAICA,15,            38.1300,
BCA,FOTOVOLTAICA,16,            37.9200,
BCA,FOTOVOLTAICA,17,            33.6700,
BCA,FOTOVOLTAICA,18,            14.3900,
BCA,FOTOVOLTAICA,19,             0.3300,
BCA,FOTOVOLTAICA,20,             0.0000,
BCA,FOTOVOLTAICA,21,             0.0000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
BCS,FOTOVOLTAICA,2,             0.0000,
BCS,FOTOVOLTAICA,3,             0.0000,
BCS,FOTOVOLTAICA,4,             0.0000,
BCS,FOTOVOLTAICA,5,             0.0000,
BCS,FOTOVOLTAICA,6,             0.0000,
BCS,FOTOVOLTAICA,7,             0.0200,
BCS,FOTOVOLTAICA,8,             1.5410,
BCS,FOTOVOLTAICA,9,            14.2300,
BCS,FOTOVOLTAICA,10,            31.4100,
BCS,FOTOVOLTAICA,11,            44.2120,
