Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 10/feb/2020
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 10/feb/2020 08:00:04 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,             2.5020,
BCA,EOLICA,2,             5.5100,
BCA,EOLICA,3,             5.0010,
BCA,EOLICA,4,             4.6460,
BCA,EOLICA,5,             6.1600,
BCA,EOLICA,6,             6.0620,
BCA,EOLICA,7,             5.9880,
BCA,EOLICA,8,             7.7450,
BCA,EOLICA,9,             7.7630,
BCA,EOLICA,10,             7.7690,
BCA,EOLICA,11,            10.0610,
BCA,EOLICA,12,            10.0660,
BCA,EOLICA,13,            10.0800,
BCA,EOLICA,14,            10.1860,
BCA,EOLICA,15,            10.2680,
BCA,EOLICA,16,            10.3330,
BCA,EOLICA,17,            10.3310,
BCA,EOLICA,18,            10.2940,
BCA,EOLICA,19,            10.2320,
BCA,EOLICA,20,            10.1490,
BCA,EOLICA,21,            10.1380,
BCA,EOLICA,22,            10.1360,
BCA,EOLICA,23,            10.1770,
BCA,EOLICA,24,            10.1780,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             0.0000,
BCA,FOTOVOLTAICA,7,             0.3400,
BCA,FOTOVOLTAICA,8,             9.6300,
BCA,FOTOVOLTAICA,9,            16.2500,
BCA,FOTOVOLTAICA,10,            14.2200,
BCA,FOTOVOLTAICA,11,            13.0600,
BCA,FOTOVOLTAICA,12,            12.2500,
BCA,FOTOVOLTAICA,13,            12.7400,
BCA,FOTOVOLTAICA,14,            13.2800,
BCA,FOTOVOLTAICA,15,            11.7200,
BCA,FOTOVOLTAICA,16,            10.2500,
BCA,FOTOVOLTAICA,17,             0.0200,
BCA,FOTOVOLTAICA,18,             0.0000,
BCA,FOTOVOLTAICA,19,             0.0000,
BCA,FOTOVOLTAICA,20,             0.0000,
BCA,FOTOVOLTAICA,21,             0.0000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
BCS,FOTOVOLTAICA,2,             0.0000,
BCS,FOTOVOLTAICA,3,             0.0000,
BCS,FOTOVOLTAICA,4,             0.0000,
BCS,FOTOVOLTAICA,5,             0.0000,
BCS,FOTOVOLTAICA,6,             0.0000,
BCS,FOTOVOLTAICA,7,             0.0000,
BCS,FOTOVOLTAICA,8,             2.8710,
BCS,FOTOVOLTAICA,9,            20.9500,
BCS,FOTOVOLTAICA,10,            33.0830,
BCS,FOTOVOLTAICA,11,            40.1000,
BCS,FOTOVOLTAICA,12,            47.1000,
BCS,FOTOVOLTAICA,13,            47.0900,
BCS,FOTOVOLTAICA,14,            46.0760,
BCS,FOTOVOLTAICA,15,            40.0500,
BCS,FOTOVOLTAICA,16,            34.0190,
BCS,FOTOVOLTAICA,17,            24.5080,
BCS,FOTOVOLTAICA,18,             4.9840,
BCS,FOTOVOLTAICA,19,             0.0000,
BCS,FOTOVOLTAICA,20,             0.0000,
BCS,FOTOVOLTAICA,21,             0.0000,
BCS,FOTOVOLTAICA,22,             0.0000,
BCS,FOTOVOLTAICA,23,             0.0000,
BCS,FOTOVOLTAICA,24,             0.0000,
SIN,EOLICA,1,          2347.3890,
SIN,EOLICA,2,          2207.6840,
SIN,EOLICA,3,          2114.4840,
SIN,EOLICA,4,          2070.4530,
SIN,EOLICA,5,          2054.0640,
SIN,EOLICA,6,          2028.8210,
SIN,EOLICA,7,          1976.1930,
SIN,EOLICA,8,          1954.1240,
SIN,EOLICA,9,          1867.5140,
SIN,EOLICA,10,          1804.7670,
SIN,EOLICA,11,          1783.2320,
SIN,EOLICA,12,          1759.1560,
SIN,EOLICA,13,          1642.9500,
SIN,EOLICA,14,          1551.5870,
SIN,EOLICA,15,          1454.1790,
SIN,EOLICA,16,          1491.4120,
SIN,EOLICA,17,          1510.4930,
SIN,EOLICA,18,          1574.2560,
SIN,EOLICA,19,          1637.4630,
SIN,EOLICA,20,          1708.8560,
SIN,EOLICA,21,          1753.0590,
SIN,EOLICA,22,          1740.5720,
SIN,EOLICA,23,          1673.3460,
SIN,EOLICA,24,          1590.3120,
SIN,FOTOVOLTAICA,1,             0.0000,
SIN,FOTOVOLTAICA,2,             0.0000,
SIN,FOTOVOLTAICA,3,             0.0000,
SIN,FOTOVOLTAICA,4,             0.0000,
SIN,FOTOVOLTAICA,5,             0.0000,
SIN,FOTOVOLTAICA,6,             0.0000,
SIN,FOTOVOLTAICA,7,             0.5550,
SIN,FOTOVOLTAICA,8,           104.3600,
SIN,FOTOVOLTAICA,9,          1056.6880,
SIN,FOTOVOLTAICA,10,          2342.2930,
SIN,FOTOVOLTAICA,11,          3140.5750,
SIN,FOTOVOLTAICA,12,          3359.2220,
SIN,FOTOVOLTAICA,13,          3363.7940,
SIN,FOTOVOLTAICA,14,          3308.7880,
SIN,FOTOVOLTAICA,15,          3166.4210,
SIN,FOTOVOLTAICA,16,          2912.3930,
SIN,FOTOVOLTAICA,17,          2487.0030,
SIN,FOTOVOLTAICA,18,          1448.2360,
SIN,FOTOVOLTAICA,19,           232.1410,
SIN,FOTOVOLTAICA,20,             9.2700,
SIN,FOTOVOLTAICA,21,             0.0000,
SIN,FOTOVOLTAICA,22,             0.0000,
SIN,FOTOVOLTAICA,23,             0.0000,
SIN,FOTOVOLTAICA,24,             0.0000,


