Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 15/dic/2019
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 15/dic/2019 08:00:04 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,             4.1600,
BCA,EOLICA,2,             7.6500,
BCA,EOLICA,3,             7.6500,
BCA,EOLICA,4,             7.6500,
BCA,EOLICA,5,             2.7500,
BCA,EOLICA,6,             2.7500,
BCA,EOLICA,7,             2.7500,
BCA,EOLICA,8,             7.6500,
BCA,EOLICA,9,             7.6500,
BCA,EOLICA,10,             7.6500,
BCA,EOLICA,11,             4.1600,
BCA,EOLICA,12,             4.1600,
BCA,EOLICA,13,             4.1600,
BCA,EOLICA,14,             4.1600,
BCA,EOLICA,15,             4.1600,
BCA,EOLICA,16,             4.1600,
BCA,EOLICA,17,             2.7500,
BCA,EOLICA,18,             2.7500,
BCA,EOLICA,19,             2.7500,
BCA,EOLICA,20,             0.0000,
BCA,EOLICA,21,             0.0000,
BCA,EOLICA,22,             0.0000,
BCA,EOLICA,23,             0.0000,
BCA,EOLICA,24,             0.0000,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             0.0000,
BCA,FOTOVOLTAICA,7,             0.8400,
BCA,FOTOVOLTAICA,8,            13.7400,
BCA,FOTOVOLTAICA,9,            33.0500,
BCA,FOTOVOLTAICA,10,            33.8300,
BCA,FOTOVOLTAICA,11,            33.5800,
BCA,FOTOVOLTAICA,12,            33.1500,
BCA,FOTOVOLTAICA,13,            35.2000,
BCA,FOTOVOLTAICA,14,            34.6700,
BCA,FOTOVOLTAICA,15,            35.5200,
BCA,FOTOVOLTAICA,16,            21.8800,
BCA,FOTOVOLTAICA,17,             3.2400,
BCA,FOTOVOLTAICA,18,             0.0000,
BCA,FOTOVOLTAICA,19,             0.0000,
BCA,FOTOVOLTAICA,20,             0.0000,
BCA,FOTOVOLTAICA,21,             0.0000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
BCS,FOTOVOLTAICA,2,             0.0000,
BCS,FOTOVOLTAICA,3,             0.0000,
BCS,FOTOVOLTAICA,4,             0.0000,
BCS,FOTOVOLTAICA,5,             0.0000,
BCS,FOTOVOLTAICA,6,             0.0000,
BCS,FOTOVOLTAICA,7,             0.0150,
BCS,FOTOVOLTAICA,8,             5.0330,
BCS,FOTOVOLTAICA,9,            25.7770,
BCS,FOTOVOLTAICA,10,            41.7580,
BCS,FOTOVOLTAICA,11,            51.0120,
BCS,FOTOVOLTAICA,12,            53.6050,
BCS,FOTOVOLTAICA,13,            54.3790,
BCS,FOTOVOLTAICA,14,            52.7650,
BCS,FOTOVOLTAICA,15,            47.3210,
BCS,FOTOVOLTAICA,16,            34.7020,
BCS,FOTOVOLTAICA,17,            15.1680,
BCS,FOTOVOLTAICA,18,             1.0310,
BCS,FOTOVOLTAICA,19,             0.0000,
BCS,FOTOVOLTAICA,20,             0.0000,
BCS,FOTOVOLTAICA,21,             0.0000,
BCS,FOTOVOLTAICA,22,             0.0000,
BCS,FOTOVOLTAICA,23,             0.0000,
BCS,FOTOVOLTAICA,24,             0.0000,
SIN,EOLICA,1,          1829.2320,
SIN,EOLICA,2,          1834.1500,
SIN,EOLICA,3,          1812.9760,
SIN,EOLICA,4,          1801.0260,
SIN,EOLICA,5,          1835.3160,
SIN,EOLICA,6,          1844.4420,
SIN,EOLICA,7,          1817.7040,
SIN,EOLICA,8,          1725.6330,
SIN,EOLICA,9,          1675.7980,
SIN,EOLICA,10,          1613.4900,
SIN,EOLICA,11,          1424.3880,
SIN,EOLICA,12,          1454.3810,
SIN,EOLICA,13,          1476.2620,
SIN,EOLICA,14,          1652.1200,
SIN,EOLICA,15,          1646.3830,
SIN,EOLICA,16,          1637.7130,
SIN,EOLICA,17,          1589.8220,
SIN,EOLICA,18,          1535.7760,
SIN,EOLICA,19,          1560.2770,
SIN,EOLICA,20,          1592.9550,
SIN,EOLICA,21,          1622.5290,
SIN,EOLICA,22,          1647.7250,
SIN,EOLICA,23,          1677.4780,
SIN,EOLICA,24,          1666.4910,
SIN,FOTOVOLTAICA,1,             0.0000,
SIN,FOTOVOLTAICA,2,             0.0000,
SIN,FOTOVOLTAICA,3,             0.0000,
SIN,FOTOVOLTAICA,4,             0.0000,
SIN,FOTOVOLTAICA,5,             0.0000,
SIN,FOTOVOLTAICA,6,             0.0000,
SIN,FOTOVOLTAICA,7,             1.2350,
SIN,FOTOVOLTAICA,8,           222.1970,
SIN,FOTOVOLTAICA,9,          1307.9760,
SIN,FOTOVOLTAICA,10,          2492.9250,
SIN,FOTOVOLTAICA,11,          3132.0780,
SIN,FOTOVOLTAICA,12,          3234.1790,
SIN,FOTOVOLTAICA,13,          3195.2490,
SIN,FOTOVOLTAICA,14,          3148.4450,
SIN,FOTOVOLTAICA,15,          3109.9040,
SIN,FOTOVOLTAICA,16,          2967.1790,
SIN,FOTOVOLTAICA,17,          2335.6950,
SIN,FOTOVOLTAICA,18,           753.2410,
SIN,FOTOVOLTAICA,19,            71.2550,
SIN,FOTOVOLTAICA,20,             0.0000,
SIN,FOTOVOLTAICA,21,             0.0000,
SIN,FOTOVOLTAICA,22,             0.0000,
SIN,FOTOVOLTAICA,23,             0.0000,
SIN,FOTOVOLTAICA,24,             0.0000,


