Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 03/may/2020
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 03/may/2020 08:00:12 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,            19.6620,
BCA,EOLICA,2,            19.8940,
BCA,EOLICA,3,            19.8040,
BCA,EOLICA,4,            17.0700,
BCA,EOLICA,5,            12.4870,
BCA,EOLICA,6,            10.9150,
BCA,EOLICA,7,             9.0850,
BCA,EOLICA,8,             7.3380,
BCA,EOLICA,9,             5.9720,
BCA,EOLICA,10,             5.1120,
BCA,EOLICA,11,             4.7580,
BCA,EOLICA,12,            10.6350,
BCA,EOLICA,13,            11.2800,
BCA,EOLICA,14,            12.0710,
BCA,EOLICA,15,             5.9690,
BCA,EOLICA,16,             6.9870,
BCA,EOLICA,17,             7.7230,
BCA,EOLICA,18,             9.4280,
BCA,EOLICA,19,             9.6390,
BCA,EOLICA,20,             9.8630,
BCA,EOLICA,21,            15.4880,
BCA,EOLICA,22,            15.2060,
BCA,EOLICA,23,            14.8050,
BCA,EOLICA,24,            12.3100,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             0.7600,
BCA,FOTOVOLTAICA,7,            10.6800,
BCA,FOTOVOLTAICA,8,            29.8000,
BCA,FOTOVOLTAICA,9,            31.2300,
BCA,FOTOVOLTAICA,10,            28.9700,
BCA,FOTOVOLTAICA,11,            34.5400,
BCA,FOTOVOLTAICA,12,            35.8600,
BCA,FOTOVOLTAICA,13,            34.7400,
BCA,FOTOVOLTAICA,14,            33.3900,
BCA,FOTOVOLTAICA,15,            33.8500,
BCA,FOTOVOLTAICA,16,            31.6700,
BCA,FOTOVOLTAICA,17,            30.3100,
BCA,FOTOVOLTAICA,18,            28.4100,
BCA,FOTOVOLTAICA,19,             5.4000,
BCA,FOTOVOLTAICA,20,             0.0000,
BCA,FOTOVOLTAICA,21,             0.0000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
BCS,FOTOVOLTAICA,2,             0.0000,
BCS,FOTOVOLTAICA,3,             0.0000,
BCS,FOTOVOLTAICA,4,             0.0000,
BCS,FOTOVOLTAICA,5,             0.0000,
BCS,FOTOVOLTAICA,6,             0.0000,
BCS,FOTOVOLTAICA,7,             0.0280,
BCS,FOTOVOLTAICA,8,             2.9900,
BCS,FOTOVOLTAICA,9,            16.6280,
BCS,FOTOVOLTAICA,10,            33.5310,
BCS,FOTOVOLTAICA,11,            45.7230,
BCS,FOTOVOLTAICA,12,            52.6550,
BCS,FOTOVOLTAICA,13,            54.6630,
BCS,FOTOVOLTAICA,14,            55.2930,
BCS,FOTOVOLTAICA,15,            54.8420,
BCS,FOTOVOLTAICA,16,            51.3790,
BCS,FOTOVOLTAICA,17,            41.3230,
BCS,FOTOVOLTAICA,18,            26.9050,
BCS,FOTOVOLTAICA,19,            10.3690,
BCS,FOTOVOLTAICA,20,             0.9620,
BCS,FOTOVOLTAICA,21,             0.0000,
BCS,FOTOVOLTAICA,22,             0.0000,
BCS,FOTOVOLTAICA,23,             0.0000,
BCS,FOTOVOLTAICA,24,             0.0000,
SIN,EOLICA,1,          2362.4910,
SIN,EOLICA,2,          2292.2300,
SIN,EOLICA,3,          2210.9740,
SIN,EOLICA,4,          2105.5220,
SIN,EOLICA,5,          1977.1620,
SIN,EOLICA,6,          1904.0780,
SIN,EOLICA,7,          1800.1030,
SIN,EOLICA,8,          1737.8620,
SIN,EOLICA,9,          1769.6510,
SIN,EOLICA,10,          1789.2470,
SIN,EOLICA,11,          1770.7400,
SIN,EOLICA,12,          1715.7110,
SIN,EOLICA,13,          1648.6660,
SIN,EOLICA,14,          1644.6390,
SIN,EOLICA,15,          1661.6310,
SIN,EOLICA,16,          1697.7140,
SIN,EOLICA,17,          1772.9320,
SIN,EOLICA,18,          1829.7820,
SIN,EOLICA,19,          1905.9260,
SIN,EOLICA,20,          1891.4670,
SIN,EOLICA,21,          1886.6760,
SIN,EOLICA,22,          1861.0230,
SIN,EOLICA,23,          1850.3830,
SIN,EOLICA,24,          1826.0520,
SIN,FOTOVOLTAICA,1,             0.0000,
SIN,FOTOVOLTAICA,2,             0.0000,
SIN,FOTOVOLTAICA,3,             0.0000,
SIN,FOTOVOLTAICA,4,             0.0000,
SIN,FOTOVOLTAICA,5,             0.0000,
SIN,FOTOVOLTAICA,6,             0.0000,
SIN,FOTOVOLTAICA,7,             1.4440,
SIN,FOTOVOLTAICA,8,           165.0870,
SIN,FOTOVOLTAICA,9,          1288.9370,
SIN,FOTOVOLTAICA,10,          2324.2990,
SIN,FOTOVOLTAICA,11,          2986.0820,
SIN,FOTOVOLTAICA,12,          3208.3840,
SIN,FOTOVOLTAICA,13,          3262.2480,
SIN,FOTOVOLTAICA,14,          3164.5620,
SIN,FOTOVOLTAICA,15,          3066.3630,
SIN,FOTOVOLTAICA,16,          2991.2820,
SIN,FOTOVOLTAICA,17,          2870.7740,
SIN,FOTOVOLTAICA,18,          2636.2130,
SIN,FOTOVOLTAICA,19,          2235.0950,
SIN,FOTOVOLTAICA,20,          1021.6090,
SIN,FOTOVOLTAICA,21,           129.7880,
SIN,FOTOVOLTAICA,22,             0.1400,
SIN,FOTOVOLTAICA,23,             0.0000,
SIN,FOTOVOLTAICA,24,             0.0000,


