Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 31/may/2020
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 31/may/2020 08:00:04 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,             5.5820,
BCA,EOLICA,2,             4.5160,
BCA,EOLICA,3,             3.7360,
BCA,EOLICA,4,             3.2030,
BCA,EOLICA,5,             2.6960,
BCA,EOLICA,6,             2.0720,
BCA,EOLICA,7,             0.9360,
BCA,EOLICA,8,             0.3120,
BCA,EOLICA,9,             0.0780,
BCA,EOLICA,10,             0.1430,
BCA,EOLICA,11,             0.1300,
BCA,EOLICA,12,             0.0520,
BCA,EOLICA,13,             0.0130,
BCA,EOLICA,14,             0.4730,
BCA,EOLICA,15,             2.9100,
BCA,EOLICA,16,             6.6110,
BCA,EOLICA,17,             9.7050,
BCA,EOLICA,18,            11.8890,
BCA,EOLICA,19,            13.0590,
BCA,EOLICA,20,            12.7120,
BCA,EOLICA,21,            11.6660,
BCA,EOLICA,22,            11.4710,
BCA,EOLICA,23,            10.8210,
BCA,EOLICA,24,             9.8070,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             0.2600,
BCA,FOTOVOLTAICA,7,            11.8400,
BCA,FOTOVOLTAICA,8,            31.8700,
BCA,FOTOVOLTAICA,9,            37.0400,
BCA,FOTOVOLTAICA,10,            37.2100,
BCA,FOTOVOLTAICA,11,            37.5200,
BCA,FOTOVOLTAICA,12,            38.3000,
BCA,FOTOVOLTAICA,13,            39.2600,
BCA,FOTOVOLTAICA,14,            39.7000,
BCA,FOTOVOLTAICA,15,            38.5600,
BCA,FOTOVOLTAICA,16,            36.1600,
BCA,FOTOVOLTAICA,17,            36.1000,
BCA,FOTOVOLTAICA,18,            33.1900,
BCA,FOTOVOLTAICA,19,            17.3100,
