Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 01/sep/2019
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 01/sep/2019 08:00:05 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,             0.0000,
BCA,EOLICA,2,             0.0000,
BCA,EOLICA,3,             0.0000,
BCA,EOLICA,4,             0.0000,
BCA,EOLICA,5,             0.0000,
BCA,EOLICA,6,             0.0000,
BCA,EOLICA,7,             0.0000,
BCA,EOLICA,8,             0.0000,
BCA,EOLICA,9,             0.0000,
BCA,EOLICA,10,             0.0000,
BCA,EOLICA,11,             0.0000,
BCA,EOLICA,12,             0.3950,
BCA,EOLICA,13,             0.3950,
BCA,EOLICA,14,             0.3950,
BCA,EOLICA,15,             0.3950,
BCA,EOLICA,16,             0.3950,
BCA,EOLICA,17,             0.3950,
BCA,EOLICA,18,             0.3950,
BCA,EOLICA,19,             0.3950,
BCA,EOLICA,20,             0.3950,
BCA,EOLICA,21,             0.3950,
BCA,EOLICA,22,             0.3950,
BCA,EOLICA,23,             0.0000,
BCA,EOLICA,24,             0.0000,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             0.0000,
BCA,FOTOVOLTAICA,7,             1.6800,
BCA,FOTOVOLTAICA,8,            16.7000,
BCA,FOTOVOLTAICA,9,            32.7800,
BCA,FOTOVOLTAICA,10,            35.3000,
BCA,FOTOVOLTAICA,11,            33.9200,
BCA,FOTOVOLTAICA,12,            34.0800,
BCA,FOTOVOLTAICA,13,            35.0800,
BCA,FOTOVOLTAICA,14,            32.6200,
BCA,FOTOVOLTAICA,15,            30.6600,
BCA,FOTOVOLTAICA,16,            27.7100,
BCA,FOTOVOLTAICA,17,            25.3000,
BCA,FOTOVOLTAICA,18,            17.7200,
BCA,FOTOVOLTAICA,19,             5.7000,
BCA,FOTOVOLTAICA,20,             0.0400,
BCA,FOTOVOLTAICA,21,             0.0000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
BCS,FOTOVOLTAICA,2,             0.0000,
BCS,FOTOVOLTAICA,3,             0.0000,
BCS,FOTOVOLTAICA,4,             0.0000,
BCS,FOTOVOLTAICA,5,             0.0000,
BCS,FOTOVOLTAICA,6,             0.0000,
BCS,FOTOVOLTAICA,7,             0.0400,
BCS,FOTOVOLTAICA,8,             1.8120,
BCS,FOTOVOLTAICA,9,            13.3530,
BCS,FOTOVOLTAICA,10,            30.4260,
BCS,FOTOVOLTAICA,11,            43.8170,
BCS,FOTOVOLTAICA,12,            50.2330,
BCS,FOTOVOLTAICA,13,            51.5400,
BCS,FOTOVOLTAICA,14,            52.6350,
BCS,FOTOVOLTAICA,15,            52.9280,
BCS,FOTOVOLTAICA,16,            50.0140,
BCS,FOTOVOLTAICA,17,            42.6090,
BCS,FOTOVOLTAICA,18,            29.5000,
BCS,FOTOVOLTAICA,19,            13.4000,
BCS,FOTOVOLTAICA,20,             1.4960,
BCS,FOTOVOLTAICA,21,             0.0030,
BCS,FOTOVOLTAICA,22,             0.0000,
BCS,FOTOVOLTAICA,23,             0.0000,
BCS,FOTOVOLTAICA,24,             0.0000,
SIN,EOLICA,1,          1684.8100,
SIN,EOLICA,2,          1547.8930,
SIN,EOLICA,3,          1390.5330,
SIN,EOLICA,4,          1240.8930,
SIN,EOLICA,5,          1118.4310,
SIN,EOLICA,6,          1109.4870,
SIN,EOLICA,7,          1068.5000,
SIN,EOLICA,8,          1047.1950,
SIN,EOLICA,9,          1003.6100,
SIN,EOLICA,10,          1145.7720,
SIN,EOLICA,11,          1302.4690,
SIN,EOLICA,12,          1458.6560,
SIN,EOLICA,13,          1700.7500,
SIN,EOLICA,14,          1854.1790,
SIN,EOLICA,15,          2011.9000,
SIN,EOLICA,16,          2152.4550,
SIN,EOLICA,17,          2197.6220,
SIN,EOLICA,18,          2224.2580,
SIN,EOLICA,19,          2140.2420,
SIN,EOLICA,20,          1892.1770,
SIN,EOLICA,21,          1733.5190,
SIN,EOLICA,22,          1631.1410,
SIN,EOLICA,23,          1529.2270,
SIN,EOLICA,24,          1446.5070,
SIN,FOTOVOLTAICA,1,             0.0000,
SIN,FOTOVOLTAICA,2,             0.0000,
SIN,FOTOVOLTAICA,3,             0.0000,
SIN,FOTOVOLTAICA,4,             0.0000,
SIN,FOTOVOLTAICA,5,             0.0000,
SIN,FOTOVOLTAICA,6,             0.0000,
SIN,FOTOVOLTAICA,7,             7.0730,
SIN,FOTOVOLTAICA,8,           100.2840,
SIN,FOTOVOLTAICA,9,          1018.0550,
SIN,FOTOVOLTAICA,10,          2118.0880,
SIN,FOTOVOLTAICA,11,          2630.9410,
SIN,FOTOVOLTAICA,12,          2814.4880,
SIN,FOTOVOLTAICA,13,          2819.3880,
SIN,FOTOVOLTAICA,14,          2747.4150,
SIN,FOTOVOLTAICA,15,          2660.6300,
SIN,FOTOVOLTAICA,16,          2531.6170,
SIN,FOTOVOLTAICA,17,          2304.9120,
SIN,FOTOVOLTAICA,18,          2011.0840,
SIN,FOTOVOLTAICA,19,          1555.2010,
SIN,FOTOVOLTAICA,20,           673.9500,
SIN,FOTOVOLTAICA,21,           133.1000,
SIN,FOTOVOLTAICA,22,            12.0750,
SIN,FOTOVOLTAICA,23,             0.0000,
SIN,FOTOVOLTAICA,24,             0.0000,


