Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 05/dic/2019
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 05/dic/2019 08:00:08 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,             2.7500,
BCA,EOLICA,2,             0.9050,
BCA,EOLICA,3,             0.9050,
BCA,EOLICA,4,             0.9050,
BCA,EOLICA,5,             0.3950,
BCA,EOLICA,6,             0.3950,
BCA,EOLICA,7,             0.3950,
BCA,EOLICA,8,             2.7500,
BCA,EOLICA,9,             2.7500,
BCA,EOLICA,10,             2.7500,
BCA,EOLICA,11,             5.8750,
BCA,EOLICA,12,             5.8750,
BCA,EOLICA,13,             5.8750,
BCA,EOLICA,14,             4.1600,
BCA,EOLICA,15,             4.1600,
BCA,EOLICA,16,             4.1600,
BCA,EOLICA,17,             7.6500,
BCA,EOLICA,18,             7.6500,
BCA,EOLICA,19,             7.6500,
BCA,EOLICA,20,             1.6750,
BCA,EOLICA,21,             1.6750,
BCA,EOLICA,22,             1.6750,
BCA,EOLICA,23,             0.3950,
BCA,EOLICA,24,             0.3950,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             0.0000,
BCA,FOTOVOLTAICA,7,             1.4500,
BCA,FOTOVOLTAICA,8,            13.0300,
BCA,FOTOVOLTAICA,9,            28.2200,
BCA,FOTOVOLTAICA,10,            32.1600,
BCA,FOTOVOLTAICA,11,            30.0500,
BCA,FOTOVOLTAICA,12,            29.6000,
BCA,FOTOVOLTAICA,13,            31.3300,
BCA,FOTOVOLTAICA,14,            33.9000,
BCA,FOTOVOLTAICA,15,            30.6400,
BCA,FOTOVOLTAICA,16,            16.0000,
BCA,FOTOVOLTAICA,17,             2.8600,
BCA,FOTOVOLTAICA,18,             0.0000,
BCA,FOTOVOLTAICA,19,             0.0000,
BCA,FOTOVOLTAICA,20,             0.0000,
BCA,FOTOVOLTAICA,21,             0.0000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
BCS,FOTOVOLTAICA,2,             0.0000,
BCS,FOTOVOLTAICA,3,             0.0000,
BCS,FOTOVOLTAICA,4,             0.0000,
BCS,FOTOVOLTAICA,5,             0.0000,
BCS,FOTOVOLTAICA,6,             0.0000,
BCS,FOTOVOLTAICA,7,             0.1000,
BCS,FOTOVOLTAICA,8,             6.0510,
BCS,FOTOVOLTAICA,9,            28.2990,
BCS,FOTOVOLTAICA,10,            44.2760,
BCS,FOTOVOLTAICA,11,            52.8070,
BCS,FOTOVOLTAICA,12,            55.1060,
BCS,FOTOVOLTAICA,13,            54.9890,
BCS,FOTOVOLTAICA,14,            52.7550,
BCS,FOTOVOLTAICA,15,            48.3040,
BCS,FOTOVOLTAICA,16,            35.5020,
BCS,FOTOVOLTAICA,17,            13.4680,
BCS,FOTOVOLTAICA,18,             0.7630,
BCS,FOTOVOLTAICA,19,             0.0000,
BCS,FOTOVOLTAICA,20,             0.0000,
BCS,FOTOVOLTAICA,21,             0.0000,
BCS,FOTOVOLTAICA,22,             0.0000,
BCS,FOTOVOLTAICA,23,             0.0000,
BCS,FOTOVOLTAICA,24,             0.0000,
SIN,EOLICA,1,          2011.7130,
SIN,EOLICA,2,          1931.2230,
SIN,EOLICA,3,          1893.2390,
SIN,EOLICA,4,          1867.8750,
SIN,EOLICA,5,          1819.4220,
SIN,EOLICA,6,          1751.9600,
SIN,EOLICA,7,          1717.5420,
SIN,EOLICA,8,          1649.9020,
SIN,EOLICA,9,          1679.1310,
SIN,EOLICA,10,          1765.3850,
SIN,EOLICA,11,          1865.2400,
SIN,EOLICA,12,          1969.0930,
SIN,EOLICA,13,          2061.6770,
SIN,EOLICA,14,          2122.1870,
SIN,EOLICA,15,          2133.6960,
SIN,EOLICA,16,          2156.6980,
SIN,EOLICA,17,          2119.3230,
SIN,EOLICA,18,          2109.2800,
SIN,EOLICA,19,          2123.6760,
SIN,EOLICA,20,          2146.8540,
SIN,EOLICA,21,          2205.7720,
SIN,EOLICA,22,          2222.1930,
SIN,EOLICA,23,          2193.3290,
SIN,EOLICA,24,          2124.8850,
SIN,FOTOVOLTAICA,1,             0.0000,
SIN,FOTOVOLTAICA,2,             0.0000,
SIN,FOTOVOLTAICA,3,             0.0000,
SIN,FOTOVOLTAICA,4,             0.0000,
SIN,FOTOVOLTAICA,5,             0.0000,
SIN,FOTOVOLTAICA,6,             0.0000,
SIN,FOTOVOLTAICA,7,             1.7850,
SIN,FOTOVOLTAICA,8,           288.8250,
SIN,FOTOVOLTAICA,9,          1524.9470,
SIN,FOTOVOLTAICA,10,          2652.7280,
SIN,FOTOVOLTAICA,11,          3162.6590,
SIN,FOTOVOLTAICA,12,          3260.7620,
SIN,FOTOVOLTAICA,13,          3224.5570,
SIN,FOTOVOLTAICA,14,          3206.2410,
SIN,FOTOVOLTAICA,15,          3149.5780,
SIN,FOTOVOLTAICA,16,          2960.6530,
SIN,FOTOVOLTAICA,17,          2345.7780,
SIN,FOTOVOLTAICA,18,           743.4230,
SIN,FOTOVOLTAICA,19,            70.4030,
SIN,FOTOVOLTAICA,20,             0.0000,
SIN,FOTOVOLTAICA,21,             0.0000,
SIN,FOTOVOLTAICA,22,             0.0000,
SIN,FOTOVOLTAICA,23,             0.0000,
SIN,FOTOVOLTAICA,24,             0.0000,


