Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 20/ene/2020
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 20/ene/2020 08:00:03 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,             0.0010,
BCA,EOLICA,2,             0.0010,
BCA,EOLICA,3,             0.0010,
BCA,EOLICA,4,             0.0010,
BCA,EOLICA,5,             0.0010,
BCA,EOLICA,6,             0.0010,
BCA,EOLICA,7,             0.0010,
BCA,EOLICA,8,             0.0010,
BCA,EOLICA,9,             0.0010,
BCA,EOLICA,10,             0.0020,
BCA,EOLICA,11,             0.0070,
BCA,EOLICA,12,             0.0160,
BCA,EOLICA,13,             0.0230,
BCA,EOLICA,14,             0.4210,
BCA,EOLICA,15,             0.4170,
BCA,EOLICA,16,             0.4100,
BCA,EOLICA,17,             0.4040,
BCA,EOLICA,18,             0.4010,
BCA,EOLICA,19,             0.3980,
BCA,EOLICA,20,             0.4030,
BCA,EOLICA,21,             0.4160,
BCA,EOLICA,22,             0.4250,
BCA,EOLICA,23,             0.4320,
BCA,EOLICA,24,             0.4390,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             0.0000,
BCA,FOTOVOLTAICA,7,             0.0200,
BCA,FOTOVOLTAICA,8,             4.9900,
BCA,FOTOVOLTAICA,9,            14.6300,
BCA,FOTOVOLTAICA,10,            20.1200,
BCA,FOTOVOLTAICA,11,            17.6700,
BCA,FOTOVOLTAICA,12,            13.7600,
BCA,FOTOVOLTAICA,13,            12.9900,
BCA,FOTOVOLTAICA,14,            11.9500,
BCA,FOTOVOLTAICA,15,             9.1500,
BCA,FOTOVOLTAICA,16,             5.4600,
BCA,FOTOVOLTAICA,17,             1.5200,
BCA,FOTOVOLTAICA,18,             0.0000,
BCA,FOTOVOLTAICA,19,             0.0000,
BCA,FOTOVOLTAICA,20,             0.0000,
BCA,FOTOVOLTAICA,21,             0.0000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
BCS,FOTOVOLTAICA,2,             0.0000,
BCS,FOTOVOLTAICA,3,             0.0000,
BCS,FOTOVOLTAICA,4,             0.0000,
BCS,FOTOVOLTAICA,5,             0.0000,
BCS,FOTOVOLTAICA,6,             0.0000,
BCS,FOTOVOLTAICA,7,             0.0000,
BCS,FOTOVOLTAICA,8,             3.0670,
BCS,FOTOVOLTAICA,9,            20.8900,
BCS,FOTOVOLTAICA,10,            40.2190,
BCS,FOTOVOLTAICA,11,            51.7740,
BCS,FOTOVOLTAICA,12,            54.8640,
BCS,FOTOVOLTAICA,13,            55.2190,
BCS,FOTOVOLTAICA,14,            54.5600,
BCS,FOTOVOLTAICA,15,            51.0010,
BCS,FOTOVOLTAICA,16,            39.8040,
BCS,FOTOVOLTAICA,17,            19.9990,
BCS,FOTOVOLTAICA,18,             2.3790,
BCS,FOTOVOLTAICA,19,             0.0000,
BCS,FOTOVOLTAICA,20,             0.0000,
BCS,FOTOVOLTAICA,21,             0.0000,
BCS,FOTOVOLTAICA,22,             0.0000,
BCS,FOTOVOLTAICA,23,             0.0000,
BCS,FOTOVOLTAICA,24,             0.0000,
SIN,EOLICA,1,          2925.1140,
SIN,EOLICA,2,          2904.5780,
SIN,EOLICA,3,          2879.5100,
SIN,EOLICA,4,          2895.1300,
SIN,EOLICA,5,          2907.0280,
SIN,EOLICA,6,          2904.7200,
SIN,EOLICA,7,          2919.1540,
SIN,EOLICA,8,          2941.7640,
SIN,EOLICA,9,          2870.9870,
SIN,EOLICA,10,          2825.6940,
SIN,EOLICA,11,          2784.3010,
SIN,EOLICA,12,          2703.1660,
SIN,EOLICA,13,          2608.8140,
SIN,EOLICA,14,          2484.0890,
SIN,EOLICA,15,          2393.1110,
SIN,EOLICA,16,          2367.1700,
SIN,EOLICA,17,          2405.0230,
SIN,EOLICA,18,          2447.7940,
SIN,EOLICA,19,          2543.6660,
SIN,EOLICA,20,          2627.3290,
SIN,EOLICA,21,          2633.9630,
SIN,EOLICA,22,          2636.4540,
SIN,EOLICA,23,          2619.8530,
SIN,EOLICA,24,          2603.9270,
