Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 20/ago/2019
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 20/ago/2019 08:00:04 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,             0.0000,
BCA,EOLICA,2,             0.0000,
BCA,EOLICA,3,             0.0000,
BCA,EOLICA,4,             0.0000,
BCA,EOLICA,5,             0.0000,
BCA,EOLICA,6,             0.0000,
BCA,EOLICA,7,             0.0000,
BCA,EOLICA,8,             0.0000,
BCA,EOLICA,9,             0.0000,
BCA,EOLICA,10,             0.0000,
BCA,EOLICA,11,             0.0000,
BCA,EOLICA,12,             0.0000,
BCA,EOLICA,13,             0.0000,
BCA,EOLICA,14,             0.0000,
BCA,EOLICA,15,             0.3950,
BCA,EOLICA,16,             0.3950,
BCA,EOLICA,17,             0.3950,
BCA,EOLICA,18,             0.3950,
BCA,EOLICA,19,             0.3950,
BCA,EOLICA,20,             0.3950,
BCA,EOLICA,21,             0.0000,
BCA,EOLICA,22,             0.0000,
BCA,EOLICA,23,             0.0000,
BCA,EOLICA,24,             0.0000,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             0.0100,
BCA,FOTOVOLTAICA,7,             3.1100,
BCA,FOTOVOLTAICA,8,            20.8100,
BCA,FOTOVOLTAICA,9,            38.0000,
BCA,FOTOVOLTAICA,10,            40.9500,
BCA,FOTOVOLTAICA,11,            40.9200,
BCA,FOTOVOLTAICA,12,            43.4600,
BCA,FOTOVOLTAICA,13,            43.4400,
BCA,FOTOVOLTAICA,14,            43.4900,
BCA,FOTOVOLTAICA,15,            43.4800,
BCA,FOTOVOLTAICA,16,            43.4500,
BCA,FOTOVOLTAICA,17,            43.3100,
BCA,FOTOVOLTAICA,18,            34.5000,
BCA,FOTOVOLTAICA,19,            13.3400,
BCA,FOTOVOLTAICA,20,             1.0500,
BCA,FOTOVOLTAICA,21,             0.0000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
BCS,FOTOVOLTAICA,2,             0.0000,
BCS,FOTOVOLTAICA,3,             0.0000,
BCS,FOTOVOLTAICA,4,             0.0000,
BCS,FOTOVOLTAICA,5,             0.0000,
BCS,FOTOVOLTAICA,6,             0.0000,
BCS,FOTOVOLTAICA,7,             0.0400,
BCS,FOTOVOLTAICA,8,             2.1100,
BCS,FOTOVOLTAICA,9,            13.1030,
BCS,FOTOVOLTAICA,10,            28.2400,
BCS,FOTOVOLTAICA,11,            40.5540,
BCS,FOTOVOLTAICA,12,            49.9660,
BCS,FOTOVOLTAICA,13,            54.5020,
BCS,FOTOVOLTAICA,14,            55.1780,
BCS,FOTOVOLTAICA,15,            54.1420,
BCS,FOTOVOLTAICA,16,            50.0710,
BCS,FOTOVOLTAICA,17,            41.0470,
BCS,FOTOVOLTAICA,18,            27.9000,
BCS,FOTOVOLTAICA,19,            13.0000,
BCS,FOTOVOLTAICA,20,             1.4960,
BCS,FOTOVOLTAICA,21,             0.0030,
BCS,FOTOVOLTAICA,22,             0.0000,
BCS,FOTOVOLTAICA,23,             0.0000,
BCS,FOTOVOLTAICA,24,             0.0000,
SIN,EOLICA,1,          1947.8440,
SIN,EOLICA,2,          1917.6000,
SIN,EOLICA,3,          1883.4770,
SIN,EOLICA,4,          1839.0130,
SIN,EOLICA,5,          1786.7710,
SIN,EOLICA,6,          1699.5380,
SIN,EOLICA,7,          1582.1160,
SIN,EOLICA,8,          1571.3510,
SIN,EOLICA,9,          1573.7260,
SIN,EOLICA,10,          1666.9190,
SIN,EOLICA,11,          1744.4840,
SIN,EOLICA,12,          1739.3870,
SIN,EOLICA,13,          1860.6930,
SIN,EOLICA,14,          1959.3580,
SIN,EOLICA,15,          2040.6560,
SIN,EOLICA,16,          1989.9390,
SIN,EOLICA,17,          2021.8800,
SIN,EOLICA,18,          2066.9940,
SIN,EOLICA,19,          2054.7680,
SIN,EOLICA,20,          2030.7240,
SIN,EOLICA,21,          2004.6660,
SIN,EOLICA,22,          1954.2550,
SIN,EOLICA,23,          1889.2190,
SIN,EOLICA,24,          1859.7640,
SIN,FOTOVOLTAICA,1,             0.0000,
SIN,FOTOVOLTAICA,2,             0.0000,
SIN,FOTOVOLTAICA,3,             0.0000,
SIN,FOTOVOLTAICA,4,             0.0000,
SIN,FOTOVOLTAICA,5,             0.0000,
SIN,FOTOVOLTAICA,6,             0.0280,
SIN,FOTOVOLTAICA,7,             1.2590,
SIN,FOTOVOLTAICA,8,           112.4050,
SIN,FOTOVOLTAICA,9,          1022.2920,
SIN,FOTOVOLTAICA,10,          2204.6190,
SIN,FOTOVOLTAICA,11,          2758.1000,
SIN,FOTOVOLTAICA,12,          2940.9660,
SIN,FOTOVOLTAICA,13,          2994.5780,
SIN,FOTOVOLTAICA,14,          2959.7800,
SIN,FOTOVOLTAICA,15,          2936.9740,
SIN,FOTOVOLTAICA,16,          2839.1520,
SIN,FOTOVOLTAICA,17,          2713.8850,
SIN,FOTOVOLTAICA,18,          2506.3340,
SIN,FOTOVOLTAICA,19,          2047.8790,
SIN,FOTOVOLTAICA,20,          1024.2190,
SIN,FOTOVOLTAICA,21,           119.3770,
SIN,FOTOVOLTAICA,22,             0.0000,
SIN,FOTOVOLTAICA,23,             0.0000,
SIN,FOTOVOLTAICA,24,             0.0000,


