Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 21/ago/2019
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 21/ago/2019 08:00:12 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,             0.0000,
BCA,EOLICA,2,             0.0000,
BCA,EOLICA,3,             0.0000,
BCA,EOLICA,4,             0.0000,
BCA,EOLICA,5,             0.0000,
BCA,EOLICA,6,             0.0000,
BCA,EOLICA,7,             0.0000,
BCA,EOLICA,8,             0.0000,
BCA,EOLICA,9,             0.0000,
BCA,EOLICA,10,             0.0000,
BCA,EOLICA,11,             0.0000,
BCA,EOLICA,12,             0.0000,
BCA,EOLICA,13,             0.3950,
BCA,EOLICA,14,             0.3950,
BCA,EOLICA,15,             0.3950,
BCA,EOLICA,16,             0.9050,
BCA,EOLICA,17,             1.6750,
BCA,EOLICA,18,             1.6750,
BCA,EOLICA,19,             0.9050,
BCA,EOLICA,20,             0.3950,
BCA,EOLICA,21,             0.3950,
BCA,EOLICA,22,             0.3950,
BCA,EOLICA,23,             0.3950,
BCA,EOLICA,24,             0.3950,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             0.0100,
BCA,FOTOVOLTAICA,7,             3.0900,
BCA,FOTOVOLTAICA,8,            21.0000,
BCA,FOTOVOLTAICA,9,            28.2700,
BCA,FOTOVOLTAICA,10,            41.0800,
BCA,FOTOVOLTAICA,11,            41.0400,
BCA,FOTOVOLTAICA,12,            40.9800,
BCA,FOTOVOLTAICA,13,            41.0300,
BCA,FOTOVOLTAICA,14,            42.4400,
BCA,FOTOVOLTAICA,15,            42.3800,
BCA,FOTOVOLTAICA,16,            41.5200,
BCA,FOTOVOLTAICA,17,            40.8600,
BCA,FOTOVOLTAICA,18,            32.0500,
BCA,FOTOVOLTAICA,19,            11.3300,
BCA,FOTOVOLTAICA,20,             0.8900,
BCA,FOTOVOLTAICA,21,             2.7000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
BCS,FOTOVOLTAICA,2,             0.0000,
BCS,FOTOVOLTAICA,3,             0.0000,
BCS,FOTOVOLTAICA,4,             0.0000,
BCS,FOTOVOLTAICA,5,             0.0000,
BCS,FOTOVOLTAICA,6,             0.0000,
BCS,FOTOVOLTAICA,7,             0.0400,
BCS,FOTOVOLTAICA,8,             2.1100,
BCS,FOTOVOLTAICA,9,            13.1030,
BCS,FOTOVOLTAICA,10,            28.2400,
BCS,FOTOVOLTAICA,11,            40.5540,
BCS,FOTOVOLTAICA,12,            49.9660,
BCS,FOTOVOLTAICA,13,            54.5020,
BCS,FOTOVOLTAICA,14,            55.1780,
BCS,FOTOVOLTAICA,15,            54.1420,
BCS,FOTOVOLTAICA,16,            50.0710,
BCS,FOTOVOLTAICA,17,            41.0470,
BCS,FOTOVOLTAICA,18,            27.9000,
BCS,FOTOVOLTAICA,19,            13.0000,
BCS,FOTOVOLTAICA,20,             1.4960,
BCS,FOTOVOLTAICA,21,             0.0030,
BCS,FOTOVOLTAICA,22,             0.0000,
BCS,FOTOVOLTAICA,23,             0.0000,
BCS,FOTOVOLTAICA,24,             0.0000,
SIN,EOLICA,1,          1746.6690,
SIN,EOLICA,2,          1712.8580,
SIN,EOLICA,3,          1691.5530,
SIN,EOLICA,4,          1570.0390,
SIN,EOLICA,5,          1459.8660,
SIN,EOLICA,6,          1316.8300,
SIN,EOLICA,7,          1201.0910,
SIN,EOLICA,8,          1157.9430,
SIN,EOLICA,9,          1147.9870,
SIN,EOLICA,10,          1217.6030,
SIN,EOLICA,11,          1272.7190,
SIN,EOLICA,12,          1362.8480,
SIN,EOLICA,13,          1518.6050,
SIN,EOLICA,14,          1579.1460,
SIN,EOLICA,15,          1609.3090,
SIN,EOLICA,16,          1603.8330,
SIN,EOLICA,17,          1673.9640,
SIN,EOLICA,18,          1807.9490,
SIN,EOLICA,19,          1866.7730,
SIN,EOLICA,20,          1907.2310,
SIN,EOLICA,21,          1945.3210,
SIN,EOLICA,22,          1994.4530,
SIN,EOLICA,23,          1944.6660,
SIN,EOLICA,24,          1838.8000,
SIN,FOTOVOLTAICA,1,             0.0000,
SIN,FOTOVOLTAICA,2,             0.0000,
SIN,FOTOVOLTAICA,3,             0.0000,
SIN,FOTOVOLTAICA,4,             0.0000,
SIN,FOTOVOLTAICA,5,             0.0000,
SIN,FOTOVOLTAICA,6,             0.0000,
SIN,FOTOVOLTAICA,7,             1.0400,
SIN,FOTOVOLTAICA,8,           105.9080,
SIN,FOTOVOLTAICA,9,          1087.5230,
SIN,FOTOVOLTAICA,10,          2182.2430,
SIN,FOTOVOLTAICA,11,          2720.1980,
SIN,FOTOVOLTAICA,12,          2897.9860,
SIN,FOTOVOLTAICA,13,          2955.2550,
SIN,FOTOVOLTAICA,14,          2946.5930,
SIN,FOTOVOLTAICA,15,          2875.7900,
SIN,FOTOVOLTAICA,16,          2744.8120,
SIN,FOTOVOLTAICA,17,          2589.3900,
SIN,FOTOVOLTAICA,18,          2281.5580,
SIN,FOTOVOLTAICA,19,          1841.6800,
SIN,FOTOVOLTAICA,20,           929.9380,
SIN,FOTOVOLTAICA,21,           114.2870,
SIN,FOTOVOLTAICA,22,             0.0000,
SIN,FOTOVOLTAICA,23,             0.0000,
SIN,FOTOVOLTAICA,24,             0.0000,


