Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 21/abr/2020
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 21/abr/2020 08:00:09 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,            12.8920,
BCA,EOLICA,2,            12.8240,
BCA,EOLICA,3,            11.8730,
BCA,EOLICA,4,            11.6290,
BCA,EOLICA,5,            11.1130,
BCA,EOLICA,6,            10.2500,
BCA,EOLICA,7,             9.0840,
BCA,EOLICA,8,             7.7700,
BCA,EOLICA,9,             5.8930,
BCA,EOLICA,10,             4.8850,
BCA,EOLICA,11,             4.2670,
BCA,EOLICA,12,             6.8900,
BCA,EOLICA,13,             7.5700,
BCA,EOLICA,14,             8.6160,
BCA,EOLICA,15,             8.6850,
BCA,EOLICA,16,             9.8300,
BCA,EOLICA,17,            10.7310,
BCA,EOLICA,18,             9.3490,
BCA,EOLICA,19,             9.4040,
BCA,EOLICA,20,             9.0830,
BCA,EOLICA,21,             8.5070,
BCA,EOLICA,22,             7.7990,
BCA,EOLICA,23,             7.0840,
BCA,EOLICA,24,             6.1560,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             0.0000,
BCA,FOTOVOLTAICA,7,             4.1800,
BCA,FOTOVOLTAICA,8,            28.1100,
BCA,FOTOVOLTAICA,9,            43.5900,
BCA,FOTOVOLTAICA,10,            43.9300,
BCA,FOTOVOLTAICA,11,            43.9000,
BCA,FOTOVOLTAICA,12,            43.8700,
BCA,FOTOVOLTAICA,13,            43.7700,
BCA,FOTOVOLTAICA,14,            43.5700,
BCA,FOTOVOLTAICA,15,            43.3400,
BCA,FOTOVOLTAICA,16,            43.0200,
BCA,FOTOVOLTAICA,17,            41.3900,
BCA,FOTOVOLTAICA,18,            35.1400,
BCA,FOTOVOLTAICA,19,            10.7700,
BCA,FOTOVOLTAICA,20,             0.5500,
BCA,FOTOVOLTAICA,21,             0.0000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
BCS,FOTOVOLTAICA,2,             0.0000,
BCS,FOTOVOLTAICA,3,             0.0000,
BCS,FOTOVOLTAICA,4,             0.0000,
BCS,FOTOVOLTAICA,5,             0.0000,
BCS,FOTOVOLTAICA,6,             0.0000,
BCS,FOTOVOLTAICA,7,             0.0010,
BCS,FOTOVOLTAICA,8,             2.3540,
BCS,FOTOVOLTAICA,9,            16.4720,
BCS,FOTOVOLTAICA,10,            34.0200,
BCS,FOTOVOLTAICA,11,            48.2290,
BCS,FOTOVOLTAICA,12,            53.8570,
BCS,FOTOVOLTAICA,13,            55.1390,
BCS,FOTOVOLTAICA,14,            55.1110,
BCS,FOTOVOLTAICA,15,            55.0550,
BCS,FOTOVOLTAICA,16,            53.1080,
BCS,FOTOVOLTAICA,17,            43.6680,
BCS,FOTOVOLTAICA,18,            28.4890,
BCS,FOTOVOLTAICA,19,            11.1900,
BCS,FOTOVOLTAICA,20,             0.9470,
BCS,FOTOVOLTAICA,21,             0.0000,
BCS,FOTOVOLTAICA,22,             0.0000,
BCS,FOTOVOLTAICA,23,             0.0000,
BCS,FOTOVOLTAICA,24,             0.0000,
SIN,EOLICA,1,          1296.7390,
SIN,EOLICA,2,          1111.5720,
SIN,EOLICA,3,          1000.6440,
SIN,EOLICA,4,           922.5370,
SIN,EOLICA,5,           913.5830,
SIN,EOLICA,6,           869.9390,
SIN,EOLICA,7,           815.0040,
SIN,EOLICA,8,           801.9790,
SIN,EOLICA,9,           750.4380,
SIN,EOLICA,10,           732.3400,
SIN,EOLICA,11,           777.9300,
SIN,EOLICA,12,           886.6750,
SIN,EOLICA,13,          1068.2130,
SIN,EOLICA,14,          1243.0180,
SIN,EOLICA,15,          1441.8110,
SIN,EOLICA,16,          1597.8870,
SIN,EOLICA,17,          1723.7750,
SIN,EOLICA,18,          1812.1950,
SIN,EOLICA,19,          1890.9470,
SIN,EOLICA,20,          1927.9580,
SIN,EOLICA,21,          1869.9010,
SIN,EOLICA,22,          1897.1230,
SIN,EOLICA,23,          1930.5960,
SIN,EOLICA,24,          1942.2330,
SIN,FOTOVOLTAICA,1,             0.0000,
SIN,FOTOVOLTAICA,2,             0.0000,
SIN,FOTOVOLTAICA,3,             0.0000,
SIN,FOTOVOLTAICA,4,             0.0000,
SIN,FOTOVOLTAICA,5,             0.0000,
SIN,FOTOVOLTAICA,6,             0.0000,
SIN,FOTOVOLTAICA,7,             0.7850,
SIN,FOTOVOLTAICA,8,           273.2460,
SIN,FOTOVOLTAICA,9,          1838.1450,
SIN,FOTOVOLTAICA,10,          3420.8150,
SIN,FOTOVOLTAICA,11,          4204.5580,
SIN,FOTOVOLTAICA,12,          4405.0710,
SIN,FOTOVOLTAICA,13,          4448.3920,
SIN,FOTOVOLTAICA,14,          4435.8670,
SIN,FOTOVOLTAICA,15,          4315.8020,
SIN,FOTOVOLTAICA,16,          4144.8910,
SIN,FOTOVOLTAICA,17,          3815.1260,
SIN,FOTOVOLTAICA,18,          3452.6160,
SIN,FOTOVOLTAICA,19,          2637.9140,
SIN,FOTOVOLTAICA,20,          1086.4780,
SIN,FOTOVOLTAICA,21,           136.4270,
SIN,FOTOVOLTAICA,22,             0.0000,
SIN,FOTOVOLTAICA,23,             0.0000,
SIN,FOTOVOLTAICA,24,             0.0000,


