Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 12/mar/2020
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 12/mar/2020 08:00:05 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,             0.0230,
BCA,EOLICA,2,             0.4210,
BCA,EOLICA,3,             0.4230,
BCA,EOLICA,4,             0.0310,
BCA,EOLICA,5,             0.0320,
BCA,EOLICA,6,             0.0350,
BCA,EOLICA,7,             0.0430,
BCA,EOLICA,8,             0.0580,
BCA,EOLICA,9,             0.0850,
BCA,EOLICA,10,             0.1400,
BCA,EOLICA,11,             0.2280,
BCA,EOLICA,12,             1.6670,
BCA,EOLICA,13,             1.7990,
BCA,EOLICA,14,             2.1980,
BCA,EOLICA,15,             5.1730,
BCA,EOLICA,16,             7.4950,
BCA,EOLICA,17,            10.4630,
BCA,EOLICA,18,            12.2810,
BCA,EOLICA,19,             9.4720,
BCA,EOLICA,20,            12.0430,
BCA,EOLICA,21,             8.8830,
BCA,EOLICA,22,             8.1250,
BCA,EOLICA,23,             7.9250,
BCA,EOLICA,24,             7.5710,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             0.0000,
BCA,FOTOVOLTAICA,7,             0.0300,
BCA,FOTOVOLTAICA,8,             4.8800,
BCA,FOTOVOLTAICA,9,            14.9700,
BCA,FOTOVOLTAICA,10,            20.0600,
BCA,FOTOVOLTAICA,11,            21.3500,
BCA,FOTOVOLTAICA,12,            22.7300,
BCA,FOTOVOLTAICA,13,            23.8500,
BCA,FOTOVOLTAICA,14,            24.5500,
BCA,FOTOVOLTAICA,15,            25.2300,
BCA,FOTOVOLTAICA,16,            24.9600,
BCA,FOTOVOLTAICA,17,            23.4000,
BCA,FOTOVOLTAICA,18,            15.8900,
BCA,FOTOVOLTAICA,19,             4.2300,
BCA,FOTOVOLTAICA,20,             0.0000,
BCA,FOTOVOLTAICA,21,             0.0000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
BCS,FOTOVOLTAICA,2,             0.0000,
BCS,FOTOVOLTAICA,3,             0.0000,
BCS,FOTOVOLTAICA,4,             0.0000,
BCS,FOTOVOLTAICA,5,             0.0000,
BCS,FOTOVOLTAICA,6,             0.0000,
BCS,FOTOVOLTAICA,7,             0.0110,
BCS,FOTOVOLTAICA,8,             5.0010,
BCS,FOTOVOLTAICA,9,            11.0070,
BCS,FOTOVOLTAICA,10,            21.0100,
BCS,FOTOVOLTAICA,11,            25.1300,
BCS,FOTOVOLTAICA,12,            25.1400,
BCS,FOTOVOLTAICA,13,            23.1800,
BCS,FOTOVOLTAICA,14,            21.1500,
BCS,FOTOVOLTAICA,15,            19.1200,
BCS,FOTOVOLTAICA,16,            16.0600,
BCS,FOTOVOLTAICA,17,            10.0400,
BCS,FOTOVOLTAICA,18,             5.0000,
BCS,FOTOVOLTAICA,19,             0.1980,
BCS,FOTOVOLTAICA,20,             0.0000,
BCS,FOTOVOLTAICA,21,             0.0000,
BCS,FOTOVOLTAICA,22,             0.0000,
BCS,FOTOVOLTAICA,23,             0.0000,
BCS,FOTOVOLTAICA,24,             0.0000,
SIN,EOLICA,1,          3472.0800,
SIN,EOLICA,2,          3290.4680,
SIN,EOLICA,3,          3156.4860,
SIN,EOLICA,4,          3085.8430,
SIN,EOLICA,5,          2964.4620,
SIN,EOLICA,6,          2819.7720,
SIN,EOLICA,7,          2738.7570,
SIN,EOLICA,8,          2659.7800,
SIN,EOLICA,9,          2591.8050,
SIN,EOLICA,10,          2590.6440,
SIN,EOLICA,11,          2560.6540,
SIN,EOLICA,12,          2503.4340,
SIN,EOLICA,13,          2429.6280,
SIN,EOLICA,14,          2371.8290,
SIN,EOLICA,15,          2377.7230,
SIN,EOLICA,16,          2432.5400,
SIN,EOLICA,17,          2495.2780,
SIN,EOLICA,18,          2546.8170,
SIN,EOLICA,19,          2632.6860,
SIN,EOLICA,20,          2632.4880,
SIN,EOLICA,21,          2647.8470,
SIN,EOLICA,22,          2618.7120,
SIN,EOLICA,23,          2551.0150,
SIN,EOLICA,24,          2394.1780,
SIN,FOTOVOLTAICA,1,             0.0000,
SIN,FOTOVOLTAICA,2,             0.0000,
SIN,FOTOVOLTAICA,3,             0.0000,
SIN,FOTOVOLTAICA,4,             0.0000,
SIN,FOTOVOLTAICA,5,             0.0000,
SIN,FOTOVOLTAICA,6,             0.0000,
SIN,FOTOVOLTAICA,7,             2.8510,
SIN,FOTOVOLTAICA,8,           252.7310,
SIN,FOTOVOLTAICA,9,          1578.6360,
SIN,FOTOVOLTAICA,10,          2686.6670,
SIN,FOTOVOLTAICA,11,          3195.4900,
SIN,FOTOVOLTAICA,12,          3450.1830,
SIN,FOTOVOLTAICA,13,          3506.1460,
SIN,FOTOVOLTAICA,14,          3512.5250,
SIN,FOTOVOLTAICA,15,          3297.4660,
SIN,FOTOVOLTAICA,16,          3033.3930,
SIN,FOTOVOLTAICA,17,          2514.7710,
SIN,FOTOVOLTAICA,18,          1607.7880,
SIN,FOTOVOLTAICA,19,           427.5810,
SIN,FOTOVOLTAICA,20,            63.8560,
SIN,FOTOVOLTAICA,21,             0.2530,
SIN,FOTOVOLTAICA,22,             0.0000,
SIN,FOTOVOLTAICA,23,             0.0000,
SIN,FOTOVOLTAICA,24,             0.0000,


