Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 30/may/2020
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 30/may/2020 08:00:04 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,            22.1290,
BCA,EOLICA,2,            27.9340,
BCA,EOLICA,3,            27.5650,
BCA,EOLICA,4,            26.4850,
BCA,EOLICA,5,            22.3830,
BCA,EOLICA,6,            16.0800,
BCA,EOLICA,7,            12.7760,
BCA,EOLICA,8,             9.6190,
BCA,EOLICA,9,             7.1850,
BCA,EOLICA,10,             5.6080,
BCA,EOLICA,11,             4.6580,
BCA,EOLICA,12,            10.0570,
BCA,EOLICA,13,            10.5260,
BCA,EOLICA,14,            11.7770,
BCA,EOLICA,15,             8.9780,
BCA,EOLICA,16,            13.2800,
BCA,EOLICA,17,            17.3990,
BCA,EOLICA,18,            19.7340,
BCA,EOLICA,19,            19.8580,
BCA,EOLICA,20,            18.4930,
BCA,EOLICA,21,            22.1570,
BCA,EOLICA,22,            20.1230,
BCA,EOLICA,23,            18.1740,
BCA,EOLICA,24,            10.6850,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             0.3900,
BCA,FOTOVOLTAICA,7,            12.7700,
BCA,FOTOVOLTAICA,8,            33.8400,
BCA,FOTOVOLTAICA,9,            38.8500,
BCA,FOTOVOLTAICA,10,            40.5600,
BCA,FOTOVOLTAICA,11,            40.6000,
BCA,FOTOVOLTAICA,12,            40.1300,
BCA,FOTOVOLTAICA,13,            40.0400,
BCA,FOTOVOLTAICA,14,            39.8900,
BCA,FOTOVOLTAICA,15,            39.3800,
BCA,FOTOVOLTAICA,16,            38.9000,
BCA,FOTOVOLTAICA,17,            37.9500,
BCA,FOTOVOLTAICA,18,            34.4400,
BCA,FOTOVOLTAICA,19,            16.8000,
BCA,FOTOVOLTAICA,20,             0.9700,
BCA,FOTOVOLTAICA,21,             0.0000,
