Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 30/sep/2019
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 30/sep/2019 08:00:04 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,             0.0000,
BCA,EOLICA,2,             0.0000,
BCA,EOLICA,3,             0.0000,
BCA,EOLICA,4,             0.0000,
BCA,EOLICA,5,             0.0000,
BCA,EOLICA,6,             0.0000,
BCA,EOLICA,7,             0.0000,
BCA,EOLICA,8,             0.0000,
BCA,EOLICA,9,             0.0000,
BCA,EOLICA,10,             0.0000,
BCA,EOLICA,11,             0.0000,
BCA,EOLICA,12,             5.8750,
BCA,EOLICA,13,             5.8750,
BCA,EOLICA,14,             5.8750,
BCA,EOLICA,15,             7.6500,
BCA,EOLICA,16,             7.6500,
BCA,EOLICA,17,             7.6500,
BCA,EOLICA,18,             5.8750,
BCA,EOLICA,19,             5.8750,
BCA,EOLICA,20,             5.8750,
BCA,EOLICA,21,             0.0000,
BCA,EOLICA,22,             0.0000,
BCA,EOLICA,23,             0.0000,
BCA,EOLICA,24,             0.0000,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             0.0000,
BCA,FOTOVOLTAICA,7,             0.7200,
BCA,FOTOVOLTAICA,8,            19.7000,
BCA,FOTOVOLTAICA,9,            39.7200,
BCA,FOTOVOLTAICA,10,            41.5700,
BCA,FOTOVOLTAICA,11,            41.6200,
BCA,FOTOVOLTAICA,12,            41.6100,
BCA,FOTOVOLTAICA,13,            41.5800,
BCA,FOTOVOLTAICA,14,            41.5500,
BCA,FOTOVOLTAICA,15,            41.4900,
BCA,FOTOVOLTAICA,16,            41.4000,
BCA,FOTOVOLTAICA,17,            41.1800,
BCA,FOTOVOLTAICA,18,            23.6200,
BCA,FOTOVOLTAICA,19,             1.4600,
BCA,FOTOVOLTAICA,20,             0.0000,
BCA,FOTOVOLTAICA,21,             0.0000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
BCS,FOTOVOLTAICA,2,             0.0000,
BCS,FOTOVOLTAICA,3,             0.0000,
BCS,FOTOVOLTAICA,4,             0.0000,
BCS,FOTOVOLTAICA,5,             0.0000,
BCS,FOTOVOLTAICA,6,             0.0000,
BCS,FOTOVOLTAICA,7,             0.0200,
BCS,FOTOVOLTAICA,8,             1.3720,
BCS,FOTOVOLTAICA,9,            13.4970,
BCS,FOTOVOLTAICA,10,            32.1820,
BCS,FOTOVOLTAICA,11,            45.8170,
BCS,FOTOVOLTAICA,12,            53.0830,
BCS,FOTOVOLTAICA,13,            55.2440,
BCS,FOTOVOLTAICA,14,            55.2150,
BCS,FOTOVOLTAICA,15,            54.8220,
BCS,FOTOVOLTAICA,16,            50.3420,
BCS,FOTOVOLTAICA,17,            39.6040,
BCS,FOTOVOLTAICA,18,            23.9490,
BCS,FOTOVOLTAICA,19,             6.2850,
BCS,FOTOVOLTAICA,20,             0.0410,
BCS,FOTOVOLTAICA,21,             0.0000,
BCS,FOTOVOLTAICA,22,             0.0000,
BCS,FOTOVOLTAICA,23,             0.0000,
BCS,FOTOVOLTAICA,24,             0.0000,
SIN,EOLICA,1,          1497.1490,
SIN,EOLICA,2,          1449.7800,
SIN,EOLICA,3,          1372.8390,
SIN,EOLICA,4,          1291.9890,
SIN,EOLICA,5,          1257.5790,
SIN,EOLICA,6,          1273.1400,
SIN,EOLICA,7,          1255.1500,
SIN,EOLICA,8,          1315.9340,
SIN,EOLICA,9,          1400.2660,
SIN,EOLICA,10,          1492.0900,
SIN,EOLICA,11,          1642.5410,
SIN,EOLICA,12,          1799.1270,
SIN,EOLICA,13,          1906.8670,
SIN,EOLICA,14,          1981.4000,
SIN,EOLICA,15,          1964.2980,
SIN,EOLICA,16,          1913.7320,
SIN,EOLICA,17,          1898.4250,
SIN,EOLICA,18,          1888.0810,
SIN,EOLICA,19,          1948.2290,
SIN,EOLICA,20,          1936.1460,
SIN,EOLICA,21,          1919.4610,
SIN,EOLICA,22,          1900.7840,
SIN,EOLICA,23,          1911.2770,
SIN,EOLICA,24,          1927.6190,
SIN,FOTOVOLTAICA,1,             0.0000,
SIN,FOTOVOLTAICA,2,             0.0000,
SIN,FOTOVOLTAICA,3,             0.0000,
SIN,FOTOVOLTAICA,4,             0.0000,
SIN,FOTOVOLTAICA,5,             0.0000,
SIN,FOTOVOLTAICA,6,             0.0000,
SIN,FOTOVOLTAICA,7,             1.6020,
SIN,FOTOVOLTAICA,8,            46.0300,
SIN,FOTOVOLTAICA,9,           577.0310,
SIN,FOTOVOLTAICA,10,          1669.5840,
SIN,FOTOVOLTAICA,11,          2443.4150,
SIN,FOTOVOLTAICA,12,          2734.5440,
SIN,FOTOVOLTAICA,13,          2801.3250,
SIN,FOTOVOLTAICA,14,          2746.2310,
SIN,FOTOVOLTAICA,15,          2681.9990,
SIN,FOTOVOLTAICA,16,          2517.0030,
SIN,FOTOVOLTAICA,17,          2288.3940,
SIN,FOTOVOLTAICA,18,          1868.6080,
SIN,FOTOVOLTAICA,19,          1306.9760,
SIN,FOTOVOLTAICA,20,           350.2220,
SIN,FOTOVOLTAICA,21,            23.1930,
SIN,FOTOVOLTAICA,22,             0.0000,
SIN,FOTOVOLTAICA,23,             0.0000,
SIN,FOTOVOLTAICA,24,             0.0000,


