Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 05/sep/2019
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 05/sep/2019 08:00:04 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,             0.0000,
BCA,EOLICA,2,             0.0000,
BCA,EOLICA,3,             0.0000,
BCA,EOLICA,4,             0.0000,
BCA,EOLICA,5,             0.0000,
BCA,EOLICA,6,             0.0000,
BCA,EOLICA,7,             0.0000,
BCA,EOLICA,8,             0.0000,
BCA,EOLICA,9,             0.0000,
BCA,EOLICA,10,             0.0000,
BCA,EOLICA,11,             0.0000,
BCA,EOLICA,12,             0.3950,
BCA,EOLICA,13,             0.3950,
BCA,EOLICA,14,             0.3950,
BCA,EOLICA,15,             0.3950,
BCA,EOLICA,16,             0.3950,
BCA,EOLICA,17,             0.3950,
BCA,EOLICA,18,             0.3950,
BCA,EOLICA,19,             0.3950,
BCA,EOLICA,20,             0.3950,
BCA,EOLICA,21,             0.9050,
BCA,EOLICA,22,             0.9050,
BCA,EOLICA,23,             0.3950,
BCA,EOLICA,24,             0.3950,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             0.0000,
BCA,FOTOVOLTAICA,7,             1.6200,
BCA,FOTOVOLTAICA,8,            15.7600,
BCA,FOTOVOLTAICA,9,            31.7400,
BCA,FOTOVOLTAICA,10,            35.0400,
BCA,FOTOVOLTAICA,11,            33.6600,
BCA,FOTOVOLTAICA,12,            32.5500,
BCA,FOTOVOLTAICA,13,            32.0700,
BCA,FOTOVOLTAICA,14,            31.2600,
BCA,FOTOVOLTAICA,15,            29.4300,
BCA,FOTOVOLTAICA,16,            27.9700,
BCA,FOTOVOLTAICA,17,            26.8700,
BCA,FOTOVOLTAICA,18,            18.5500,
BCA,FOTOVOLTAICA,19,             5.0300,
BCA,FOTOVOLTAICA,20,             0.0300,
BCA,FOTOVOLTAICA,21,             0.0000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
BCS,FOTOVOLTAICA,2,             0.0000,
BCS,FOTOVOLTAICA,3,             0.0000,
BCS,FOTOVOLTAICA,4,             0.0000,
BCS,FOTOVOLTAICA,5,             0.0000,
BCS,FOTOVOLTAICA,6,             0.0000,
BCS,FOTOVOLTAICA,7,             0.0400,
BCS,FOTOVOLTAICA,8,             1.8120,
BCS,FOTOVOLTAICA,9,            13.3530,
BCS,FOTOVOLTAICA,10,            30.4260,
BCS,FOTOVOLTAICA,11,            40.6860,
BCS,FOTOVOLTAICA,12,            45.2010,
BCS,FOTOVOLTAICA,13,            48.2440,
BCS,FOTOVOLTAICA,14,            49.2150,
BCS,FOTOVOLTAICA,15,            49.1720,
BCS,FOTOVOLTAICA,16,            45.0860,
BCS,FOTOVOLTAICA,17,            39.7570,
BCS,FOTOVOLTAICA,18,            29.5000,
BCS,FOTOVOLTAICA,19,            13.4000,
BCS,FOTOVOLTAICA,20,             1.4960,
BCS,FOTOVOLTAICA,21,             0.0030,
BCS,FOTOVOLTAICA,22,             0.0000,
BCS,FOTOVOLTAICA,23,             0.0000,
BCS,FOTOVOLTAICA,24,             0.0000,
SIN,EOLICA,1,           859.7310,
SIN,EOLICA,2,           830.0680,
SIN,EOLICA,3,           772.1020,
SIN,EOLICA,4,           719.1630,
SIN,EOLICA,5,           668.8290,
SIN,EOLICA,6,           600.7630,
SIN,EOLICA,7,           564.6050,
SIN,EOLICA,8,           548.6420,
SIN,EOLICA,9,           563.3610,
SIN,EOLICA,10,           599.7950,
SIN,EOLICA,11,           674.6370,
SIN,EOLICA,12,           755.5480,
SIN,EOLICA,13,           893.7280,
SIN,EOLICA,14,           987.4920,
SIN,EOLICA,15,          1002.7550,
SIN,EOLICA,16,          1014.3570,
SIN,EOLICA,17,          1016.3750,
SIN,EOLICA,18,           983.3980,
SIN,EOLICA,19,           935.7610,
SIN,EOLICA,20,           862.2390,
SIN,EOLICA,21,           839.5580,
SIN,EOLICA,22,           835.5580,
SIN,EOLICA,23,           823.8890,
SIN,EOLICA,24,           819.0290,
SIN,FOTOVOLTAICA,1,             0.0000,
SIN,FOTOVOLTAICA,2,             0.0000,
SIN,FOTOVOLTAICA,3,             0.0000,
SIN,FOTOVOLTAICA,4,             0.0000,
SIN,FOTOVOLTAICA,5,             0.0000,
SIN,FOTOVOLTAICA,6,             0.0000,
SIN,FOTOVOLTAICA,7,             2.9850,
SIN,FOTOVOLTAICA,8,            78.6750,
SIN,FOTOVOLTAICA,9,           617.2730,
SIN,FOTOVOLTAICA,10,          1516.0240,
SIN,FOTOVOLTAICA,11,          2078.1630,
SIN,FOTOVOLTAICA,12,          2346.1080,
SIN,FOTOVOLTAICA,13,          2471.6240,
SIN,FOTOVOLTAICA,14,          2480.0170,
SIN,FOTOVOLTAICA,15,          2390.1910,
SIN,FOTOVOLTAICA,16,          2216.5340,
SIN,FOTOVOLTAICA,17,          1936.8220,
SIN,FOTOVOLTAICA,18,          1463.4000,
SIN,FOTOVOLTAICA,19,           989.2610,
SIN,FOTOVOLTAICA,20,           425.0120,
SIN,FOTOVOLTAICA,21,            74.9410,
SIN,FOTOVOLTAICA,22,             0.0000,
SIN,FOTOVOLTAICA,23,             0.0000,
SIN,FOTOVOLTAICA,24,             0.0000,


