Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 16/jul/2019
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 16/jul/2019 10:14:44 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,             0.3950,
BCA,EOLICA,2,             0.3950,
BCA,EOLICA,3,             0.0000,
BCA,EOLICA,4,             0.0000,
BCA,EOLICA,5,             0.0000,
BCA,EOLICA,6,             0.0000,
BCA,EOLICA,7,             0.0000,
BCA,EOLICA,8,             0.0000,
BCA,EOLICA,9,             0.0000,
BCA,EOLICA,10,             0.0000,
BCA,EOLICA,11,             0.0000,
BCA,EOLICA,12,             0.3950,
BCA,EOLICA,13,             0.3950,
BCA,EOLICA,14,             0.3950,
BCA,EOLICA,15,             0.3950,
BCA,EOLICA,16,             0.3950,
BCA,EOLICA,17,             0.3950,
BCA,EOLICA,18,             2.7500,
BCA,EOLICA,19,             2.7500,
BCA,EOLICA,20,             2.7500,
BCA,EOLICA,21,             0.9050,
BCA,EOLICA,22,             0.9050,
BCA,EOLICA,23,             0.9050,
BCA,EOLICA,24,             0.3950,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             0.2200,
BCA,FOTOVOLTAICA,7,             7.7500,
BCA,FOTOVOLTAICA,8,            24.5600,
BCA,FOTOVOLTAICA,9,            36.4400,
BCA,FOTOVOLTAICA,10,            39.8700,
BCA,FOTOVOLTAICA,11,            40.9100,
BCA,FOTOVOLTAICA,12,            40.8900,
BCA,FOTOVOLTAICA,13,            40.6700,
BCA,FOTOVOLTAICA,14,            40.7800,
BCA,FOTOVOLTAICA,15,            41.0900,
BCA,FOTOVOLTAICA,16,            41.2000,
BCA,FOTOVOLTAICA,17,            40.5900,
BCA,FOTOVOLTAICA,18,            35.6100,
BCA,FOTOVOLTAICA,19,            18.8500,
BCA,FOTOVOLTAICA,20,             3.0100,
BCA,FOTOVOLTAICA,21,             0.0000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
BCS,FOTOVOLTAICA,2,             0.0000,
BCS,FOTOVOLTAICA,3,             0.0000,
BCS,FOTOVOLTAICA,4,             0.0000,
BCS,FOTOVOLTAICA,5,             0.0000,
BCS,FOTOVOLTAICA,6,             0.0000,
BCS,FOTOVOLTAICA,7,             0.0660,
BCS,FOTOVOLTAICA,8,             2.4570,
BCS,FOTOVOLTAICA,9,            11.6580,
BCS,FOTOVOLTAICA,10,            25.3820,
BCS,FOTOVOLTAICA,11,            37.5310,
BCS,FOTOVOLTAICA,12,            46.1920,
BCS,FOTOVOLTAICA,13,            51.6490,
BCS,FOTOVOLTAICA,14,            53.5290,
BCS,FOTOVOLTAICA,15,            51.4720,
BCS,FOTOVOLTAICA,16,            46.0100,
BCS,FOTOVOLTAICA,17,            36.9870,
BCS,FOTOVOLTAICA,18,            24.8650,
BCS,FOTOVOLTAICA,19,            10.9970,
BCS,FOTOVOLTAICA,20,             1.5450,
BCS,FOTOVOLTAICA,21,             0.0030,
BCS,FOTOVOLTAICA,22,             0.0000,
BCS,FOTOVOLTAICA,23,             0.0000,
BCS,FOTOVOLTAICA,24,             0.0000,
SIN,EOLICA,1,          1851.6380,
SIN,EOLICA,2,          1768.5040,
SIN,EOLICA,3,          1677.9400,
SIN,EOLICA,4,          1595.2240,
SIN,EOLICA,5,          1518.5940,
SIN,EOLICA,6,          1503.0030,
SIN,EOLICA,7,          1551.0670,
SIN,EOLICA,8,          1586.7820,
SIN,EOLICA,9,          1635.7970,
SIN,EOLICA,10,          1852.0490,
SIN,EOLICA,11,          1969.9910,
SIN,EOLICA,12,          2064.8780,
SIN,EOLICA,13,          2172.5260,
SIN,EOLICA,14,          2212.4200,
SIN,EOLICA,15,          2217.3350,
SIN,EOLICA,16,          2191.6940,
SIN,EOLICA,17,          2150.2700,
SIN,EOLICA,18,          2100.0940,
SIN,EOLICA,19,          2121.4420,
SIN,EOLICA,20,          2078.7480,
SIN,EOLICA,21,          2121.1190,
SIN,EOLICA,22,          2126.1620,
SIN,EOLICA,23,          2158.5840,
SIN,EOLICA,24,          2138.8550,
SIN,FOTOVOLTAICA,1,             0.0000,
SIN,FOTOVOLTAICA,2,             0.0000,
SIN,FOTOVOLTAICA,3,             0.0000,
SIN,FOTOVOLTAICA,4,             0.0000,
SIN,FOTOVOLTAICA,5,             0.0000,
