Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 15/feb/2020
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 15/feb/2020 08:00:05 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,             0.3390,
BCA,EOLICA,2,             1.3570,
BCA,EOLICA,3,             0.3260,
BCA,EOLICA,4,             0.0030,
BCA,EOLICA,5,             0.0010,
BCA,EOLICA,6,             0.0010,
BCA,EOLICA,7,             0.0010,
BCA,EOLICA,8,             0.0010,
BCA,EOLICA,9,             0.0030,
BCA,EOLICA,10,             3.3330,
BCA,EOLICA,11,             3.3400,
BCA,EOLICA,12,             3.3510,
BCA,EOLICA,13,             3.3620,
BCA,EOLICA,14,             3.3670,
BCA,EOLICA,15,             3.3650,
BCA,EOLICA,16,             3.3580,
BCA,EOLICA,17,             3.3500,
BCA,EOLICA,18,             3.3410,
BCA,EOLICA,19,             3.3320,
BCA,EOLICA,20,             0.3200,
BCA,EOLICA,21,             0.3330,
BCA,EOLICA,22,             0.3580,
BCA,EOLICA,23,             0.4010,
BCA,EOLICA,24,             0.4620,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             0.0000,
BCA,FOTOVOLTAICA,7,             1.9900,
BCA,FOTOVOLTAICA,8,            21.5000,
BCA,FOTOVOLTAICA,9,            36.7300,
BCA,FOTOVOLTAICA,10,            36.1200,
BCA,FOTOVOLTAICA,11,            36.3500,
BCA,FOTOVOLTAICA,12,            35.6500,
BCA,FOTOVOLTAICA,13,            35.6500,
BCA,FOTOVOLTAICA,14,            35.6700,
BCA,FOTOVOLTAICA,15,            36.2300,
BCA,FOTOVOLTAICA,16,            35.6800,
BCA,FOTOVOLTAICA,17,            11.9300,
BCA,FOTOVOLTAICA,18,             1.3700,
BCA,FOTOVOLTAICA,19,             0.0000,
BCA,FOTOVOLTAICA,20,             0.0000,
BCA,FOTOVOLTAICA,21,             0.0000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
BCS,FOTOVOLTAICA,2,             0.0000,
BCS,FOTOVOLTAICA,3,             0.0000,
BCS,FOTOVOLTAICA,4,             0.0000,
BCS,FOTOVOLTAICA,5,             0.0000,
