Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 16/mar/2020
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 16/mar/2020 08:00:17 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,             6.0650,
BCA,EOLICA,2,             6.1950,
BCA,EOLICA,3,             8.1400,
BCA,EOLICA,4,             8.3000,
BCA,EOLICA,5,             8.3500,
BCA,EOLICA,6,             9.6800,
BCA,EOLICA,7,             9.4400,
BCA,EOLICA,8,             9.2000,
BCA,EOLICA,9,             7.6600,
BCA,EOLICA,10,             7.6600,
BCA,EOLICA,11,             7.6600,
BCA,EOLICA,12,             9.0900,
BCA,EOLICA,13,             9.1000,
BCA,EOLICA,14,             9.1000,
BCA,EOLICA,15,             9.9700,
BCA,EOLICA,16,            10.0100,
BCA,EOLICA,17,            10.0400,
BCA,EOLICA,18,            10.1350,
BCA,EOLICA,19,            10.2050,
BCA,EOLICA,20,            10.3450,
BCA,EOLICA,21,            10.5400,
BCA,EOLICA,22,            10.9300,
BCA,EOLICA,23,            11.4200,
BCA,EOLICA,24,            12.0400,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             0.0000,
BCA,FOTOVOLTAICA,7,             0.0200,
BCA,FOTOVOLTAICA,8,            10.6600,
BCA,FOTOVOLTAICA,9,            31.7700,
BCA,FOTOVOLTAICA,10,            38.8100,
BCA,FOTOVOLTAICA,11,            36.2900,
BCA,FOTOVOLTAICA,12,            34.9500,
BCA,FOTOVOLTAICA,13,            35.1900,
BCA,FOTOVOLTAICA,14,            35.8000,
BCA,FOTOVOLTAICA,15,            36.8500,
BCA,FOTOVOLTAICA,16,            34.6200,
BCA,FOTOVOLTAICA,17,            26.0200,
BCA,FOTOVOLTAICA,18,            18.2500,
BCA,FOTOVOLTAICA,19,             5.0900,
BCA,FOTOVOLTAICA,20,             0.0000,
BCA,FOTOVOLTAICA,21,             0.0000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
BCS,FOTOVOLTAICA,2,             0.0000,
BCS,FOTOVOLTAICA,3,             0.0000,
BCS,FOTOVOLTAICA,4,             0.0000,
BCS,FOTOVOLTAICA,5,             0.0000,
BCS,FOTOVOLTAICA,6,             0.0000,
BCS,FOTOVOLTAICA,7,             0.0110,
BCS,FOTOVOLTAICA,8,             5.0010,
BCS,FOTOVOLTAICA,9,            11.0070,
BCS,FOTOVOLTAICA,10,            21.0100,
BCS,FOTOVOLTAICA,11,            29.1380,
BCS,FOTOVOLTAICA,12,            30.1480,
BCS,FOTOVOLTAICA,13,            30.5800,
BCS,FOTOVOLTAICA,14,            23.1590,
BCS,FOTOVOLTAICA,15,            19.1270,
BCS,FOTOVOLTAICA,16,            16.0630,
BCS,FOTOVOLTAICA,17,            10.0420,
BCS,FOTOVOLTAICA,18,             5.0000,
BCS,FOTOVOLTAICA,19,             0.1980,
BCS,FOTOVOLTAICA,20,             0.0000,
BCS,FOTOVOLTAICA,21,             0.0000,
BCS,FOTOVOLTAICA,22,             0.0000,
BCS,FOTOVOLTAICA,23,             0.0000,
BCS,FOTOVOLTAICA,24,             0.0000,
SIN,EOLICA,1,          3026.9190,
SIN,EOLICA,2,          2900.0320,
SIN,EOLICA,3,          2881.6330,
SIN,EOLICA,4,          2845.9690,
SIN,EOLICA,5,          2858.5900,
SIN,EOLICA,6,          2793.6470,
SIN,EOLICA,7,          2664.5900,
SIN,EOLICA,8,          2620.6730,
SIN,EOLICA,9,          2639.5550,
SIN,EOLICA,10,          2768.7640,
SIN,EOLICA,11,          2935.0540,
SIN,EOLICA,12,          3149.6410,
SIN,EOLICA,13,          3322.1070,
SIN,EOLICA,14,          3360.9350,
SIN,EOLICA,15,          3370.7710,
SIN,EOLICA,16,          3363.3080,
SIN,EOLICA,17,          3341.6990,
SIN,EOLICA,18,          3284.1100,
SIN,EOLICA,19,          3271.7210,
SIN,EOLICA,20,          3207.3500,
SIN,EOLICA,21,          3091.3200,
SIN,EOLICA,22,          2956.3570,
SIN,EOLICA,23,          2752.9610,
SIN,EOLICA,24,          2574.4270,
SIN,FOTOVOLTAICA,1,             0.0000,
SIN,FOTOVOLTAICA,2,             0.0000,
SIN,FOTOVOLTAICA,3,             0.0000,
SIN,FOTOVOLTAICA,4,             0.0000,
SIN,FOTOVOLTAICA,5,             0.0000,
SIN,FOTOVOLTAICA,6,             0.0000,
SIN,FOTOVOLTAICA,7,             2.6510,
SIN,FOTOVOLTAICA,8,           364.1760,
