Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 23/jun/2020
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 23/jun/2020 08:00:04 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,             8.1640,
BCA,EOLICA,2,             7.7220,
BCA,EOLICA,3,             7.3450,
BCA,EOLICA,4,             7.0200,
BCA,EOLICA,5,             6.6040,
BCA,EOLICA,6,             4.0180,
BCA,EOLICA,7,             3.2640,
BCA,EOLICA,8,             2.4970,
BCA,EOLICA,9,             1.9380,
BCA,EOLICA,10,             1.6260,
BCA,EOLICA,11,             1.5740,
BCA,EOLICA,12,             1.7690,
BCA,EOLICA,13,             2.0680,
BCA,EOLICA,14,             2.2500,
BCA,EOLICA,15,             2.1590,
BCA,EOLICA,16,             1.9120,
BCA,EOLICA,17,             1.8470,
BCA,EOLICA,18,             7.1080,
BCA,EOLICA,19,             8.1220,
BCA,EOLICA,20,             9.2790,
BCA,EOLICA,21,            10.1890,
BCA,EOLICA,22,             7.8910,
BCA,EOLICA,23,             8.0860,
BCA,EOLICA,24,             6.3190,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             0.2200,
BCA,FOTOVOLTAICA,7,            12.1200,
BCA,FOTOVOLTAICA,8,            35.0400,
BCA,FOTOVOLTAICA,9,            40.6800,
BCA,FOTOVOLTAICA,10,            39.1200,
BCA,FOTOVOLTAICA,11,            38.7600,
BCA,FOTOVOLTAICA,12,            38.9500,
BCA,FOTOVOLTAICA,13,            39.0600,
BCA,FOTOVOLTAICA,14,            39.1500,
BCA,FOTOVOLTAICA,15,            39.2200,
BCA,FOTOVOLTAICA,16,            39.1300,
BCA,FOTOVOLTAICA,17,            38.9100,
BCA,FOTOVOLTAICA,18,            35.7800,
BCA,FOTOVOLTAICA,19,            20.4000,
BCA,FOTOVOLTAICA,20,             2.8200,
BCA,FOTOVOLTAICA,21,             0.0000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
BCS,FOTOVOLTAICA,2,             0.0000,
BCS,FOTOVOLTAICA,3,             0.0000,
BCS,FOTOVOLTAICA,4,             0.0000,
BCS,FOTOVOLTAICA,5,             0.0000,
BCS,FOTOVOLTAICA,6,             0.0030,
BCS,FOTOVOLTAICA,7,             0.1370,
BCS,FOTOVOLTAICA,8,             2.5960,
BCS,FOTOVOLTAICA,9,            13.6350,
BCS,FOTOVOLTAICA,10,            28.2450,
BCS,FOTOVOLTAICA,11,            40.5190,
BCS,FOTOVOLTAICA,12,            49.4550,
BCS,FOTOVOLTAICA,13,            53.3390,
BCS,FOTOVOLTAICA,14,            53.8780,
BCS,FOTOVOLTAICA,15,            52.8850,
BCS,FOTOVOLTAICA,16,            47.9710,
BCS,FOTOVOLTAICA,17,            38.6180,
BCS,FOTOVOLTAICA,18,            25.5890,
BCS,FOTOVOLTAICA,19,            11.0920,
BCS,FOTOVOLTAICA,20,             1.4990,
BCS,FOTOVOLTAICA,21,             0.0000,
BCS,FOTOVOLTAICA,22,             0.0000,
BCS,FOTOVOLTAICA,23,             0.0000,
BCS,FOTOVOLTAICA,24,             0.0000,
SIN,EOLICA,1,          2146.9120,
SIN,EOLICA,2,          2021.2820,
SIN,EOLICA,3,          1802.0480,
SIN,EOLICA,4,          1683.0960,
SIN,EOLICA,5,          1510.8410,
SIN,EOLICA,6,          1356.7780,
SIN,EOLICA,7,          1258.0140,
SIN,EOLICA,8,          1240.3760,
SIN,EOLICA,9,          1270.0330,
SIN,EOLICA,10,          1399.2150,
SIN,EOLICA,11,          1450.8520,
SIN,EOLICA,12,          1449.6260,
SIN,EOLICA,13,          1452.5730,
SIN,EOLICA,14,          1483.7680,
