Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 02/may/2020
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 02/may/2020 08:00:10 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,            18.8450,
BCA,EOLICA,2,            18.6540,
BCA,EOLICA,3,            17.6840,
BCA,EOLICA,4,            16.1560,
BCA,EOLICA,5,            14.9840,
BCA,EOLICA,6,            14.0090,
BCA,EOLICA,7,            12.4890,
BCA,EOLICA,8,            10.4170,
BCA,EOLICA,9,             8.7240,
BCA,EOLICA,10,             8.2380,
BCA,EOLICA,11,             5.0650,
BCA,EOLICA,12,             6.0210,
BCA,EOLICA,13,             7.7900,
BCA,EOLICA,14,             9.4120,
BCA,EOLICA,15,            13.6020,
BCA,EOLICA,16,            18.7600,
BCA,EOLICA,17,            21.3470,
BCA,EOLICA,18,            22.1260,
BCA,EOLICA,19,            19.5770,
BCA,EOLICA,20,            16.7460,
BCA,EOLICA,21,            14.1910,
BCA,EOLICA,22,            12.4040,
BCA,EOLICA,23,            10.4650,
BCA,EOLICA,24,            10.4410,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             0.0000,
BCA,FOTOVOLTAICA,7,            10.0400,
BCA,FOTOVOLTAICA,8,            29.6300,
BCA,FOTOVOLTAICA,9,            31.8100,
BCA,FOTOVOLTAICA,10,            30.0200,
BCA,FOTOVOLTAICA,11,            36.0200,
BCA,FOTOVOLTAICA,12,            37.6100,
BCA,FOTOVOLTAICA,13,            36.4800,
BCA,FOTOVOLTAICA,14,            35.8700,
BCA,FOTOVOLTAICA,15,            36.4300,
BCA,FOTOVOLTAICA,16,            34.5200,
BCA,FOTOVOLTAICA,17,            33.2900,
BCA,FOTOVOLTAICA,18,            30.4000,
BCA,FOTOVOLTAICA,19,             6.0300,
BCA,FOTOVOLTAICA,20,             2.2900,
BCA,FOTOVOLTAICA,21,             0.0000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
BCS,FOTOVOLTAICA,2,             0.0000,
BCS,FOTOVOLTAICA,3,             0.0000,
BCS,FOTOVOLTAICA,4,             0.0000,
BCS,FOTOVOLTAICA,5,             0.0000,
BCS,FOTOVOLTAICA,6,             0.0000,
BCS,FOTOVOLTAICA,7,             0.0390,
BCS,FOTOVOLTAICA,8,             2.8950,
BCS,FOTOVOLTAICA,9,            15.7070,
BCS,FOTOVOLTAICA,10,            32.1760,
BCS,FOTOVOLTAICA,11,            45.1520,
BCS,FOTOVOLTAICA,12,            52.3350,
BCS,FOTOVOLTAICA,13,            54.0160,
BCS,FOTOVOLTAICA,14,            54.3050,
BCS,FOTOVOLTAICA,15,            53.2510,
BCS,FOTOVOLTAICA,16,            49.7130,
BCS,FOTOVOLTAICA,17,            38.8470,
BCS,FOTOVOLTAICA,18,            26.0380,
BCS,FOTOVOLTAICA,19,            10.2740,
BCS,FOTOVOLTAICA,20,             1.5050,
BCS,FOTOVOLTAICA,21,             0.0000,
BCS,FOTOVOLTAICA,22,             0.0000,
BCS,FOTOVOLTAICA,23,             0.0000,
BCS,FOTOVOLTAICA,24,             0.0000,
SIN,EOLICA,1,          3548.0220,
SIN,EOLICA,2,          3387.6560,
SIN,EOLICA,3,          3203.3950,
SIN,EOLICA,4,          3100.9210,
SIN,EOLICA,5,          2996.0370,
SIN,EOLICA,6,          2903.4880,
SIN,EOLICA,7,          2887.5260,
SIN,EOLICA,8,          2963.2760,
SIN,EOLICA,9,          3045.1120,
SIN,EOLICA,10,          3151.4790,
SIN,EOLICA,11,          3176.8660,
SIN,EOLICA,12,          3164.2720,
SIN,EOLICA,13,          3126.5710,
SIN,EOLICA,14,          3110.2110,
SIN,EOLICA,15,          3088.7850,
