Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 09/nov/2019
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 09/nov/2019 08:00:04 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,             0.0000,
BCA,EOLICA,2,             0.0000,
BCA,EOLICA,3,             0.0000,
BCA,EOLICA,4,             0.0000,
BCA,EOLICA,5,             0.0000,
BCA,EOLICA,6,             0.0000,
BCA,EOLICA,7,             0.0000,
BCA,EOLICA,8,             0.0000,
BCA,EOLICA,9,             0.0000,
BCA,EOLICA,10,             0.0000,
BCA,EOLICA,11,             0.3950,
BCA,EOLICA,12,             0.3950,
BCA,EOLICA,13,             0.3950,
BCA,EOLICA,14,             0.3950,
BCA,EOLICA,15,             0.3950,
BCA,EOLICA,16,             0.3950,
BCA,EOLICA,17,             0.3950,
BCA,EOLICA,18,             0.3950,
BCA,EOLICA,19,             0.3950,
BCA,EOLICA,20,             0.0000,
BCA,EOLICA,21,             0.0000,
BCA,EOLICA,22,             0.0000,
BCA,EOLICA,23,             0.0000,
BCA,EOLICA,24,             0.0000,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             0.0000,
BCA,FOTOVOLTAICA,7,             5.3800,
BCA,FOTOVOLTAICA,8,            26.2100,
BCA,FOTOVOLTAICA,9,            41.1800,
BCA,FOTOVOLTAICA,10,            41.7600,
BCA,FOTOVOLTAICA,11,            41.9900,
BCA,FOTOVOLTAICA,12,            41.6700,
BCA,FOTOVOLTAICA,13,            41.2500,
BCA,FOTOVOLTAICA,14,            41.1500,
BCA,FOTOVOLTAICA,15,            41.2200,
BCA,FOTOVOLTAICA,16,            25.9700,
BCA,FOTOVOLTAICA,17,             4.5400,
BCA,FOTOVOLTAICA,18,             0.0000,
BCA,FOTOVOLTAICA,19,             0.0000,
BCA,FOTOVOLTAICA,20,             0.0000,
BCA,FOTOVOLTAICA,21,             0.0000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
BCS,FOTOVOLTAICA,2,             0.0000,
BCS,FOTOVOLTAICA,3,             0.0000,
BCS,FOTOVOLTAICA,4,             0.0000,
BCS,FOTOVOLTAICA,5,             0.0000,
BCS,FOTOVOLTAICA,6,             0.0000,
BCS,FOTOVOLTAICA,7,             0.9800,
BCS,FOTOVOLTAICA,8,            14.6580,
BCS,FOTOVOLTAICA,9,            25.0070,
BCS,FOTOVOLTAICA,10,            33.0100,
BCS,FOTOVOLTAICA,11,            41.1660,
BCS,FOTOVOLTAICA,12,            40.1780,
BCS,FOTOVOLTAICA,13,            43.2170,
BCS,FOTOVOLTAICA,14,            38.1910,
BCS,FOTOVOLTAICA,15,            28.1530,
BCS,FOTOVOLTAICA,16,            23.0760,
BCS,FOTOVOLTAICA,17,            18.8970,
BCS,FOTOVOLTAICA,18,             2.6860,
BCS,FOTOVOLTAICA,19,             0.0000,
BCS,FOTOVOLTAICA,20,             0.0000,
BCS,FOTOVOLTAICA,21,             0.0000,
BCS,FOTOVOLTAICA,22,             0.0000,
BCS,FOTOVOLTAICA,23,             0.0000,
BCS,FOTOVOLTAICA,24,             0.0000,
SIN,EOLICA,1,          2808.2880,
SIN,EOLICA,2,          2752.2530,
SIN,EOLICA,3,          2681.5190,
SIN,EOLICA,4,          2638.0320,
SIN,EOLICA,5,          2605.1880,
SIN,EOLICA,6,          2600.8490,
SIN,EOLICA,7,          2551.9480,
SIN,EOLICA,8,          2548.6880,
SIN,EOLICA,9,          2543.8910,
SIN,EOLICA,10,          2527.6080,
SIN,EOLICA,11,          2506.8310,
SIN,EOLICA,12,          2480.3580,
SIN,EOLICA,13,          2447.1240,
SIN,EOLICA,14,          2436.1370,
SIN,EOLICA,15,          2417.6900,
SIN,EOLICA,16,          2416.9530,
SIN,EOLICA,17,          2432.4020,
SIN,EOLICA,18,          2456.1710,
SIN,EOLICA,19,          2511.1440,
SIN,EOLICA,20,          2540.3070,
SIN,EOLICA,21,          2582.7120,
SIN,EOLICA,22,          2564.2640,
SIN,EOLICA,23,          2507.2790,
SIN,EOLICA,24,          2411.8340,
SIN,FOTOVOLTAICA,1,             0.0000,
SIN,FOTOVOLTAICA,2,             0.0000,
SIN,FOTOVOLTAICA,3,             0.0000,
SIN,FOTOVOLTAICA,4,             0.0000,
SIN,FOTOVOLTAICA,5,             0.0000,
SIN,FOTOVOLTAICA,6,             0.3410,
SIN,FOTOVOLTAICA,7,            46.6630,
SIN,FOTOVOLTAICA,8,           415.4230,
SIN,FOTOVOLTAICA,9,          1365.4570,
SIN,FOTOVOLTAICA,10,          2440.3460,
SIN,FOTOVOLTAICA,11,          2856.8860,
SIN,FOTOVOLTAICA,12,          2930.7290,
SIN,FOTOVOLTAICA,13,          2942.8370,
SIN,FOTOVOLTAICA,14,          2933.7400,
SIN,FOTOVOLTAICA,15,          2824.1500,
SIN,FOTOVOLTAICA,16,          2505.2320,
SIN,FOTOVOLTAICA,17,          1692.1110,
SIN,FOTOVOLTAICA,18,           501.3080,
SIN,FOTOVOLTAICA,19,            27.7060,
SIN,FOTOVOLTAICA,20,             0.0000,
SIN,FOTOVOLTAICA,21,             0.0000,
SIN,FOTOVOLTAICA,22,             0.0000,
SIN,FOTOVOLTAICA,23,             0.0000,
SIN,FOTOVOLTAICA,24,             0.0000,


