Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 16/jun/2019
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 16/jun/2019 08:00:05 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,             0.0000,
BCA,EOLICA,2,             0.0000,
BCA,EOLICA,3,             0.0000,
BCA,EOLICA,4,             0.0000,
BCA,EOLICA,5,             0.0000,
BCA,EOLICA,6,             0.0000,
BCA,EOLICA,7,             0.0000,
BCA,EOLICA,8,             0.0000,
BCA,EOLICA,9,             0.0000,
BCA,EOLICA,10,             0.0000,
BCA,EOLICA,11,             0.0000,
BCA,EOLICA,12,             0.0000,
BCA,EOLICA,13,             0.0000,
BCA,EOLICA,14,             0.0000,
BCA,EOLICA,15,             0.3950,
BCA,EOLICA,16,             0.3950,
BCA,EOLICA,17,             0.3950,
BCA,EOLICA,18,             0.9050,
BCA,EOLICA,19,             0.9050,
BCA,EOLICA,20,             0.9050,
BCA,EOLICA,21,             0.9050,
BCA,EOLICA,22,             0.9050,
BCA,EOLICA,23,             0.9050,
BCA,EOLICA,24,             0.3950,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             1.5820,
BCA,FOTOVOLTAICA,7,            11.3810,
BCA,FOTOVOLTAICA,8,            21.8510,
BCA,FOTOVOLTAICA,9,            30.9900,
BCA,FOTOVOLTAICA,10,            40.1300,
BCA,FOTOVOLTAICA,11,            40.1300,
BCA,FOTOVOLTAICA,12,            40.1300,
BCA,FOTOVOLTAICA,13,            40.1300,
BCA,FOTOVOLTAICA,14,            40.1300,
BCA,FOTOVOLTAICA,15,            40.1300,
BCA,FOTOVOLTAICA,16,            40.1300,
BCA,FOTOVOLTAICA,17,            40.1300,
BCA,FOTOVOLTAICA,18,            40.1300,
BCA,FOTOVOLTAICA,19,            24.3880,
BCA,FOTOVOLTAICA,20,             3.9740,
BCA,FOTOVOLTAICA,21,             0.0000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
BCS,FOTOVOLTAICA,2,             0.0000,
BCS,FOTOVOLTAICA,3,             0.0000,
BCS,FOTOVOLTAICA,4,             0.0000,
BCS,FOTOVOLTAICA,5,             0.0000,
BCS,FOTOVOLTAICA,6,             0.0000,
BCS,FOTOVOLTAICA,7,             0.1300,
BCS,FOTOVOLTAICA,8,             3.0650,
BCS,FOTOVOLTAICA,9,            12.8160,
BCS,FOTOVOLTAICA,10,            26.0000,
BCS,FOTOVOLTAICA,11,            36.9180,
BCS,FOTOVOLTAICA,12,            44.7350,
BCS,FOTOVOLTAICA,13,            49.3960,
BCS,FOTOVOLTAICA,14,            51.4230,
BCS,FOTOVOLTAICA,15,            49.4230,
BCS,FOTOVOLTAICA,16,            44.1800,
BCS,FOTOVOLTAICA,17,            34.6840,
BCS,FOTOVOLTAICA,18,            22.7830,
BCS,FOTOVOLTAICA,19,             9.7350,
BCS,FOTOVOLTAICA,20,             1.5210,
BCS,FOTOVOLTAICA,21,             0.0000,
BCS,FOTOVOLTAICA,22,             0.0000,
BCS,FOTOVOLTAICA,23,             0.0000,
BCS,FOTOVOLTAICA,24,             0.0000,
SIN,EOLICA,1,          1436.5290,
SIN,EOLICA,2,          1318.1620,
SIN,EOLICA,3,          1228.9780,
SIN,EOLICA,4,          1119.3170,
SIN,EOLICA,5,          1070.9930,
SIN,EOLICA,6,          1052.5310,
SIN,EOLICA,7,           945.8050,
SIN,EOLICA,8,           960.4380,
SIN,EOLICA,9,          1034.4670,
SIN,EOLICA,10,          1030.0050,
SIN,EOLICA,11,          1043.3670,
SIN,EOLICA,12,          1043.3590,
SIN,EOLICA,13,          1139.5720,
SIN,EOLICA,14,          1154.6760,
SIN,EOLICA,15,          1158.4570,
SIN,EOLICA,16,          1307.8700,
SIN,EOLICA,17,          1273.3010,
SIN,EOLICA,18,          1295.9240,
SIN,EOLICA,19,          1337.9010,
SIN,EOLICA,20,          1392.9150,
SIN,EOLICA,21,          1424.7420,
SIN,EOLICA,22,          1559.8260,
SIN,EOLICA,23,          1530.8700,
SIN,EOLICA,24,          1441.6110,
SIN,FOTOVOLTAICA,1,             0.0000,
SIN,FOTOVOLTAICA,2,             0.0000,
SIN,FOTOVOLTAICA,3,             0.0000,
SIN,FOTOVOLTAICA,4,             0.0000,
SIN,FOTOVOLTAICA,5,             0.0000,
SIN,FOTOVOLTAICA,6,             0.0010,
SIN,FOTOVOLTAICA,7,            21.1250,
SIN,FOTOVOLTAICA,8,           201.7850,
SIN,FOTOVOLTAICA,9,          1130.6130,
SIN,FOTOVOLTAICA,10,          2019.1570,
SIN,FOTOVOLTAICA,11,          2521.5760,
SIN,FOTOVOLTAICA,12,          2769.1700,
SIN,FOTOVOLTAICA,13,          2867.2680,
SIN,FOTOVOLTAICA,14,          2829.8110,
SIN,FOTOVOLTAICA,15,          2770.6350,
SIN,FOTOVOLTAICA,16,          2701.8520,
SIN,FOTOVOLTAICA,17,          2532.7140,
SIN,FOTOVOLTAICA,18,          2347.1890,
SIN,FOTOVOLTAICA,19,          1919.7390,
SIN,FOTOVOLTAICA,20,           821.1090,
SIN,FOTOVOLTAICA,21,           145.1170,
SIN,FOTOVOLTAICA,22,             5.2020,
SIN,FOTOVOLTAICA,23,             0.0000,
SIN,FOTOVOLTAICA,24,             0.0000,


