Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 07/abr/2020
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 07/abr/2020 08:00:07 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,             5.5400,
BCA,EOLICA,2,             5.6400,
BCA,EOLICA,3,             5.6400,
BCA,EOLICA,4,             5.6400,
BCA,EOLICA,5,             5.7400,
BCA,EOLICA,6,             4.3000,
BCA,EOLICA,7,             4.2000,
BCA,EOLICA,8,             3.9000,
BCA,EOLICA,9,             4.0160,
BCA,EOLICA,10,             3.7160,
BCA,EOLICA,11,             3.2160,
BCA,EOLICA,12,             4.5000,
BCA,EOLICA,13,             3.9000,
BCA,EOLICA,14,             3.3000,
BCA,EOLICA,15,             3.3000,
BCA,EOLICA,16,             3.5000,
BCA,EOLICA,17,             3.4000,
BCA,EOLICA,18,             3.1000,
BCA,EOLICA,19,             3.0000,
BCA,EOLICA,20,             3.2000,
BCA,EOLICA,21,             2.6400,
BCA,EOLICA,22,             2.8400,
BCA,EOLICA,23,             2.8400,
BCA,EOLICA,24,             2.4240,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             0.4800,
BCA,FOTOVOLTAICA,7,             3.7500,
BCA,FOTOVOLTAICA,8,            12.8400,
BCA,FOTOVOLTAICA,9,            20.6700,
BCA,FOTOVOLTAICA,10,            23.6600,
BCA,FOTOVOLTAICA,11,            25.2200,
BCA,FOTOVOLTAICA,12,            27.5600,
BCA,FOTOVOLTAICA,13,            29.7300,
BCA,FOTOVOLTAICA,14,            28.8900,
BCA,FOTOVOLTAICA,15,            25.2800,
BCA,FOTOVOLTAICA,16,            21.0600,
BCA,FOTOVOLTAICA,17,            19.0400,
BCA,FOTOVOLTAICA,18,            14.0700,
BCA,FOTOVOLTAICA,19,             4.5200,
BCA,FOTOVOLTAICA,20,             0.0000,
BCA,FOTOVOLTAICA,21,             0.0000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
BCS,FOTOVOLTAICA,2,             0.0000,
BCS,FOTOVOLTAICA,3,             0.0000,
BCS,FOTOVOLTAICA,4,             0.0000,
BCS,FOTOVOLTAICA,5,             0.0000,
BCS,FOTOVOLTAICA,6,             0.0000,
BCS,FOTOVOLTAICA,7,             0.0010,
BCS,FOTOVOLTAICA,8,             0.9990,
BCS,FOTOVOLTAICA,9,            11.6970,
BCS,FOTOVOLTAICA,10,            29.2720,
BCS,FOTOVOLTAICA,11,            44.2050,
BCS,FOTOVOLTAICA,12,            53.8220,
BCS,FOTOVOLTAICA,13,            55.1420,
BCS,FOTOVOLTAICA,14,            55.1580,
BCS,FOTOVOLTAICA,15,            55.0290,
BCS,FOTOVOLTAICA,16,            53.9740,
BCS,FOTOVOLTAICA,17,            43.9480,
BCS,FOTOVOLTAICA,18,            28.2960,
BCS,FOTOVOLTAICA,19,            11.0630,
BCS,FOTOVOLTAICA,20,             0.5870,
BCS,FOTOVOLTAICA,21,             0.0000,
BCS,FOTOVOLTAICA,22,             0.0000,
BCS,FOTOVOLTAICA,23,             0.0000,
BCS,FOTOVOLTAICA,24,             0.0000,
SIN,EOLICA,1,           980.7190,
SIN,EOLICA,2,           902.9750,
SIN,EOLICA,3,           721.0260,
SIN,EOLICA,4,           802.3760,
SIN,EOLICA,5,           752.3250,
