Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 25/nov/2019
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 25/nov/2019 08:00:03 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,             0.0000,
BCA,EOLICA,2,             0.0000,
BCA,EOLICA,3,             0.0000,
BCA,EOLICA,4,             0.0000,
BCA,EOLICA,5,             0.3950,
BCA,EOLICA,6,             0.3950,
BCA,EOLICA,7,             0.3950,
BCA,EOLICA,8,             0.3950,
BCA,EOLICA,9,             0.3950,
BCA,EOLICA,10,             0.3950,
BCA,EOLICA,11,             1.6750,
BCA,EOLICA,12,             1.6750,
BCA,EOLICA,13,             1.6750,
BCA,EOLICA,14,             4.1600,
BCA,EOLICA,15,             4.1600,
BCA,EOLICA,16,             4.1600,
BCA,EOLICA,17,             4.1600,
BCA,EOLICA,18,             4.1600,
BCA,EOLICA,19,             4.1600,
BCA,EOLICA,20,             1.6750,
BCA,EOLICA,21,             1.6750,
BCA,EOLICA,22,             1.6750,
BCA,EOLICA,23,             2.7500,
BCA,EOLICA,24,             2.7500,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             0.0000,
BCA,FOTOVOLTAICA,7,            18.2200,
BCA,FOTOVOLTAICA,8,            34.4500,
BCA,FOTOVOLTAICA,9,            34.6300,
BCA,FOTOVOLTAICA,10,            34.6600,
BCA,FOTOVOLTAICA,11,            33.3500,
BCA,FOTOVOLTAICA,12,            31.2200,
BCA,FOTOVOLTAICA,13,            32.7200,
BCA,FOTOVOLTAICA,14,            33.8200,
BCA,FOTOVOLTAICA,15,            33.9300,
BCA,FOTOVOLTAICA,16,            34.0300,
BCA,FOTOVOLTAICA,17,            11.1200,
BCA,FOTOVOLTAICA,18,             0.0000,
BCA,FOTOVOLTAICA,19,             0.0000,
BCA,FOTOVOLTAICA,20,             0.0000,
BCA,FOTOVOLTAICA,21,             0.0000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
BCS,FOTOVOLTAICA,2,             0.0000,
BCS,FOTOVOLTAICA,3,             0.0000,
BCS,FOTOVOLTAICA,4,             0.0000,
BCS,FOTOVOLTAICA,5,             0.0000,
BCS,FOTOVOLTAICA,6,             0.0000,
BCS,FOTOVOLTAICA,7,             0.3620,
BCS,FOTOVOLTAICA,8,            10.4300,
BCS,FOTOVOLTAICA,9,            29.4840,
BCS,FOTOVOLTAICA,10,            33.6900,
BCS,FOTOVOLTAICA,11,            34.1380,
BCS,FOTOVOLTAICA,12,            49.1490,
BCS,FOTOVOLTAICA,13,            52.8810,
BCS,FOTOVOLTAICA,14,            53.7360,
BCS,FOTOVOLTAICA,15,            45.1540,
BCS,FOTOVOLTAICA,16,            32.7000,
BCS,FOTOVOLTAICA,17,            15.3640,
BCS,FOTOVOLTAICA,18,             1.0820,
BCS,FOTOVOLTAICA,19,             0.0000,
BCS,FOTOVOLTAICA,20,             0.0000,
BCS,FOTOVOLTAICA,21,             0.0000,
BCS,FOTOVOLTAICA,22,             0.0000,
BCS,FOTOVOLTAICA,23,             0.0000,
BCS,FOTOVOLTAICA,24,             0.0000,
SIN,EOLICA,1,          2017.0520,
SIN,EOLICA,2,          1983.5090,
SIN,EOLICA,3,          1908.2600,
SIN,EOLICA,4,          1812.8580,
SIN,EOLICA,5,          1787.1220,
SIN,EOLICA,6,          1719.5860,
SIN,EOLICA,7,          1648.3090,
SIN,EOLICA,8,          1536.1970,
SIN,EOLICA,9,          1471.9580,
SIN,EOLICA,10,          1472.2260,
SIN,EOLICA,11,          1442.3590,
SIN,EOLICA,12,          1400.2230,
SIN,EOLICA,13,          1384.1480,
SIN,EOLICA,14,          1294.7800,
SIN,EOLICA,15,          1306.4740,
SIN,EOLICA,16,          1317.2610,
SIN,EOLICA,17,          1330.4130,
SIN,EOLICA,18,          1318.2600,
SIN,EOLICA,19,          1403.3890,
SIN,EOLICA,20,          1450.1930,
SIN,EOLICA,21,          1488.9740,
SIN,EOLICA,22,          1556.9230,
SIN,EOLICA,23,          1600.1710,
SIN,EOLICA,24,          1613.5580,
SIN,FOTOVOLTAICA,1,             0.0000,
SIN,FOTOVOLTAICA,2,             0.0000,
SIN,FOTOVOLTAICA,3,             0.0000,
SIN,FOTOVOLTAICA,4,             0.0000,
SIN,FOTOVOLTAICA,5,             0.0000,
SIN,FOTOVOLTAICA,6,             0.0000,
SIN,FOTOVOLTAICA,7,            25.1300,
SIN,FOTOVOLTAICA,8,           464.5780,
SIN,FOTOVOLTAICA,9,          1698.8780,
SIN,FOTOVOLTAICA,10,          2505.5840,
SIN,FOTOVOLTAICA,11,          2806.0000,
SIN,FOTOVOLTAICA,12,          2761.1280,
SIN,FOTOVOLTAICA,13,          2827.5780,
SIN,FOTOVOLTAICA,14,          2682.0510,
SIN,FOTOVOLTAICA,15,          2516.7310,
SIN,FOTOVOLTAICA,16,          2181.1620,
SIN,FOTOVOLTAICA,17,          1560.8670,
SIN,FOTOVOLTAICA,18,           385.6390,
SIN,FOTOVOLTAICA,19,            26.8990,
SIN,FOTOVOLTAICA,20,             0.0030,
SIN,FOTOVOLTAICA,21,             0.0000,
SIN,FOTOVOLTAICA,22,             0.0000,
SIN,FOTOVOLTAICA,23,             0.0000,
SIN,FOTOVOLTAICA,24,             0.0000,


