Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 03/abr/2020
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 03/abr/2020 08:00:05 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,             4.2630,
BCA,EOLICA,2,             4.2240,
BCA,EOLICA,3,             4.1440,
BCA,EOLICA,4,             4.0040,
BCA,EOLICA,5,             3.7930,
BCA,EOLICA,6,             3.5040,
BCA,EOLICA,7,             3.1510,
BCA,EOLICA,8,             2.7810,
BCA,EOLICA,9,             2.4500,
BCA,EOLICA,10,             2.2010,
BCA,EOLICA,11,             2.0820,
BCA,EOLICA,12,             2.1750,
BCA,EOLICA,13,             2.4720,
BCA,EOLICA,14,             3.1920,
BCA,EOLICA,15,             3.6270,
BCA,EOLICA,16,             5.0400,
BCA,EOLICA,17,             5.3070,
BCA,EOLICA,18,             6.2590,
BCA,EOLICA,19,             5.3040,
BCA,EOLICA,20,             4.0310,
BCA,EOLICA,21,             3.6810,
BCA,EOLICA,22,             3.2840,
BCA,EOLICA,23,             2.8960,
BCA,EOLICA,24,             2.5720,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             0.3300,
BCA,FOTOVOLTAICA,7,             4.5200,
BCA,FOTOVOLTAICA,8,            22.8900,
BCA,FOTOVOLTAICA,9,            36.6400,
BCA,FOTOVOLTAICA,10,            36.8100,
BCA,FOTOVOLTAICA,11,            39.6000,
BCA,FOTOVOLTAICA,12,            41.3300,
BCA,FOTOVOLTAICA,13,            40.7300,
BCA,FOTOVOLTAICA,14,            40.5100,
BCA,FOTOVOLTAICA,15,            38.2400,
BCA,FOTOVOLTAICA,16,            33.5400,
BCA,FOTOVOLTAICA,17,            30.9700,
BCA,FOTOVOLTAICA,18,            33.0800,
BCA,FOTOVOLTAICA,19,            12.6300,
BCA,FOTOVOLTAICA,20,             0.0000,
BCA,FOTOVOLTAICA,21,             0.0000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
BCS,FOTOVOLTAICA,2,             0.0000,
BCS,FOTOVOLTAICA,3,             0.0000,
BCS,FOTOVOLTAICA,4,             0.0000,
BCS,FOTOVOLTAICA,5,             0.0000,
BCS,FOTOVOLTAICA,6,             0.0000,
BCS,FOTOVOLTAICA,7,             0.9920,
BCS,FOTOVOLTAICA,8,            11.6880,
BCS,FOTOVOLTAICA,9,            25.0070,
BCS,FOTOVOLTAICA,10,            32.0100,
BCS,FOTOVOLTAICA,11,            43.2740,
BCS,FOTOVOLTAICA,12,            45.2950,
BCS,FOTOVOLTAICA,13,            45.3590,
BCS,FOTOVOLTAICA,14,            45.3160,
BCS,FOTOVOLTAICA,15,            44.2530,
BCS,FOTOVOLTAICA,16,            32.1260,
BCS,FOTOVOLTAICA,17,            27.0000,
BCS,FOTOVOLTAICA,18,            11.0630,
BCS,FOTOVOLTAICA,19,             0.5870,
BCS,FOTOVOLTAICA,20,             0.0000,
BCS,FOTOVOLTAICA,21,             0.0000,
BCS,FOTOVOLTAICA,22,             0.0000,
BCS,FOTOVOLTAICA,23,             0.0000,
BCS,FOTOVOLTAICA,24,             0.0000,
SIN,EOLICA,1,          1954.8440,
SIN,EOLICA,2,          1702.1640,
SIN,EOLICA,3,          1496.4100,
