Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 09/mar/2020
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 09/mar/2020 08:00:03 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,             5.0330,
BCA,EOLICA,2,             2.4360,
BCA,EOLICA,3,             2.3260,
BCA,EOLICA,4,             2.2190,
BCA,EOLICA,5,             2.1190,
BCA,EOLICA,6,             2.0360,
BCA,EOLICA,7,             1.9680,
BCA,EOLICA,8,             0.6240,
BCA,EOLICA,9,             0.5610,
BCA,EOLICA,10,             0.5010,
BCA,EOLICA,11,             1.7260,
BCA,EOLICA,12,             1.7010,
BCA,EOLICA,13,             1.7040,
BCA,EOLICA,14,             1.7060,
BCA,EOLICA,15,             1.7070,
BCA,EOLICA,16,             1.7070,
BCA,EOLICA,17,             4.1920,
BCA,EOLICA,18,             4.2410,
BCA,EOLICA,19,             4.3500,
BCA,EOLICA,20,             1.9870,
BCA,EOLICA,21,             2.1070,
BCA,EOLICA,22,             2.2090,
BCA,EOLICA,23,             2.2770,
BCA,EOLICA,24,             2.3010,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             0.0800,
BCA,FOTOVOLTAICA,7,             1.2100,
BCA,FOTOVOLTAICA,8,            12.8900,
BCA,FOTOVOLTAICA,9,            28.7000,
BCA,FOTOVOLTAICA,10,            37.8200,
BCA,FOTOVOLTAICA,11,            38.4100,
BCA,FOTOVOLTAICA,12,            38.2700,
BCA,FOTOVOLTAICA,13,            37.5900,
BCA,FOTOVOLTAICA,14,            40.1400,
BCA,FOTOVOLTAICA,15,            34.1400,
BCA,FOTOVOLTAICA,16,            28.0700,
BCA,FOTOVOLTAICA,17,            22.0500,
BCA,FOTOVOLTAICA,18,            10.2000,
BCA,FOTOVOLTAICA,19,             2.6400,
BCA,FOTOVOLTAICA,20,             0.0000,
BCA,FOTOVOLTAICA,21,             0.0000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
BCS,FOTOVOLTAICA,2,             0.0000,
BCS,FOTOVOLTAICA,3,             0.0000,
BCS,FOTOVOLTAICA,4,             0.0000,
BCS,FOTOVOLTAICA,5,             0.0000,
BCS,FOTOVOLTAICA,6,             0.0000,
BCS,FOTOVOLTAICA,7,             0.0110,
BCS,FOTOVOLTAICA,8,             6.6280,
BCS,FOTOVOLTAICA,9,            25.3670,
BCS,FOTOVOLTAICA,10,            37.0100,
BCS,FOTOVOLTAICA,11,            43.1730,
BCS,FOTOVOLTAICA,12,            44.1860,
BCS,FOTOVOLTAICA,13,            45.2260,
