Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 26/jun/2019
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 26/jun/2019 08:00:04 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,             0.3950,
BCA,EOLICA,2,             0.3950,
BCA,EOLICA,3,             0.3950,
BCA,EOLICA,4,             0.3950,
BCA,EOLICA,5,             0.3950,
BCA,EOLICA,6,             0.0000,
BCA,EOLICA,7,             0.0000,
BCA,EOLICA,8,             0.0000,
BCA,EOLICA,9,             0.0000,
BCA,EOLICA,10,             0.0000,
BCA,EOLICA,11,             0.0000,
BCA,EOLICA,12,             0.0000,
BCA,EOLICA,13,             0.3950,
BCA,EOLICA,14,             0.3950,
BCA,EOLICA,15,             0.9050,
BCA,EOLICA,16,             1.6750,
BCA,EOLICA,17,             2.7500,
BCA,EOLICA,18,             2.7500,
BCA,EOLICA,19,             1.6750,
BCA,EOLICA,20,             1.6750,
BCA,EOLICA,21,             0.3950,
BCA,EOLICA,22,             0.3950,
BCA,EOLICA,23,             0.3950,
BCA,EOLICA,24,             0.3950,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             1.0700,
BCA,FOTOVOLTAICA,7,            15.8000,
BCA,FOTOVOLTAICA,8,            36.0400,
BCA,FOTOVOLTAICA,9,            41.7800,
BCA,FOTOVOLTAICA,10,            41.9700,
BCA,FOTOVOLTAICA,11,            42.0000,
BCA,FOTOVOLTAICA,12,            41.9800,
BCA,FOTOVOLTAICA,13,            41.9900,
BCA,FOTOVOLTAICA,14,            42.0100,
BCA,FOTOVOLTAICA,15,            42.0100,
BCA,FOTOVOLTAICA,16,            41.9400,
BCA,FOTOVOLTAICA,17,            41.7400,
BCA,FOTOVOLTAICA,18,            36.2700,
BCA,FOTOVOLTAICA,19,            25.6900,
BCA,FOTOVOLTAICA,20,             3.6800,
BCA,FOTOVOLTAICA,21,             0.0000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
BCS,FOTOVOLTAICA,2,             0.0000,
BCS,FOTOVOLTAICA,3,             0.0000,
BCS,FOTOVOLTAICA,4,             0.0000,
BCS,FOTOVOLTAICA,5,             0.0000,
BCS,FOTOVOLTAICA,6,             0.0000,
BCS,FOTOVOLTAICA,7,             0.1290,
BCS,FOTOVOLTAICA,8,             2.7250,
BCS,FOTOVOLTAICA,9,            13.3030,
BCS,FOTOVOLTAICA,10,            27.9900,
BCS,FOTOVOLTAICA,11,            39.5180,
BCS,FOTOVOLTAICA,12,            47.7130,
BCS,FOTOVOLTAICA,13,            53.4900,
BCS,FOTOVOLTAICA,14,            54.9390,
BCS,FOTOVOLTAICA,15,            52.9230,
BCS,FOTOVOLTAICA,16,            46.8250,
BCS,FOTOVOLTAICA,17,            37.2310,
BCS,FOTOVOLTAICA,18,            24.6860,
BCS,FOTOVOLTAICA,19,            10.7540,
BCS,FOTOVOLTAICA,20,             1.5520,
BCS,FOTOVOLTAICA,21,             0.0060,
BCS,FOTOVOLTAICA,22,             0.0000,
BCS,FOTOVOLTAICA,23,             0.0000,
BCS,FOTOVOLTAICA,24,             0.0000,
SIN,EOLICA,1,           995.3720,
SIN,EOLICA,2,           995.0970,
SIN,EOLICA,3,           937.9900,
SIN,EOLICA,4,           898.7220,
SIN,EOLICA,5,           883.5210,
SIN,EOLICA,6,           882.2740,
SIN,EOLICA,7,           987.0340,
SIN,EOLICA,8,          1149.3130,
SIN,EOLICA,9,          1292.8430,
SIN,EOLICA,10,          1680.0370,
SIN,EOLICA,11,          1935.0130,
SIN,EOLICA,12,          2127.2030,
SIN,EOLICA,13,          2273.3110,
SIN,EOLICA,14,          2398.1030,
SIN,EOLICA,15,          2451.7140,
SIN,EOLICA,16,          2486.8450,
SIN,EOLICA,17,          2478.4480,
SIN,EOLICA,18,          2503.0380,
SIN,EOLICA,19,          2515.3480,
SIN,EOLICA,20,          2458.8160,
SIN,EOLICA,21,          2431.6320,
SIN,EOLICA,22,          2325.4850,
SIN,EOLICA,23,          2371.7530,
SIN,EOLICA,24,          2359.3480,
SIN,FOTOVOLTAICA,1,             0.0000,
SIN,FOTOVOLTAICA,2,             0.0000,
SIN,FOTOVOLTAICA,3,             0.0000,
SIN,FOTOVOLTAICA,4,             0.0000,
SIN,FOTOVOLTAICA,5,             0.0000,
SIN,FOTOVOLTAICA,6,             0.0100,
