Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 07/feb/2020
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 07/feb/2020 08:00:04 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,             0.4850,
BCA,EOLICA,2,             0.4250,
BCA,EOLICA,3,             0.0200,
BCA,EOLICA,4,             0.0100,
BCA,EOLICA,5,             0.0100,
BCA,EOLICA,6,             0.0100,
BCA,EOLICA,7,             0.0010,
BCA,EOLICA,8,             0.0010,
BCA,EOLICA,9,             0.0010,
BCA,EOLICA,10,             0.3960,
BCA,EOLICA,11,             1.6950,
BCA,EOLICA,12,             1.7350,
BCA,EOLICA,13,             4.2500,
BCA,EOLICA,14,             4.2700,
BCA,EOLICA,15,             4.2700,
BCA,EOLICA,16,             4.2400,
BCA,EOLICA,17,             4.2200,
BCA,EOLICA,18,             1.7050,
BCA,EOLICA,19,             0.4050,
BCA,EOLICA,20,             0.0100,
BCA,EOLICA,21,             0.0100,
BCA,EOLICA,22,             0.0010,
BCA,EOLICA,23,             0.0010,
BCA,EOLICA,24,             0.0010,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             0.0000,
BCA,FOTOVOLTAICA,7,             1.1100,
BCA,FOTOVOLTAICA,8,            18.9600,
BCA,FOTOVOLTAICA,9,            35.4100,
BCA,FOTOVOLTAICA,10,            35.0000,
BCA,FOTOVOLTAICA,11,            35.8400,
BCA,FOTOVOLTAICA,12,            35.0800,
BCA,FOTOVOLTAICA,13,            34.5400,
BCA,FOTOVOLTAICA,14,            33.8900,
BCA,FOTOVOLTAICA,15,            33.9200,
BCA,FOTOVOLTAICA,16,            33.1900,
BCA,FOTOVOLTAICA,17,            11.4600,
BCA,FOTOVOLTAICA,18,             1.3800,
BCA,FOTOVOLTAICA,19,             0.0000,
BCA,FOTOVOLTAICA,20,             0.0000,
BCA,FOTOVOLTAICA,21,             0.0000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
BCS,FOTOVOLTAICA,2,             0.0000,
BCS,FOTOVOLTAICA,3,             0.0000,
BCS,FOTOVOLTAICA,4,             0.0000,
BCS,FOTOVOLTAICA,5,             0.0000,
BCS,FOTOVOLTAICA,6,             0.0000,
BCS,FOTOVOLTAICA,7,             0.0000,
BCS,FOTOVOLTAICA,8,             2.8710,
BCS,FOTOVOLTAICA,9,            20.9500,
BCS,FOTOVOLTAICA,10,            37.1170,
BCS,FOTOVOLTAICA,11,            48.7080,
BCS,FOTOVOLTAICA,12,            53.5180,
BCS,FOTOVOLTAICA,13,            55.0030,
BCS,FOTOVOLTAICA,14,            54.0760,
BCS,FOTOVOLTAICA,15,            49.9850,
BCS,FOTOVOLTAICA,16,            39.9380,
BCS,FOTOVOLTAICA,17,            24.5680,
BCS,FOTOVOLTAICA,18,             4.9840,
BCS,FOTOVOLTAICA,19,             0.0000,
BCS,FOTOVOLTAICA,20,             0.0000,
BCS,FOTOVOLTAICA,21,             0.0000,
BCS,FOTOVOLTAICA,22,             0.0000,
BCS,FOTOVOLTAICA,23,             0.0000,
BCS,FOTOVOLTAICA,24,             0.0000,
SIN,EOLICA,1,          2404.2590,
SIN,EOLICA,2,          2519.6360,
SIN,EOLICA,3,          2546.1720,
SIN,EOLICA,4,          2596.3200,
SIN,EOLICA,5,          2666.4100,
SIN,EOLICA,6,          2706.0710,
SIN,EOLICA,7,          2728.9410,
SIN,EOLICA,8,          2756.8510,
SIN,EOLICA,9,          2761.3890,
SIN,EOLICA,10,          2871.1330,
SIN,EOLICA,11,          3051.2990,
SIN,EOLICA,12,          3226.0020,
SIN,EOLICA,13,          3264.5430,
SIN,EOLICA,14,          3287.2950,
SIN,EOLICA,15,          3290.7910,
SIN,EOLICA,16,          3321.2060,
SIN,EOLICA,17,          3359.8580,
SIN,EOLICA,18,          3388.2270,
SIN,EOLICA,19,          3420.2860,
SIN,EOLICA,20,          3426.6670,
SIN,EOLICA,21,          3361.4690,
SIN,EOLICA,22,          3202.4060,
SIN,EOLICA,23,          2978.9190,
SIN,EOLICA,24,          2815.5820,
SIN,FOTOVOLTAICA,1,             0.0000,
SIN,FOTOVOLTAICA,2,             0.0000,
SIN,FOTOVOLTAICA,3,             0.0000,
SIN,FOTOVOLTAICA,4,             0.0000,
SIN,FOTOVOLTAICA,5,             0.0000,
SIN,FOTOVOLTAICA,6,             0.0000,
SIN,FOTOVOLTAICA,7,             0.3940,
SIN,FOTOVOLTAICA,8,           101.7850,
SIN,FOTOVOLTAICA,9,          1221.5750,
SIN,FOTOVOLTAICA,10,          2713.7180,
SIN,FOTOVOLTAICA,11,          3537.7410,
SIN,FOTOVOLTAICA,12,          3753.2420,
SIN,FOTOVOLTAICA,13,          3728.3370,
SIN,FOTOVOLTAICA,14,          3708.7200,
SIN,FOTOVOLTAICA,15,          3635.0220,
SIN,FOTOVOLTAICA,16,          3513.1430,
SIN,FOTOVOLTAICA,17,          3096.8980,
SIN,FOTOVOLTAICA,18,          1767.1970,
SIN,FOTOVOLTAICA,19,           278.0120,
SIN,FOTOVOLTAICA,20,            10.9200,
SIN,FOTOVOLTAICA,21,             0.0000,
SIN,FOTOVOLTAICA,22,             0.0000,
SIN,FOTOVOLTAICA,23,             0.0000,
SIN,FOTOVOLTAICA,24,             0.0000,


