Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 10/nov/2019
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 10/nov/2019 08:00:04 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,             0.0000,
BCA,EOLICA,2,             0.0000,
BCA,EOLICA,3,             0.0000,
BCA,EOLICA,4,             0.0000,
BCA,EOLICA,5,             0.0000,
BCA,EOLICA,6,             0.0000,
BCA,EOLICA,7,             0.0000,
BCA,EOLICA,8,             0.0000,
BCA,EOLICA,9,             0.0000,
BCA,EOLICA,10,             0.0000,
BCA,EOLICA,11,             0.0000,
BCA,EOLICA,12,             0.0000,
BCA,EOLICA,13,             0.0000,
BCA,EOLICA,14,             0.3950,
BCA,EOLICA,15,             0.3950,
BCA,EOLICA,16,             0.3950,
BCA,EOLICA,17,             0.0000,
BCA,EOLICA,18,             0.0000,
BCA,EOLICA,19,             0.0000,
BCA,EOLICA,20,             0.0000,
BCA,EOLICA,21,             0.0000,
BCA,EOLICA,22,             0.0000,
BCA,EOLICA,23,             0.0000,
BCA,EOLICA,24,             0.0000,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             0.0000,
BCA,FOTOVOLTAICA,7,             4.9900,
BCA,FOTOVOLTAICA,8,            25.2500,
BCA,FOTOVOLTAICA,9,            40.2400,
BCA,FOTOVOLTAICA,10,            40.9100,
BCA,FOTOVOLTAICA,11,            40.9700,
BCA,FOTOVOLTAICA,12,            40.9100,
BCA,FOTOVOLTAICA,13,            40.7500,
BCA,FOTOVOLTAICA,14,            40.8800,
BCA,FOTOVOLTAICA,15,            40.4800,
BCA,FOTOVOLTAICA,16,            24.4500,
BCA,FOTOVOLTAICA,17,             4.8900,
BCA,FOTOVOLTAICA,18,             0.0100,
BCA,FOTOVOLTAICA,19,             0.0000,
BCA,FOTOVOLTAICA,20,             0.0000,
BCA,FOTOVOLTAICA,21,             0.0000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
BCS,FOTOVOLTAICA,2,             0.0000,
BCS,FOTOVOLTAICA,3,             0.0000,
BCS,FOTOVOLTAICA,4,             0.0000,
BCS,FOTOVOLTAICA,5,             0.0000,
BCS,FOTOVOLTAICA,6,             0.0000,
BCS,FOTOVOLTAICA,7,             0.9800,
BCS,FOTOVOLTAICA,8,            14.6580,
BCS,FOTOVOLTAICA,9,            32.1480,
BCS,FOTOVOLTAICA,10,            44.7930,
BCS,FOTOVOLTAICA,11,            52.5870,
BCS,FOTOVOLTAICA,12,            54.8080,
BCS,FOTOVOLTAICA,13,            55.0910,
BCS,FOTOVOLTAICA,14,            53.5880,
BCS,FOTOVOLTAICA,15,            48.5520,
BCS,FOTOVOLTAICA,16,            35.7260,
BCS,FOTOVOLTAICA,17,            18.8970,
BCS,FOTOVOLTAICA,18,             2.6860,
BCS,FOTOVOLTAICA,19,             0.0000,
BCS,FOTOVOLTAICA,20,             0.0000,
BCS,FOTOVOLTAICA,21,             0.0000,
BCS,FOTOVOLTAICA,22,             0.0000,
BCS,FOTOVOLTAICA,23,             0.0000,
BCS,FOTOVOLTAICA,24,             0.0000,
SIN,EOLICA,1,          2321.2630,
SIN,EOLICA,2,          2247.2090,
SIN,EOLICA,3,          2131.5860,
SIN,EOLICA,4,          2099.6700,
SIN,EOLICA,5,          2075.1080,
SIN,EOLICA,6,          2055.0890,
SIN,EOLICA,7,          2021.5690,
SIN,EOLICA,8,          1986.4040,
SIN,EOLICA,9,          2044.3320,
SIN,EOLICA,10,          2103.6430,
SIN,EOLICA,11,          2220.0250,
SIN,EOLICA,12,          2304.9680,
SIN,EOLICA,13,          2392.1630,
SIN,EOLICA,14,          2445.7750,
SIN,EOLICA,15,          2476.5120,
SIN,EOLICA,16,          2513.6760,
SIN,EOLICA,17,          2523.5570,
SIN,EOLICA,18,          2532.5520,
SIN,EOLICA,19,          2641.6360,
SIN,EOLICA,20,          2706.7230,
SIN,EOLICA,21,          2773.5410,
SIN,EOLICA,22,          2787.6970,
SIN,EOLICA,23,          2679.8380,
SIN,EOLICA,24,          2621.4950,
SIN,FOTOVOLTAICA,1,             0.0000,
SIN,FOTOVOLTAICA,2,             0.0000,
SIN,FOTOVOLTAICA,3,             0.0000,
SIN,FOTOVOLTAICA,4,             0.0000,
SIN,FOTOVOLTAICA,5,             0.0000,
SIN,FOTOVOLTAICA,6,             0.3670,
SIN,FOTOVOLTAICA,7,            66.5050,
SIN,FOTOVOLTAICA,8,           614.1490,
SIN,FOTOVOLTAICA,9,          1826.9560,
SIN,FOTOVOLTAICA,10,          2564.0460,
SIN,FOTOVOLTAICA,11,          2812.4970,
SIN,FOTOVOLTAICA,12,          2905.3580,
SIN,FOTOVOLTAICA,13,          2925.6070,
SIN,FOTOVOLTAICA,14,          2888.9440,
SIN,FOTOVOLTAICA,15,          2788.3040,
SIN,FOTOVOLTAICA,16,          2541.8400,
SIN,FOTOVOLTAICA,17,          1770.5590,
SIN,FOTOVOLTAICA,18,           548.1460,
SIN,FOTOVOLTAICA,19,            23.1880,
SIN,FOTOVOLTAICA,20,             0.0000,
SIN,FOTOVOLTAICA,21,             0.0000,
SIN,FOTOVOLTAICA,22,             0.0000,
SIN,FOTOVOLTAICA,23,             0.0000,
SIN,FOTOVOLTAICA,24,             0.0000,


