Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 26/jul/2020
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 26/jul/2020 08:00:04 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,             3.1900,
BCA,EOLICA,2,             2.8910,
BCA,EOLICA,3,             2.7220,
BCA,EOLICA,4,             2.6310,
BCA,EOLICA,5,             2.4620,
BCA,EOLICA,6,             2.0460,
BCA,EOLICA,7,             1.4610,
BCA,EOLICA,8,             0.9280,
BCA,EOLICA,9,             0.2990,
BCA,EOLICA,10,             0.4160,
BCA,EOLICA,11,             0.6760,
BCA,EOLICA,12,             1.2920,
BCA,EOLICA,13,             1.9190,
BCA,EOLICA,14,             1.3960,
BCA,EOLICA,15,             0.9490,
BCA,EOLICA,16,             1.1310,
BCA,EOLICA,17,             2.1630,
BCA,EOLICA,18,             4.6910,
BCA,EOLICA,19,             6.7710,
BCA,EOLICA,20,             7.6230,
BCA,EOLICA,21,             8.4680,
BCA,EOLICA,22,             7.9220,
BCA,EOLICA,23,             6.7910,
BCA,EOLICA,24,             6.0110,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             0.0000,
BCA,FOTOVOLTAICA,7,             5.0900,
BCA,FOTOVOLTAICA,8,            28.9700,
BCA,FOTOVOLTAICA,9,            39.0900,
BCA,FOTOVOLTAICA,10,            42.2700,
BCA,FOTOVOLTAICA,11,            42.3700,
BCA,FOTOVOLTAICA,12,            42.4000,
BCA,FOTOVOLTAICA,13,            42.4000,
BCA,FOTOVOLTAICA,14,            41.4900,
BCA,FOTOVOLTAICA,15,            41.4600,
BCA,FOTOVOLTAICA,16,            40.4300,
BCA,FOTOVOLTAICA,17,            39.3000,
BCA,FOTOVOLTAICA,18,            35.4900,
BCA,FOTOVOLTAICA,19,            21.1000,
BCA,FOTOVOLTAICA,20,             2.1100,
BCA,FOTOVOLTAICA,21,             0.0000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
BCS,FOTOVOLTAICA,2,             0.0000,
BCS,FOTOVOLTAICA,3,             0.0000,
BCS,FOTOVOLTAICA,4,             0.0000,
BCS,FOTOVOLTAICA,5,             0.0000,
BCS,FOTOVOLTAICA,6,             0.0000,
BCS,FOTOVOLTAICA,7,             0.0860,
BCS,FOTOVOLTAICA,8,             2.3930,
BCS,FOTOVOLTAICA,9,            11.9390,
BCS,FOTOVOLTAICA,10,            27.2070,
BCS,FOTOVOLTAICA,11,            39.5530,
BCS,FOTOVOLTAICA,12,            47.4820,
BCS,FOTOVOLTAICA,13,            52.6230,
BCS,FOTOVOLTAICA,14,            53.9860,
BCS,FOTOVOLTAICA,15,            52.6090,
BCS,FOTOVOLTAICA,16,            47.7280,
BCS,FOTOVOLTAICA,17,            39.4380,
BCS,FOTOVOLTAICA,18,            26.9400,
BCS,FOTOVOLTAICA,19,            12.1930,
BCS,FOTOVOLTAICA,20,             2.0400,
BCS,FOTOVOLTAICA,21,             0.0340,
BCS,FOTOVOLTAICA,22,             0.0000,
BCS,FOTOVOLTAICA,23,             0.0000,
BCS,FOTOVOLTAICA,24,             0.0000,
SIN,EOLICA,1,          2073.9990,
SIN,EOLICA,2,          2150.5540,
SIN,EOLICA,3,          2155.6590,
SIN,EOLICA,4,          2121.3090,
SIN,EOLICA,5,          2097.4500,
SIN,EOLICA,6,          2039.5850,
SIN,EOLICA,7,          2052.5880,
SIN,EOLICA,8,          2083.9170,
SIN,EOLICA,9,          2071.6400,
SIN,EOLICA,10,          2090.8720,
SIN,EOLICA,11,          2148.4340,
SIN,EOLICA,12,          2159.8820,
SIN,EOLICA,13,          2227.5350,
SIN,EOLICA,14,          2245.1740,
SIN,EOLICA,15,          2225.7940,
SIN,EOLICA,16,          2218.6890,
SIN,EOLICA,17,          2236.7700,
SIN,EOLICA,18,          2187.6580,
SIN,EOLICA,19,          2176.2250,
SIN,EOLICA,20,          2216.0760,
SIN,EOLICA,21,          2160.8580,
SIN,EOLICA,22,          2097.4060,
SIN,EOLICA,23,          2089.0330,
SIN,EOLICA,24,          1896.2300,
SIN,FOTOVOLTAICA,1,             0.0000,
SIN,FOTOVOLTAICA,2,             0.0000,
SIN,FOTOVOLTAICA,3,             0.0000,
SIN,FOTOVOLTAICA,4,             0.0000,
SIN,FOTOVOLTAICA,5,             0.0000,
SIN,FOTOVOLTAICA,6,             0.0000,
SIN,FOTOVOLTAICA,7,             0.8740,
SIN,FOTOVOLTAICA,8,           280.3710,
SIN,FOTOVOLTAICA,9,          1327.5030,
SIN,FOTOVOLTAICA,10,          2665.1770,
SIN,FOTOVOLTAICA,11,          3505.2120,
SIN,FOTOVOLTAICA,12,          3825.7710,
SIN,FOTOVOLTAICA,13,          3943.3290,
SIN,FOTOVOLTAICA,14,          3928.5070,
SIN,FOTOVOLTAICA,15,          3839.6790,
SIN,FOTOVOLTAICA,16,          3454.6480,
SIN,FOTOVOLTAICA,17,          3119.6930,
SIN,FOTOVOLTAICA,18,          2696.2180,
SIN,FOTOVOLTAICA,19,          2109.3680,
SIN,FOTOVOLTAICA,20,          1239.5240,
SIN,FOTOVOLTAICA,21,           271.2580,
SIN,FOTOVOLTAICA,22,             9.3080,
SIN,FOTOVOLTAICA,23,             0.0000,
SIN,FOTOVOLTAICA,24,             0.0000,


