Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 26/nov/2019
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 26/nov/2019 08:00:05 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,             2.7500,
BCA,EOLICA,2,             1.6750,
BCA,EOLICA,3,             1.6750,
BCA,EOLICA,4,             1.6750,
BCA,EOLICA,5,             0.3950,
BCA,EOLICA,6,             0.3950,
BCA,EOLICA,7,             0.3950,
BCA,EOLICA,8,             0.3950,
BCA,EOLICA,9,             0.3950,
BCA,EOLICA,10,             0.3950,
BCA,EOLICA,11,             1.6750,
BCA,EOLICA,12,             1.6750,
BCA,EOLICA,13,             1.6750,
BCA,EOLICA,14,             5.8750,
BCA,EOLICA,15,             5.8750,
BCA,EOLICA,16,             5.8750,
BCA,EOLICA,17,             5.8750,
BCA,EOLICA,18,             5.8750,
BCA,EOLICA,19,             5.8750,
BCA,EOLICA,20,             5.8750,
BCA,EOLICA,21,             5.8750,
BCA,EOLICA,22,             5.8750,
BCA,EOLICA,23,             7.6500,
BCA,EOLICA,24,             7.6500,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             0.0000,
BCA,FOTOVOLTAICA,7,             1.6000,
BCA,FOTOVOLTAICA,8,            22.6700,
BCA,FOTOVOLTAICA,9,            34.4900,
BCA,FOTOVOLTAICA,10,            34.7500,
BCA,FOTOVOLTAICA,11,            33.3300,
BCA,FOTOVOLTAICA,12,            31.2800,
BCA,FOTOVOLTAICA,13,            32.7200,
BCA,FOTOVOLTAICA,14,            33.0500,
BCA,FOTOVOLTAICA,15,            32.9900,
BCA,FOTOVOLTAICA,16,            13.4200,
BCA,FOTOVOLTAICA,17,             1.5800,
BCA,FOTOVOLTAICA,18,             0.0000,
BCA,FOTOVOLTAICA,19,             0.0000,
BCA,FOTOVOLTAICA,20,             0.0000,
BCA,FOTOVOLTAICA,21,             0.0000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
BCS,FOTOVOLTAICA,2,             0.0000,
BCS,FOTOVOLTAICA,3,             0.0000,
BCS,FOTOVOLTAICA,4,             0.0000,
BCS,FOTOVOLTAICA,5,             0.0000,
BCS,FOTOVOLTAICA,6,             0.0000,
BCS,FOTOVOLTAICA,7,             0.3620,
BCS,FOTOVOLTAICA,8,             9.8300,
BCS,FOTOVOLTAICA,9,            14.0070,
BCS,FOTOVOLTAICA,10,            17.0100,
BCS,FOTOVOLTAICA,11,            20.1100,
BCS,FOTOVOLTAICA,12,            24.1190,
BCS,FOTOVOLTAICA,13,            33.1440,
BCS,FOTOVOLTAICA,14,            22.1270,
BCS,FOTOVOLTAICA,15,            17.1020,
BCS,FOTOVOLTAICA,16,            14.0510,
BCS,FOTOVOLTAICA,17,            11.0340,
BCS,FOTOVOLTAICA,18,             1.0820,
BCS,FOTOVOLTAICA,19,             0.0000,
BCS,FOTOVOLTAICA,20,             0.0000,
BCS,FOTOVOLTAICA,21,             0.0000,
BCS,FOTOVOLTAICA,22,             0.0000,
BCS,FOTOVOLTAICA,23,             0.0000,
BCS,FOTOVOLTAICA,24,             0.0000,
SIN,EOLICA,1,          1411.1070,
SIN,EOLICA,2,          1438.7260,
SIN,EOLICA,3,          1439.0960,
SIN,EOLICA,4,          1480.8840,
SIN,EOLICA,5,          1520.0560,
SIN,EOLICA,6,          1541.4640,
