Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 21/may/2020
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 21/may/2020 08:00:04 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,             0.0000,
BCA,EOLICA,2,             0.0000,
BCA,EOLICA,3,             0.0000,
BCA,EOLICA,4,             0.0000,
BCA,EOLICA,5,             0.3950,
BCA,EOLICA,6,             1.6750,
BCA,EOLICA,7,             1.6750,
BCA,EOLICA,8,             1.6750,
BCA,EOLICA,9,             0.0000,
BCA,EOLICA,10,             0.0000,
BCA,EOLICA,11,             0.0000,
BCA,EOLICA,12,             1.6750,
BCA,EOLICA,13,             1.6750,
BCA,EOLICA,14,             1.6750,
BCA,EOLICA,15,             1.6750,
BCA,EOLICA,16,             4.1600,
BCA,EOLICA,17,             4.1600,
BCA,EOLICA,18,             4.1600,
BCA,EOLICA,19,             4.1600,
BCA,EOLICA,20,             4.1600,
BCA,EOLICA,21,             4.1600,
BCA,EOLICA,22,             4.1600,
BCA,EOLICA,23,             4.1600,
BCA,EOLICA,24,             1.6750,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             0.0000,
BCA,FOTOVOLTAICA,7,            11.5700,
BCA,FOTOVOLTAICA,8,            26.4900,
BCA,FOTOVOLTAICA,9,            34.0800,
BCA,FOTOVOLTAICA,10,            34.6800,
BCA,FOTOVOLTAICA,11,            34.5400,
BCA,FOTOVOLTAICA,12,            34.5100,
BCA,FOTOVOLTAICA,13,            34.4800,
BCA,FOTOVOLTAICA,14,            34.3300,
BCA,FOTOVOLTAICA,15,            34.0800,
BCA,FOTOVOLTAICA,16,            33.5800,
BCA,FOTOVOLTAICA,17,            32.8600,
BCA,FOTOVOLTAICA,18,            28.2800,
BCA,FOTOVOLTAICA,19,            14.7800,
BCA,FOTOVOLTAICA,20,             2.4900,
BCA,FOTOVOLTAICA,21,             0.0000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
BCS,FOTOVOLTAICA,2,             0.0000,
BCS,FOTOVOLTAICA,3,             0.0000,
BCS,FOTOVOLTAICA,4,             0.0000,
BCS,FOTOVOLTAICA,5,             0.0000,
BCS,FOTOVOLTAICA,6,             0.0000,
BCS,FOTOVOLTAICA,7,             0.0820,
BCS,FOTOVOLTAICA,8,             3.4970,
BCS,FOTOVOLTAICA,9,            17.0140,
BCS,FOTOVOLTAICA,10,            34.4010,
BCS,FOTOVOLTAICA,11,            47.6540,
BCS,FOTOVOLTAICA,12,            53.5800,
BCS,FOTOVOLTAICA,13,            55.3870,
BCS,FOTOVOLTAICA,14,            55.3420,
BCS,FOTOVOLTAICA,15,            54.6140,
BCS,FOTOVOLTAICA,16,            51.0190,
BCS,FOTOVOLTAICA,17,            40.8850,
BCS,FOTOVOLTAICA,18,            27.3750,
BCS,FOTOVOLTAICA,19,            11.0060,
BCS,FOTOVOLTAICA,20,             1.0390,
BCS,FOTOVOLTAICA,21,             0.0000,
BCS,FOTOVOLTAICA,22,             0.0000,
BCS,FOTOVOLTAICA,23,             0.0000,
BCS,FOTOVOLTAICA,24,             0.0000,
SIN,EOLICA,1,          2280.1520,
SIN,EOLICA,2,          2199.5680,
SIN,EOLICA,3,          2078.8110,
SIN,EOLICA,4,          1934.4370,
SIN,EOLICA,5,          1855.3280,
SIN,EOLICA,6,          1787.6590,
SIN,EOLICA,7,          1800.2160,
SIN,EOLICA,8,          1901.7860,
SIN,EOLICA,9,          1986.5390,
SIN,EOLICA,10,          2121.0170,
SIN,EOLICA,11,          2206.5470,
SIN,EOLICA,12,          2255.6210,
SIN,EOLICA,13,          2306.1380,
SIN,EOLICA,14,          2258.0430,
SIN,EOLICA,15,          2224.7910,
SIN,EOLICA,16,          2225.4250,
SIN,EOLICA,17,          2239.7810,
SIN,EOLICA,18,          2218.7120,
SIN,EOLICA,19,          2310.2190,
SIN,EOLICA,20,          2295.7100,
SIN,EOLICA,21,          2185.0230,
SIN,EOLICA,22,          2102.5940,
SIN,EOLICA,23,          2048.2310,
SIN,EOLICA,24,          1922.3220,
SIN,FOTOVOLTAICA,1,             0.0000,
SIN,FOTOVOLTAICA,2,             0.0000,
SIN,FOTOVOLTAICA,3,             0.0000,
SIN,FOTOVOLTAICA,4,             0.0000,
SIN,FOTOVOLTAICA,5,             0.0000,
SIN,FOTOVOLTAICA,6,             0.0000,
SIN,FOTOVOLTAICA,7,             2.1510,
SIN,FOTOVOLTAICA,8,           383.3730,
SIN,FOTOVOLTAICA,9,          2164.6520,
SIN,FOTOVOLTAICA,10,          3609.3310,
SIN,FOTOVOLTAICA,11,          4189.1970,
SIN,FOTOVOLTAICA,12,          4307.0340,
SIN,FOTOVOLTAICA,13,          4336.7930,
SIN,FOTOVOLTAICA,14,          4256.8250,
SIN,FOTOVOLTAICA,15,          4205.3870,
SIN,FOTOVOLTAICA,16,          4064.9050,
SIN,FOTOVOLTAICA,17,          3943.4000,
SIN,FOTOVOLTAICA,18,          3657.7490,
SIN,FOTOVOLTAICA,19,          2926.0550,
SIN,FOTOVOLTAICA,20,          1514.7900,
SIN,FOTOVOLTAICA,21,           252.2460,
SIN,FOTOVOLTAICA,22,             0.4700,
SIN,FOTOVOLTAICA,23,             0.0000,
SIN,FOTOVOLTAICA,24,             0.0000,


