Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 14/ago/2020
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 14/ago/2020 08:00:04 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,             4.9960,
BCA,EOLICA,2,             4.9640,
BCA,EOLICA,3,             5.0030,
BCA,EOLICA,4,             5.0140,
BCA,EOLICA,5,             2.9230,
BCA,EOLICA,6,             2.6680,
BCA,EOLICA,7,             2.2880,
BCA,EOLICA,8,             1.8820,
BCA,EOLICA,9,             1.6070,
BCA,EOLICA,10,             1.5330,
BCA,EOLICA,11,             1.6430,
BCA,EOLICA,12,             3.9380,
BCA,EOLICA,13,             4.3290,
BCA,EOLICA,14,             4.5850,
BCA,EOLICA,15,             7.3580,
BCA,EOLICA,16,             5.7050,
BCA,EOLICA,17,             5.4570,
BCA,EOLICA,18,             5.4570,
BCA,EOLICA,19,             5.6800,
BCA,EOLICA,20,             5.8590,
BCA,EOLICA,21,             4.5320,
BCA,EOLICA,22,             4.4630,
BCA,EOLICA,23,             4.4200,
BCA,EOLICA,24,             4.5900,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             0.0000,
BCA,FOTOVOLTAICA,7,             1.7900,
BCA,FOTOVOLTAICA,8,            19.4600,
BCA,FOTOVOLTAICA,9,            34.0500,
BCA,FOTOVOLTAICA,10,            35.3200,
BCA,FOTOVOLTAICA,11,            35.5400,
BCA,FOTOVOLTAICA,12,            34.0700,
BCA,FOTOVOLTAICA,13,            34.6800,
BCA,FOTOVOLTAICA,14,            35.2500,
BCA,FOTOVOLTAICA,15,            33.5000,
BCA,FOTOVOLTAICA,16,            34.6600,
BCA,FOTOVOLTAICA,17,            32.2500,
BCA,FOTOVOLTAICA,18,            21.0400,
BCA,FOTOVOLTAICA,19,             8.4300,
BCA,FOTOVOLTAICA,20,             0.3300,
BCA,FOTOVOLTAICA,21,             0.0000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
BCS,FOTOVOLTAICA,2,             0.0000,
BCS,FOTOVOLTAICA,3,             0.0000,
BCS,FOTOVOLTAICA,4,             0.0000,
BCS,FOTOVOLTAICA,5,             0.0000,
BCS,FOTOVOLTAICA,6,             0.0000,
BCS,FOTOVOLTAICA,7,             0.0820,
BCS,FOTOVOLTAICA,8,             2.3740,
BCS,FOTOVOLTAICA,9,            11.9500,
BCS,FOTOVOLTAICA,10,            27.2620,
BCS,FOTOVOLTAICA,11,            39.5850,
BCS,FOTOVOLTAICA,12,            47.5860,
BCS,FOTOVOLTAICA,13,            52.6940,
BCS,FOTOVOLTAICA,14,            54.0420,
BCS,FOTOVOLTAICA,15,            52.8410,
BCS,FOTOVOLTAICA,16,            47.9120,
BCS,FOTOVOLTAICA,17,            39.6070,
BCS,FOTOVOLTAICA,18,            27.0500,
BCS,FOTOVOLTAICA,19,            12.2460,
BCS,FOTOVOLTAICA,20,             2.0400,
BCS,FOTOVOLTAICA,21,             0.0340,
BCS,FOTOVOLTAICA,22,             0.0000,
BCS,FOTOVOLTAICA,23,             0.0000,
BCS,FOTOVOLTAICA,24,             0.0000,
SIN,EOLICA,1,          3428.0830,
SIN,EOLICA,2,          3206.4980,
