Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 14/feb/2020
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 14/feb/2020 08:00:04 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,             0.3170,
BCA,EOLICA,2,             0.3170,
BCA,EOLICA,3,             0.3170,
BCA,EOLICA,4,             0.7250,
BCA,EOLICA,5,             0.7250,
BCA,EOLICA,6,             1.3410,
BCA,EOLICA,7,             1.3410,
BCA,EOLICA,8,             1.3410,
BCA,EOLICA,9,             3.3290,
BCA,EOLICA,10,             6.1210,
BCA,EOLICA,11,             7.9850,
BCA,EOLICA,12,             7.9850,
BCA,EOLICA,13,             7.9850,
BCA,EOLICA,14,             7.9870,
BCA,EOLICA,15,             7.9900,
BCA,EOLICA,16,             7.9900,
BCA,EOLICA,17,             7.9870,
BCA,EOLICA,18,             7.9850,
BCA,EOLICA,19,             7.8530,
BCA,EOLICA,20,             7.8540,
BCA,EOLICA,21,             7.8580,
BCA,EOLICA,22,             7.8670,
BCA,EOLICA,23,             7.8760,
BCA,EOLICA,24,             7.8780,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             0.0000,
BCA,FOTOVOLTAICA,7,             1.5700,
BCA,FOTOVOLTAICA,8,            19.2600,
BCA,FOTOVOLTAICA,9,            34.9400,
BCA,FOTOVOLTAICA,10,            34.8800,
BCA,FOTOVOLTAICA,11,            35.5600,
BCA,FOTOVOLTAICA,12,            35.1000,
BCA,FOTOVOLTAICA,13,            35.0100,
BCA,FOTOVOLTAICA,14,            35.2000,
BCA,FOTOVOLTAICA,15,            35.6700,
BCA,FOTOVOLTAICA,16,            34.1300,
BCA,FOTOVOLTAICA,17,            10.6900,
BCA,FOTOVOLTAICA,18,             0.9500,
BCA,FOTOVOLTAICA,19,             0.0000,
BCA,FOTOVOLTAICA,20,             0.0000,
BCA,FOTOVOLTAICA,21,             0.0000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
BCS,FOTOVOLTAICA,2,             0.0000,
BCS,FOTOVOLTAICA,3,             0.0000,
BCS,FOTOVOLTAICA,4,             0.0000,
BCS,FOTOVOLTAICA,5,             0.0000,
BCS,FOTOVOLTAICA,6,             0.0000,
BCS,FOTOVOLTAICA,7,             0.0000,
BCS,FOTOVOLTAICA,8,             2.8710,
BCS,FOTOVOLTAICA,9,            20.9500,
BCS,FOTOVOLTAICA,10,            37.1170,
BCS,FOTOVOLTAICA,11,            48.7080,
BCS,FOTOVOLTAICA,12,            53.5180,
BCS,FOTOVOLTAICA,13,            55.0030,
BCS,FOTOVOLTAICA,14,            54.0760,
BCS,FOTOVOLTAICA,15,            49.9850,
BCS,FOTOVOLTAICA,16,            39.9380,
BCS,FOTOVOLTAICA,17,            24.5080,
BCS,FOTOVOLTAICA,18,             4.9840,
BCS,FOTOVOLTAICA,19,             0.0000,
BCS,FOTOVOLTAICA,20,             0.0000,
BCS,FOTOVOLTAICA,21,             0.0000,
BCS,FOTOVOLTAICA,22,             0.0000,
BCS,FOTOVOLTAICA,23,             0.0000,
BCS,FOTOVOLTAICA,24,             0.0000,
SIN,EOLICA,1,          3191.2600,
SIN,EOLICA,2,          3130.7030,
SIN,EOLICA,3,          3047.9430,
SIN,EOLICA,4,          3003.1230,
SIN,EOLICA,5,          3010.1920,
SIN,EOLICA,6,          3032.3570,
SIN,EOLICA,7,          3061.5640,
SIN,EOLICA,8,          3026.0620,
SIN,EOLICA,9,          2950.2990,
SIN,EOLICA,10,          2939.4880,
SIN,EOLICA,11,          2945.1410,
SIN,EOLICA,12,          2931.2440,
SIN,EOLICA,13,          2940.7110,
SIN,EOLICA,14,          2987.9290,
SIN,EOLICA,15,          3004.2640,
SIN,EOLICA,16,          3069.5420,
SIN,EOLICA,17,          3128.9870,
SIN,EOLICA,18,          3204.1460,
SIN,EOLICA,19,          3288.5940,
SIN,EOLICA,20,          3330.3420,
SIN,EOLICA,21,          3340.0710,
SIN,EOLICA,22,          3319.6790,
SIN,EOLICA,23,          3229.7280,
SIN,EOLICA,24,          3155.4120,
SIN,FOTOVOLTAICA,1,             0.0000,
SIN,FOTOVOLTAICA,2,             0.0000,
SIN,FOTOVOLTAICA,3,             0.0000,
SIN,FOTOVOLTAICA,4,             0.0000,
SIN,FOTOVOLTAICA,5,             0.0000,
SIN,FOTOVOLTAICA,6,             0.0000,
SIN,FOTOVOLTAICA,7,             0.6080,
SIN,FOTOVOLTAICA,8,           115.8130,
SIN,FOTOVOLTAICA,9,          1285.8480,
SIN,FOTOVOLTAICA,10,          2966.7330,
SIN,FOTOVOLTAICA,11,          3936.6650,
SIN,FOTOVOLTAICA,12,          4103.5900,
SIN,FOTOVOLTAICA,13,          4044.9210,
SIN,FOTOVOLTAICA,14,          3977.0490,
SIN,FOTOVOLTAICA,15,          3892.9850,
SIN,FOTOVOLTAICA,16,          3740.4880,
SIN,FOTOVOLTAICA,17,          3283.8830,
SIN,FOTOVOLTAICA,18,          2116.4150,
SIN,FOTOVOLTAICA,19,           333.7980,
SIN,FOTOVOLTAICA,20,            17.3990,
SIN,FOTOVOLTAICA,21,             0.0000,
SIN,FOTOVOLTAICA,22,             0.0000,
SIN,FOTOVOLTAICA,23,             0.0000,
SIN,FOTOVOLTAICA,24,             0.0000,


