Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 15/oct/2019
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 15/oct/2019 08:00:03 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,             0.0000,
BCA,EOLICA,2,             0.0000,
BCA,EOLICA,3,             0.0000,
BCA,EOLICA,4,             0.0000,
BCA,EOLICA,5,             0.0000,
BCA,EOLICA,6,             0.0000,
BCA,EOLICA,7,             0.0000,
BCA,EOLICA,8,             0.0000,
BCA,EOLICA,9,             0.0000,
BCA,EOLICA,10,             0.0000,
BCA,EOLICA,11,             0.0000,
BCA,EOLICA,12,             0.3950,
BCA,EOLICA,13,             0.3950,
BCA,EOLICA,14,             0.3950,
BCA,EOLICA,15,             0.3950,
BCA,EOLICA,16,             0.3950,
BCA,EOLICA,17,             0.3950,
BCA,EOLICA,18,             0.3950,
BCA,EOLICA,19,             0.3950,
BCA,EOLICA,20,             0.3950,
BCA,EOLICA,21,             0.0000,
BCA,EOLICA,22,             0.0000,
BCA,EOLICA,23,             0.0000,
BCA,EOLICA,24,             0.0000,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             0.0000,
BCA,FOTOVOLTAICA,7,             0.0000,
BCA,FOTOVOLTAICA,8,            11.3500,
BCA,FOTOVOLTAICA,9,            31.6300,
BCA,FOTOVOLTAICA,10,            36.3200,
BCA,FOTOVOLTAICA,11,            35.8000,
BCA,FOTOVOLTAICA,12,            34.5900,
BCA,FOTOVOLTAICA,13,            34.3600,
BCA,FOTOVOLTAICA,14,            34.9900,
BCA,FOTOVOLTAICA,15,            35.8200,
BCA,FOTOVOLTAICA,16,            35.6400,
BCA,FOTOVOLTAICA,17,            30.9300,
BCA,FOTOVOLTAICA,18,            10.4900,
BCA,FOTOVOLTAICA,19,             0.0000,
BCA,FOTOVOLTAICA,20,             0.0000,
BCA,FOTOVOLTAICA,21,             0.0000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
BCS,FOTOVOLTAICA,2,             0.0000,
BCS,FOTOVOLTAICA,3,             0.0000,
BCS,FOTOVOLTAICA,4,             0.0000,
BCS,FOTOVOLTAICA,5,             0.0000,
BCS,FOTOVOLTAICA,6,             0.0000,
BCS,FOTOVOLTAICA,7,             0.0200,
BCS,FOTOVOLTAICA,8,             1.5410,
BCS,FOTOVOLTAICA,9,            14.2300,
BCS,FOTOVOLTAICA,10,            31.4100,
BCS,FOTOVOLTAICA,11,            44.1510,
BCS,FOTOVOLTAICA,12,            51.9660,
BCS,FOTOVOLTAICA,13,            54.6980,
BCS,FOTOVOLTAICA,14,            55.0240,
BCS,FOTOVOLTAICA,15,            53.7390,
BCS,FOTOVOLTAICA,16,            48.4690,
BCS,FOTOVOLTAICA,17,            36.5460,
BCS,FOTOVOLTAICA,18,            20.6000,
BCS,FOTOVOLTAICA,19,             4.6950,
BCS,FOTOVOLTAICA,20,             0.0000,
BCS,FOTOVOLTAICA,21,             0.0000,
BCS,FOTOVOLTAICA,22,             0.0000,
BCS,FOTOVOLTAICA,23,             0.0000,
BCS,FOTOVOLTAICA,24,             0.0000,
SIN,EOLICA,1,          2223.3940,
SIN,EOLICA,2,          2219.5260,
SIN,EOLICA,3,          2205.3640,
SIN,EOLICA,4,          2123.6690,
SIN,EOLICA,5,          2055.1330,
SIN,EOLICA,6,          2003.6280,
SIN,EOLICA,7,          1876.4090,
SIN,EOLICA,8,          1801.9380,
SIN,EOLICA,9,          1760.6130,
SIN,EOLICA,10,          1808.3060,
SIN,EOLICA,11,          1878.6360,
SIN,EOLICA,12,          1962.0130,
SIN,EOLICA,13,          2018.4280,
SIN,EOLICA,14,          1953.5210,
SIN,EOLICA,15,          1851.3410,
SIN,EOLICA,16,          1669.0450,
SIN,EOLICA,17,          1502.9600,
SIN,EOLICA,18,          1456.3140,
SIN,EOLICA,19,          1422.8880,
SIN,EOLICA,20,          1438.3360,
SIN,EOLICA,21,          1467.7420,
SIN,EOLICA,22,          1452.5160,
SIN,EOLICA,23,          1425.1240,
SIN,EOLICA,24,          1428.1710,
SIN,FOTOVOLTAICA,1,             0.0000,
SIN,FOTOVOLTAICA,2,             0.0000,
SIN,FOTOVOLTAICA,3,             0.0000,
SIN,FOTOVOLTAICA,4,             0.0000,
SIN,FOTOVOLTAICA,5,             0.0000,
SIN,FOTOVOLTAICA,6,             0.0000,
SIN,FOTOVOLTAICA,7,             1.3840,
SIN,FOTOVOLTAICA,8,            27.2180,
SIN,FOTOVOLTAICA,9,           644.7590,
SIN,FOTOVOLTAICA,10,          1795.1590,
SIN,FOTOVOLTAICA,11,          2514.1200,
SIN,FOTOVOLTAICA,12,          2812.2720,
SIN,FOTOVOLTAICA,13,          2874.1380,
SIN,FOTOVOLTAICA,14,          2898.4910,
SIN,FOTOVOLTAICA,15,          2898.4630,
SIN,FOTOVOLTAICA,16,          2844.8500,
SIN,FOTOVOLTAICA,17,          2721.8210,
SIN,FOTOVOLTAICA,18,          2265.4840,
SIN,FOTOVOLTAICA,19,          1186.4060,
SIN,FOTOVOLTAICA,20,           144.7720,
SIN,FOTOVOLTAICA,21,             0.0000,
SIN,FOTOVOLTAICA,22,             0.0000,
SIN,FOTOVOLTAICA,23,             0.0000,
SIN,FOTOVOLTAICA,24,             0.0000,


