Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 13/dic/2019
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 13/dic/2019 08:00:04 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,             0.0000,
BCA,EOLICA,2,             0.0000,
BCA,EOLICA,3,             0.0000,
BCA,EOLICA,4,             0.0000,
BCA,EOLICA,5,             0.0000,
BCA,EOLICA,6,             0.0000,
BCA,EOLICA,7,             0.0000,
BCA,EOLICA,8,             0.0000,
BCA,EOLICA,9,             0.3950,
BCA,EOLICA,10,             0.3950,
BCA,EOLICA,11,             0.9050,
BCA,EOLICA,12,             0.9050,
BCA,EOLICA,13,             0.9050,
BCA,EOLICA,14,             0.9050,
BCA,EOLICA,15,             0.9050,
BCA,EOLICA,16,             0.3950,
BCA,EOLICA,17,             0.3950,
BCA,EOLICA,18,             0.3950,
BCA,EOLICA,19,             0.3950,
BCA,EOLICA,20,             0.3950,
BCA,EOLICA,21,             0.3950,
BCA,EOLICA,22,             0.3950,
BCA,EOLICA,23,             0.3950,
BCA,EOLICA,24,             0.9050,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             0.0000,
BCA,FOTOVOLTAICA,7,             1.2000,
BCA,FOTOVOLTAICA,8,            14.9600,
BCA,FOTOVOLTAICA,9,            35.2500,
BCA,FOTOVOLTAICA,10,            41.8700,
BCA,FOTOVOLTAICA,11,            39.2700,
BCA,FOTOVOLTAICA,12,            38.1100,
BCA,FOTOVOLTAICA,13,            38.9100,
BCA,FOTOVOLTAICA,14,            41.0200,
BCA,FOTOVOLTAICA,15,            38.4100,
BCA,FOTOVOLTAICA,16,            21.1400,
BCA,FOTOVOLTAICA,17,             3.4500,
BCA,FOTOVOLTAICA,18,             0.0000,
BCA,FOTOVOLTAICA,19,             0.0000,
BCA,FOTOVOLTAICA,20,             0.0000,
BCA,FOTOVOLTAICA,21,             0.0000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
BCS,FOTOVOLTAICA,2,             0.0000,
BCS,FOTOVOLTAICA,3,             0.0000,
BCS,FOTOVOLTAICA,4,             0.0000,
BCS,FOTOVOLTAICA,5,             0.0000,
BCS,FOTOVOLTAICA,6,             0.0000,
BCS,FOTOVOLTAICA,7,             0.0150,
BCS,FOTOVOLTAICA,8,             5.0330,
BCS,FOTOVOLTAICA,9,            25.7770,
BCS,FOTOVOLTAICA,10,            41.7580,
BCS,FOTOVOLTAICA,11,            51.0120,
BCS,FOTOVOLTAICA,12,            53.6050,
BCS,FOTOVOLTAICA,13,            54.3790,
BCS,FOTOVOLTAICA,14,            52.7650,
BCS,FOTOVOLTAICA,15,            47.3210,
BCS,FOTOVOLTAICA,16,            34.7020,
BCS,FOTOVOLTAICA,17,            15.1680,
BCS,FOTOVOLTAICA,18,             1.0310,
BCS,FOTOVOLTAICA,19,             0.0000,
BCS,FOTOVOLTAICA,20,             0.0000,
BCS,FOTOVOLTAICA,21,             0.0000,
BCS,FOTOVOLTAICA,22,             0.0000,
BCS,FOTOVOLTAICA,23,             0.0000,
BCS,FOTOVOLTAICA,24,             0.0000,
SIN,EOLICA,1,          2272.2810,
SIN,EOLICA,2,          2229.3670,
SIN,EOLICA,3,          2181.7840,
SIN,EOLICA,4,          2181.0740,
SIN,EOLICA,5,          2204.5900,
SIN,EOLICA,6,          2160.4490,
SIN,EOLICA,7,          2159.3300,
SIN,EOLICA,8,          2103.9040,
SIN,EOLICA,9,          2104.6970,
SIN,EOLICA,10,          2113.1530,
SIN,EOLICA,11,          2145.1300,
SIN,EOLICA,12,          2200.6550,
SIN,EOLICA,13,          2301.7600,
SIN,EOLICA,14,          2299.7130,
SIN,EOLICA,15,          2166.1840,
SIN,EOLICA,16,          2114.2320,
SIN,EOLICA,17,          2043.7710,
SIN,EOLICA,18,          1846.8850,
SIN,EOLICA,19,          1794.2970,
SIN,EOLICA,20,          1774.3180,
SIN,EOLICA,21,          1871.0000,
SIN,EOLICA,22,          1952.1960,
SIN,EOLICA,23,          1946.4670,
SIN,EOLICA,24,          1915.6410,
SIN,FOTOVOLTAICA,1,             0.0000,
SIN,FOTOVOLTAICA,2,             0.0000,
SIN,FOTOVOLTAICA,3,             0.0000,
SIN,FOTOVOLTAICA,4,             0.0000,
SIN,FOTOVOLTAICA,5,             0.0000,
SIN,FOTOVOLTAICA,6,             0.0000,
SIN,FOTOVOLTAICA,7,             0.9920,
SIN,FOTOVOLTAICA,8,           202.2790,
SIN,FOTOVOLTAICA,9,          1183.9580,
SIN,FOTOVOLTAICA,10,          2518.0470,
SIN,FOTOVOLTAICA,11,          3073.5490,
SIN,FOTOVOLTAICA,12,          3182.6640,
SIN,FOTOVOLTAICA,13,          3144.5670,
SIN,FOTOVOLTAICA,14,          3123.2060,
SIN,FOTOVOLTAICA,15,          3124.5790,
SIN,FOTOVOLTAICA,16,          3004.8520,
SIN,FOTOVOLTAICA,17,          2398.3660,
SIN,FOTOVOLTAICA,18,           753.2510,
SIN,FOTOVOLTAICA,19,            72.2600,
SIN,FOTOVOLTAICA,20,             0.0000,
SIN,FOTOVOLTAICA,21,             0.0000,
SIN,FOTOVOLTAICA,22,             0.0000,
SIN,FOTOVOLTAICA,23,             0.0000,
SIN,FOTOVOLTAICA,24,             0.0000,


